date,entry_time,exit_time,signal,entry_price,exit_price,pips,vwap,result,stop_loss,take_profit
2025-10-20,08:30:00,Intraday,SELL,1.16577,1.1667699999999999,-9.999999999998899,1.1657263531075175,LOSS,1.1667699999999999,1.16427
2025-10-21,08:30:00,Intraday,SELL,1.16431,1.1653099999999998,-9.999999999998899,1.1619113696031225,LOSS,1.1653099999999998,1.16281
2025-10-22,08:30:00,Intraday,BUY,1.15998,1.16148,15.000000000000568,1.1602248012869347,WIN,1.1589800000000001,1.16148
2025-10-23,08:30:00,Intraday,SELL,1.16123,1.15973,15.000000000000568,1.160276352605618,WIN,1.1622299999999999,1.15973
2025-10-24,08:30:00,Intraday,BUY,1.16177,1.16203,2.5999999999992696,1.1617938285395142,WIN,1.16077,1.16327
