Trade #,Type,Date and time,Signal,Price GBP,Position size (qty),Position size (value),Net P&L GBP,Net P&L %,Favorable excursion GBP,Favorable excursion %,Adverse excursion GBP,Adverse excursion %,Cumulative P&L GBP,Cumulative P&L %
17,Exit long,2025-12-29 13:01,Exit Long,9877.5,1,9869.5,8,0.08,8,0.08,-1.5,-0.02,72,2.88
17,Entry long,2025-12-29 12:55,Long,9869.5,1,9869.5,8,0.08,8,0.08,-1.5,-0.02,72,2.88
18,Exit short,2025-12-29 13:51,Exit Short,9876.5,1,9884.5,8,0.08,8,0.08,-5.5,-0.06,80,3.20
18,Entry short,2025-12-29 13:23,Short,9884.5,1,9884.5,8,0.08,8,0.08,-5.5,-0.06,80,3.20
19,Exit long,2025-12-29 14:30,Exit Long,9885.5,1,9877.5,8,0.08,8,0.08,-0.5,-0.01,88,3.52
19,Entry long,2025-12-29 14:13,Long,9877.5,1,9877.5,8,0.08,8,0.08,-0.5,-0.01,88,3.52
20,Exit short,2025-12-29 14:43,Exit Short,9877.6,1,9885.6,8,0.08,8,0.08,-5.4,-0.05,96,3.84
20,Entry short,2025-12-29 14:33,Short,9885.6,1,9885.6,8,0.08,8,0.08,-5.4,-0.05,96,3.84
21,Exit long,2025-12-29 15:25,Exit Long,9888.5,1,9880.5,8,0.08,8,0.08,-7.8,-0.08,104,4.16
21,Entry long,2025-12-29 14:45,Long,9880.5,1,9880.5,8,0.08,8,0.08,-7.8,-0.08,104,4.16
22,Exit short,2025-12-29 15:39,Exit Short,9878.7,1,9886.7,8,0.08,8,0.08,-0.5,-0.01,112,4.48
22,Entry short,2025-12-29 15:32,Short,9886.7,1,9886.7,8,0.08,8,0.08,-0.5,-0.01,112,4.48
23,Exit long,2025-12-29 15:52,Exit Long,9878.7,1,9870.7,8,0.08,8,0.08,-2,-0.02,120,4.80
23,Entry long,2025-12-29 15:49,Long,9870.7,1,9870.7,8,0.08,8,0.08,-2,-0.02,120,4.80
24,Exit short,2025-12-29 16:21,Exit Short,9879.8,1,9887.8,8,0.08,8,0.08,-3.7,-0.04,128,5.12
24,Entry short,2025-12-29 16:03,Short,9887.8,1,9887.8,8,0.08,8,0.08,-3.7,-0.04,128,5.12
25,Exit long,2025-12-29 16:38,Exit Long,9865.3,1,9873.3,-8,-0.08,0.6,0.01,-8,-0.08,120,4.80
25,Entry long,2025-12-29 16:31,Long,9873.3,1,9873.3,-8,-0.08,0.6,0.01,-8,-0.08,120,4.80
26,Exit long,2025-12-29 16:56,Exit Long,9872.5,1,9864.5,8,0.08,8,0.08,-5.4,-0.05,128,5.12
26,Entry long,2025-12-29 16:40,Long,9864.5,1,9864.5,8,0.08,8,0.08,-5.4,-0.05,128,5.12
27,Exit short,2025-12-29 18:27,Exit Short,9881.1,1,9873.1,-8,-0.08,0,0.00,-8,-0.08,120,4.80
27,Entry short,2025-12-29 17:50,Short,9873.1,1,9873.1,-8,-0.08,0,0.00,-8,-0.08,120,4.80
28,Exit short,2025-12-30 01:00,Exit Short,9869.7,1,9879.9,10.2,0.10,10.2,0.10,-6.2,-0.06,130.2,5.21
28,Entry short,2025-12-29 18:28,Short,9879.9,1,9879.9,10.2,0.10,10.2,0.10,-6.2,-0.06,130.2,5.21
29,Exit long,2025-12-30 02:29,Exit Long,9861.3,1,9869.3,-8,-0.08,5.8,0.06,-8,-0.08,122.2,4.89
29,Entry long,2025-12-30 01:02,Long,9869.3,1,9869.3,-8,-0.08,5.8,0.06,-8,-0.08,122.2,4.89
30,Exit long,2025-12-30 03:22,Exit Long,9871,1,9862.5,8.5,0.09,8.5,0.09,0,0.00,130.7,5.23
30,Entry long,2025-12-30 02:31,Long,9862.5,1,9862.5,8.5,0.09,8.5,0.09,0,0.00,130.7,5.23
31,Exit short,2025-12-30 04:32,Exit Short,9878.2,1,9870.2,-8,-0.08,1.2,0.01,-8,-0.08,122.7,4.91
31,Entry short,2025-12-30 03:23,Short,9870.2,1,9870.2,-8,-0.08,1.2,0.01,-8,-0.08,122.7,4.91
32,Exit short,2025-12-30 05:18,Exit Short,9869.7,1,9877.7,8,0.08,8,0.08,-1.2,-0.01,130.7,5.23
32,Entry short,2025-12-30 04:35,Short,9877.7,1,9877.7,8,0.08,8,0.08,-1.2,-0.01,130.7,5.23
33,Exit long,2025-12-30 07:11,Exit Long,9878.2,1,9870.2,8,0.08,8,0.08,-0.6,-0.01,138.7,5.55
33,Entry long,2025-12-30 05:22,Long,9870.2,1,9870.2,8,0.08,8,0.08,-0.6,-0.01,138.7,5.55
34,Exit short,2025-12-30 07:59,Exit Short,9868.9,1,9876.9,8,0.08,8,0.08,-1.2,-0.01,146.7,5.87
34,Entry short,2025-12-30 07:13,Short,9876.9,1,9876.9,8,0.08,8,0.08,-1.2,-0.01,146.7,5.87
35,Exit short,2025-12-30 08:05,Exit Short,9882.6,1,9874.6,-8,-0.08,0.8,0.01,-8,-0.08,138.7,5.55
35,Entry short,2025-12-30 08:01,Short,9874.6,1,9874.6,-8,-0.08,0.8,0.01,-8,-0.08,138.7,5.55
36,Exit short,2025-12-30 09:36,Exit Short,9889.2,1,9881.2,-8,-0.08,7,0.07,-8,-0.08,130.7,5.23
36,Entry short,2025-12-30 08:07,Short,9881.2,1,9881.2,-8,-0.08,7,0.07,-8,-0.08,130.7,5.23
37,Exit short,2025-12-30 10:04,Exit Short,9898.3,1,9890.3,-8,-0.08,4.1,0.04,-8,-0.08,122.7,4.91
37,Entry short,2025-12-30 09:39,Short,9890.3,1,9890.3,-8,-0.08,4.1,0.04,-8,-0.08,122.7,4.91
38,Exit short,2025-12-30 10:52,Exit Short,9911.2,1,9903.2,-8,-0.08,0,0.00,-8,-0.08,114.7,4.59
38,Entry short,2025-12-30 10:13,Short,9903.2,1,9903.2,-8,-0.08,0,0.00,-8,-0.08,114.7,4.59
39,Exit short,2025-12-30 11:20,Exit Short,9903.3,1,9911.3,8,0.08,8,0.08,-2.9,-0.03,122.7,4.91
39,Entry short,2025-12-30 10:56,Short,9911.3,1,9911.3,8,0.08,8,0.08,-2.9,-0.03,122.7,4.91
40,Exit long,2025-12-30 11:37,Exit Long,9911.2,1,9903.2,8,0.08,8,0.08,-1,-0.01,130.7,5.23
40,Entry long,2025-12-30 11:22,Long,9903.2,1,9903.2,8,0.08,8,0.08,-1,-0.01,130.7,5.23
41,Exit short,2025-12-30 12:23,Exit Short,9906.9,1,9914.9,8,0.08,8,0.08,-2.8,-0.03,138.7,5.55
41,Entry short,2025-12-30 11:45,Short,9914.9,1,9914.9,8,0.08,8,0.08,-2.8,-0.03,138.7,5.55
42,Exit short,2025-12-30 13:20,Exit Short,9923.8,1,9915.8,-8,-0.08,1.3,0.01,-8,-0.08,130.7,5.23
42,Entry short,2025-12-30 12:42,Short,9915.8,1,9915.8,-8,-0.08,1.3,0.01,-8,-0.08,130.7,5.23
43,Exit short,2025-12-30 13:45,Exit Short,9925.2,1,9933.2,8,0.08,8,0.08,-6,-0.06,138.7,5.55
43,Entry short,2025-12-30 13:26,Short,9933.2,1,9933.2,8,0.08,8,0.08,-6,-0.06,138.7,5.55
44,Exit long,2025-12-30 14:30,Exit Long,9930.7,1,9922.7,8,0.08,8,0.08,-2.5,-0.03,146.7,5.87
44,Entry long,2025-12-30 13:58,Long,9922.7,1,9922.7,8,0.08,8,0.08,-2.5,-0.03,146.7,5.87
45,Exit short,2025-12-30 15:20,Exit Short,9940.2,1,9932.2,-8,-0.08,5.3,0.05,-8,-0.08,138.7,5.55
45,Entry short,2025-12-30 14:41,Short,9932.2,1,9932.2,-8,-0.08,5.3,0.05,-8,-0.08,138.7,5.55
46,Exit short,2025-12-30 15:26,Exit Short,9946.7,1,9938.7,-8,-0.08,0,0.00,-8,-0.08,130.7,5.23
46,Entry short,2025-12-30 15:22,Short,9938.7,1,9938.7,-8,-0.08,0,0.00,-8,-0.08,130.7,5.23
47,Exit short,2025-12-30 15:35,Exit Short,9951.4,1,9943.4,-8,-0.08,0.2,0.00,-8,-0.08,122.7,4.91
47,Entry short,2025-12-30 15:29,Short,9943.4,1,9943.4,-8,-0.08,0.2,0.00,-8,-0.08,122.7,4.91
48,Exit short,2025-12-30 16:27,Exit Short,9956.9,1,9948.9,-8,-0.08,3.1,0.03,-8,-0.08,114.7,4.59
48,Entry short,2025-12-30 15:37,Short,9948.9,1,9948.9,-8,-0.08,3.1,0.03,-8,-0.08,114.7,4.59
49,Exit short,2025-12-30 16:32,Exit Short,9947.8,1,9955.8,8,0.08,8,0.08,-0.4,0.00,122.7,4.91
49,Entry short,2025-12-30 16:30,Short,9955.8,1,9955.8,8,0.08,8,0.08,-0.4,0.00,122.7,4.91
50,Exit long,2025-12-30 20:55,Exit Long,9955.8,1,9947.8,8,0.08,8,0.08,-7.6,-0.08,130.7,5.23
50,Entry long,2025-12-30 16:35,Long,9947.8,1,9947.8,8,0.08,8,0.08,-7.6,-0.08,130.7,5.23
51,Exit short,2025-12-31 01:00,Exit Short,9939.6,1,9950.3,10.7,0.11,10.7,0.11,-4.3,-0.04,141.4,5.66
51,Entry short,2025-12-30 20:57,Short,9950.3,1,9950.3,10.7,0.11,10.7,0.11,-4.3,-0.04,141.4,5.66
52,Exit long,2025-12-31 04:30,Exit Long,9936.7,1,9928.7,8,0.08,8,0.08,-1.5,-0.02,149.4,5.98
52,Entry long,2025-12-31 01:09,Long,9928.7,1,9928.7,8,0.08,8,0.08,-1.5,-0.02,149.4,5.98
53,Exit short,2025-12-31 06:31,Exit Short,9932,1,9940.4,8.4,0.08,8.4,0.08,-0.6,-0.01,157.8,6.31
53,Entry short,2025-12-31 04:46,Short,9940.4,1,9940.4,8.4,0.08,8.4,0.08,-0.6,-0.01,157.8,6.31
54,Exit short,2025-12-31 07:22,Exit Short,9944.3,1,9936.3,-8,-0.08,6.2,0.06,-8,-0.08,149.8,5.99
54,Entry short,2025-12-31 06:53,Short,9936.3,1,9936.3,-8,-0.08,6.2,0.06,-8,-0.08,149.8,5.99
55,Exit short,2025-12-31 07:36,Exit Short,9959.3,1,9951.3,-8,-0.08,1.7,0.02,-8,-0.08,141.8,5.67
55,Entry short,2025-12-31 07:30,Short,9951.3,1,9951.3,-8,-0.08,1.7,0.02,-8,-0.08,141.8,5.67
56,Exit short,2025-12-31 07:56,Exit Short,9949.9,1,9957.9,8,0.08,8,0.08,-6,-0.06,149.8,5.99
56,Entry short,2025-12-31 07:37,Short,9957.9,1,9957.9,8,0.08,8,0.08,-6,-0.06,149.8,5.99
57,Exit long,2025-12-31 08:30,Exit Long,9927.4,1,9935.4,-8,-0.08,0,0.00,-8,-0.08,141.8,5.67
57,Entry long,2025-12-31 08:29,Long,9935.4,1,9935.4,-8,-0.08,0,0.00,-8,-0.08,141.8,5.67
58,Exit long,2025-12-31 08:39,Exit Long,9919.4,1,9927.4,-8,-0.08,0.1,0.00,-8,-0.08,133.8,5.35
58,Entry long,2025-12-31 08:35,Long,9927.4,1,9927.4,-8,-0.08,0.1,0.00,-8,-0.08,133.8,5.35
59,Exit long,2025-12-31 08:52,Exit Long,9931.3,1,9923.3,8,0.08,8,0.08,-0.3,0.00,141.8,5.67
59,Entry long,2025-12-31 08:41,Long,9923.3,1,9923.3,8,0.08,8,0.08,-0.3,0.00,141.8,5.67
60,Exit short,2025-12-31 10:14,Exit Short,9932.4,1,9940.4,8,0.08,8,0.08,-6.8,-0.07,149.8,5.99
60,Entry short,2025-12-31 09:21,Short,9940.4,1,9940.4,8,0.08,8,0.08,-6.8,-0.07,149.8,5.99
61,Exit long,2025-12-31 10:51,Exit Long,9925.2,1,9933.2,-8,-0.08,1.5,0.02,-8,-0.08,141.8,5.67
61,Entry long,2025-12-31 10:16,Long,9933.2,1,9933.2,-8,-0.08,1.5,0.02,-8,-0.08,141.8,5.67
62,Exit long,2025-12-31 12:07,Exit Long,9929.8,1,9921.8,8,0.08,8,0.08,-5.6,-0.06,149.8,5.99
62,Entry long,2025-12-31 11:00,Long,9921.8,1,9921.8,8,0.08,8,0.08,-5.6,-0.06,149.8,5.99
63,Exit short,2025-12-31 12:28,Exit Short,9927.2,1,9935.2,8,0.08,8,0.08,-2.5,-0.03,157.8,6.31
63,Entry short,2025-12-31 12:14,Short,9935.2,1,9935.2,8,0.08,8,0.08,-2.5,-0.03,157.8,6.31
64,Exit short,2025-12-31 12:37,Exit Short,9943,1,9935,-8,-0.08,2.3,0.02,-8,-0.08,149.8,5.99
64,Entry short,2025-12-31 12:33,Short,9935,1,9935,-8,-0.08,2.3,0.02,-8,-0.08,149.8,5.99
65,Exit short,2026-01-02 01:00,Exit Short,9937.8,1,9949.1,11.3,0.11,11.3,0.11,-7.9,-0.08,161.1,6.44
65,Entry short,2025-12-31 12:45,Short,9949.1,1,9949.1,11.3,0.11,11.3,0.11,-7.9,-0.08,161.1,6.44
66,Exit short,2026-01-02 02:29,Exit Short,9944.8,1,9936.8,-8,-0.08,4.1,0.04,-8,-0.08,153.1,6.12
66,Entry short,2026-01-02 02:17,Short,9936.8,1,9936.8,-8,-0.08,4.1,0.04,-8,-0.08,153.1,6.12
67,Exit short,2026-01-02 03:46,Exit Short,9950.5,1,9942.5,-8,-0.08,1.7,0.02,-8,-0.08,145.1,5.80
67,Entry short,2026-01-02 02:33,Short,9942.5,1,9942.5,-8,-0.08,1.7,0.02,-8,-0.08,145.1,5.80
68,Exit short,2026-01-02 07:10,Exit Short,9942.7,1,9950.7,8,0.08,8,0.08,-6.5,-0.07,153.1,6.12
68,Entry short,2026-01-02 03:48,Short,9950.7,1,9950.7,8,0.08,8,0.08,-6.5,-0.07,153.1,6.12
69,Exit long,2026-01-02 08:00,Exit Long,9937.1,1,9945.1,-8,-0.08,7.5,0.08,-8,-0.08,145.1,5.80
69,Entry long,2026-01-02 07:13,Long,9945.1,1,9945.1,-8,-0.08,7.5,0.08,-8,-0.08,145.1,5.80
70,Exit long,2026-01-02 08:03,Exit Long,9952.8,1,9944,8.8,0.09,8.8,0.09,-1.5,-0.02,153.9,6.16
70,Entry long,2026-01-02 08:02,Long,9944,1,9944,8.8,0.09,8.8,0.09,-1.5,-0.02,153.9,6.16
71,Exit short,2026-01-02 08:06,Exit Short,9958.8,1,9950.8,-8,-0.08,0.8,0.01,-8,-0.08,145.9,5.84
71,Entry short,2026-01-02 08:05,Short,9950.8,1,9950.8,-8,-0.08,0.8,0.01,-8,-0.08,145.9,5.84
72,Exit short,2026-01-02 08:18,Exit Short,9979.4,1,9971.4,-8,-0.08,4.3,0.04,-8,-0.08,137.9,5.52
72,Entry short,2026-01-02 08:15,Short,9971.4,1,9971.4,-8,-0.08,4.3,0.04,-8,-0.08,137.9,5.52
73,Exit short,2026-01-02 08:22,Exit Short,9992.4,1,9984.4,-8,-0.08,0.1,0.00,-8,-0.08,129.9,5.20
73,Entry short,2026-01-02 08:21,Short,9984.4,1,9984.4,-8,-0.08,0.1,0.00,-8,-0.08,129.9,5.20
74,Exit short,2026-01-02 08:37,Exit Short,10016.2,1,10008.2,-8,-0.08,0.9,0.01,-8,-0.08,121.9,4.88
74,Entry short,2026-01-02 08:33,Short,10008.2,1,10008.2,-8,-0.08,0.9,0.01,-8,-0.08,121.9,4.88
75,Exit short,2026-01-02 08:56,Exit Short,10034.8,1,10026.8,-8,-0.08,6.8,0.07,-8,-0.08,113.9,4.56
75,Entry short,2026-01-02 08:48,Short,10026.8,1,10026.8,-8,-0.08,6.8,0.07,-8,-0.08,113.9,4.56
76,Exit short,2026-01-02 09:05,Exit Short,10039.6,1,10047.6,8,0.08,8,0.08,-2.2,-0.02,121.9,4.88
76,Entry short,2026-01-02 09:03,Short,10047.6,1,10047.6,8,0.08,8,0.08,-2.2,-0.02,121.9,4.88
77,Exit long,2026-01-02 09:50,Exit Long,9990.4,1,9998.4,-8,-0.08,4.9,0.05,-8,-0.08,113.9,4.56
77,Entry long,2026-01-02 09:42,Long,9998.4,1,9998.4,-8,-0.08,4.9,0.05,-8,-0.08,113.9,4.56
78,Exit long,2026-01-02 09:56,Exit Long,10001.4,1,9993.4,8,0.08,8,0.08,0,0.00,121.9,4.88
78,Entry long,2026-01-02 09:52,Long,9993.4,1,9993.4,8,0.08,8,0.08,0,0.00,121.9,4.88
79,Exit long,2026-01-02 10:31,Exit Long,9980.3,1,9988.3,-8,-0.08,1.1,0.01,-8,-0.08,113.9,4.56
79,Entry long,2026-01-02 10:12,Long,9988.3,1,9988.3,-8,-0.08,1.1,0.01,-8,-0.08,113.9,4.56
80,Exit long,2026-01-02 10:45,Exit Long,9968.4,1,9976.4,-8,-0.08,1.3,0.01,-8,-0.08,105.9,4.24
80,Entry long,2026-01-02 10:37,Long,9976.4,1,9976.4,-8,-0.08,1.3,0.01,-8,-0.08,105.9,4.24
81,Exit long,2026-01-02 11:09,Exit Long,9978.2,1,9970.2,8,0.08,8,0.08,-0.3,0.00,113.9,4.56
81,Entry long,2026-01-02 10:48,Long,9970.2,1,9970.2,8,0.08,8,0.08,-0.3,0.00,113.9,4.56
82,Exit short,2026-01-02 11:43,Exit Short,9977.5,1,9985.6,8.1,0.08,8.1,0.08,-1.3,-0.01,122,4.88
82,Entry short,2026-01-02 11:36,Short,9985.6,1,9985.6,8.1,0.08,8.1,0.08,-1.3,-0.01,122,4.88
83,Exit short,2026-01-02 12:14,Exit Short,9992.7,1,9984.7,-8,-0.08,3,0.03,-8,-0.08,114,4.56
83,Entry short,2026-01-02 11:59,Short,9984.7,1,9984.7,-8,-0.08,3,0.03,-8,-0.08,114,4.56
84,Exit short,2026-01-02 12:22,Exit Short,9982.2,1,9990.2,8,0.08,8,0.08,-1.2,-0.01,122,4.88
84,Entry short,2026-01-02 12:16,Short,9990.2,1,9990.2,8,0.08,8,0.08,-1.2,-0.01,122,4.88
85,Exit long,2026-01-02 13:38,Exit Long,9980,1,9972,8,0.08,8,0.08,-6.6,-0.07,130,5.20
85,Entry long,2026-01-02 12:38,Long,9972,1,9972,8,0.08,8,0.08,-6.6,-0.07,130,5.20
86,Exit short,2026-01-02 13:46,Exit Short,9988.2,1,9980.2,-8,-0.08,2.5,0.03,-8,-0.08,122,4.88
86,Entry short,2026-01-02 13:41,Short,9980.2,1,9980.2,-8,-0.08,2.5,0.03,-8,-0.08,122,4.88
87,Exit short,2026-01-02 14:13,Exit Short,9993.3,1,9985.3,-8,-0.08,4.6,0.05,-8,-0.08,114,4.56
87,Entry short,2026-01-02 13:49,Short,9985.3,1,9985.3,-8,-0.08,4.6,0.05,-8,-0.08,114,4.56
88,Exit short,2026-01-02 14:31,Exit Short,9986.2,1,9994.2,8,0.08,8,0.08,-6.5,-0.07,122,4.88
88,Entry short,2026-01-02 14:16,Short,9994.2,1,9994.2,8,0.08,8,0.08,-6.5,-0.07,122,4.88
89,Exit long,2026-01-02 14:39,Exit Long,9987.9,1,9979.9,8,0.08,8,0.08,-2.4,-0.02,130,5.20
89,Entry long,2026-01-02 14:37,Long,9979.9,1,9979.9,8,0.08,8,0.08,-2.4,-0.02,130,5.20
90,Exit long,2026-01-02 14:58,Exit Long,9962.9,1,9970.9,-8,-0.08,4.8,0.05,-8,-0.08,122,4.88
90,Entry long,2026-01-02 14:50,Long,9970.9,1,9970.9,-8,-0.08,4.8,0.05,-8,-0.08,122,4.88
91,Exit long,2026-01-02 15:18,Exit Long,9969.6,1,9961.6,8,0.08,8,0.08,-6.9,-0.07,130,5.20
91,Entry long,2026-01-02 15:03,Long,9961.6,1,9961.6,8,0.08,8,0.08,-6.9,-0.07,130,5.20
92,Exit short,2026-01-02 16:01,Exit Short,9965.9,1,9973.9,8,0.08,8,0.08,-2.5,-0.03,138,5.52
92,Entry short,2026-01-02 15:58,Short,9973.9,1,9973.9,8,0.08,8,0.08,-2.5,-0.03,138,5.52
93,Exit long,2026-01-02 16:17,Exit Long,9968.7,1,9960.7,8,0.08,8,0.08,-3.5,-0.04,146,5.84
93,Entry long,2026-01-02 16:08,Long,9960.7,1,9960.7,8,0.08,8,0.08,-3.5,-0.04,146,5.84
94,Exit long,2026-01-02 16:34,Exit Long,9951.7,1,9959.7,-8,-0.08,3.6,0.04,-8,-0.08,138,5.52
94,Entry long,2026-01-02 16:29,Long,9959.7,1,9959.7,-8,-0.08,3.6,0.04,-8,-0.08,138,5.52
95,Exit long,2026-01-02 16:56,Exit Long,9964.4,1,9956.4,8,0.08,8,0.08,-7.6,-0.08,146,5.84
95,Entry long,2026-01-02 16:35,Long,9956.4,1,9956.4,8,0.08,8,0.08,-7.6,-0.08,146,5.84
96,Exit short,2026-01-02 17:14,Exit Short,9974.6,1,9966.6,-8,-0.08,4,0.04,-8,-0.08,138,5.52
96,Entry short,2026-01-02 17:04,Short,9966.6,1,9966.6,-8,-0.08,4,0.04,-8,-0.08,138,5.52
97,Exit short,2026-01-02 17:48,Exit Short,9965.3,1,9973.3,8,0.08,8,0.08,-3,-0.03,146,5.84
97,Entry short,2026-01-02 17:21,Short,9973.3,1,9973.3,8,0.08,8,0.08,-3,-0.03,146,5.84
98,Exit long,2026-01-02 18:19,Exit Long,9964.8,1,9956.8,8,0.08,8,0.08,0,0.00,154,6.16
98,Entry long,2026-01-02 18:17,Long,9956.8,1,9956.8,8,0.08,8,0.08,0,0.00,154,6.16
99,Exit short,2026-01-02 19:05,Exit Short,9975.7,1,9967.7,-8,-0.08,6.6,0.07,-8,-0.08,146,5.84
99,Entry short,2026-01-02 18:49,Short,9967.7,1,9967.7,-8,-0.08,6.6,0.07,-8,-0.08,146,5.84
100,Exit short,2026-01-02 19:30,Exit Short,9993.5,1,9985.5,-8,-0.08,2.7,0.03,-8,-0.08,138,5.52
100,Entry short,2026-01-02 19:19,Short,9985.5,1,9985.5,-8,-0.08,2.7,0.03,-8,-0.08,138,5.52
101,Exit short,2026-01-05 01:05,Exit Short,10011.9,1,9994.8,-17.1,-0.17,7.4,0.07,-17.1,-0.17,120.9,4.84
101,Entry short,2026-01-02 19:36,Short,9994.8,1,9994.8,-17.1,-0.17,7.4,0.07,-17.1,-0.17,120.9,4.84
102,Exit short,2026-01-05 01:33,Exit Short,10026.8,1,10018.7,-8.1,-0.08,2,0.02,-8.1,-0.08,112.8,4.51
102,Entry short,2026-01-05 01:19,Short,10018.7,1,10018.7,-8.1,-0.08,2,0.02,-8.1,-0.08,112.8,4.51
103,Exit short,2026-01-05 02:28,Exit Short,10020.4,1,10028.4,8,0.08,8,0.08,-1.2,-0.01,120.8,4.83
103,Entry short,2026-01-05 01:40,Short,10028.4,1,10028.4,8,0.08,8,0.08,-1.2,-0.01,120.8,4.83
104,Exit long,2026-01-05 07:05,Exit Long,10028.3,1,10020.3,8,0.08,8,0.08,-6.3,-0.06,128.8,5.15
104,Entry long,2026-01-05 03:15,Long,10020.3,1,10020.3,8,0.08,8,0.08,-6.3,-0.06,128.8,5.15
105,Exit short,2026-01-05 07:40,Exit Short,10017.1,1,10025.1,8,0.08,8,0.08,-1.9,-0.02,136.8,5.47
105,Entry short,2026-01-05 07:08,Short,10025.1,1,10025.1,8,0.08,8,0.08,-1.9,-0.02,136.8,5.47
106,Exit long,2026-01-05 07:59,Exit Long,10024.9,1,10016.9,8,0.08,8,0.08,-6.5,-0.06,144.8,5.79
106,Entry long,2026-01-05 07:41,Long,10016.9,1,10016.9,8,0.08,8,0.08,-6.5,-0.06,144.8,5.79
107,Exit short,2026-01-05 08:02,Exit Short,10005.3,1,10013.3,8,0.08,8,0.08,-2.1,-0.02,152.8,6.11
107,Entry short,2026-01-05 08:01,Short,10013.3,1,10013.3,8,0.08,8,0.08,-2.1,-0.02,152.8,6.11
108,Exit long,2026-01-05 08:12,Exit Long,9988.5,1,9980.5,8,0.08,8,0.08,-1.9,-0.02,160.8,6.43
108,Entry long,2026-01-05 08:11,Long,9980.5,1,9980.5,8,0.08,8,0.08,-1.9,-0.02,160.8,6.43
109,Exit long,2026-01-05 09:18,Exit Long,9984,1,9976,8,0.08,8,0.08,-6.3,-0.06,168.8,6.75
109,Entry long,2026-01-05 08:52,Long,9976,1,9976,8,0.08,8,0.08,-6.3,-0.06,168.8,6.75
110,Exit long,2026-01-05 09:40,Exit Long,9981.6,1,9973.6,8,0.08,8,0.08,-3.4,-0.03,176.8,7.07
110,Entry long,2026-01-05 09:34,Long,9973.6,1,9973.6,8,0.08,8,0.08,-3.4,-0.03,176.8,7.07
111,Exit short,2026-01-05 10:00,Exit Short,9980.2,1,9988.2,8,0.08,8,0.08,-5.4,-0.05,184.8,7.39
111,Entry short,2026-01-05 09:49,Short,9988.2,1,9988.2,8,0.08,8,0.08,-5.4,-0.05,184.8,7.39
112,Exit long,2026-01-05 10:24,Exit Long,9968.4,1,9976.4,-8,-0.08,3.2,0.03,-8,-0.08,176.8,7.07
112,Entry long,2026-01-05 10:11,Long,9976.4,1,9976.4,-8,-0.08,3.2,0.03,-8,-0.08,176.8,7.07
113,Exit long,2026-01-05 11:04,Exit Long,9973.4,1,9965.4,8,0.08,8,0.08,-7,-0.07,184.8,7.39
113,Entry long,2026-01-05 10:32,Long,9965.4,1,9965.4,8,0.08,8,0.08,-7,-0.07,184.8,7.39
114,Exit short,2026-01-05 11:33,Exit Short,9966,1,9974,8,0.08,8,0.08,-1.5,-0.02,192.8,7.71
114,Entry short,2026-01-05 11:07,Short,9974,1,9974,8,0.08,8,0.08,-1.5,-0.02,192.8,7.71
115,Exit short,2026-01-05 12:13,Exit Short,9965.5,1,9973.5,8,0.08,8,0.08,-2.2,-0.02,200.8,8.03
115,Entry short,2026-01-05 12:04,Short,9973.5,1,9973.5,8,0.08,8,0.08,-2.2,-0.02,200.8,8.03
116,Exit long,2026-01-05 12:36,Exit Long,9976.2,1,9968.2,8,0.08,8,0.08,-5.2,-0.05,208.8,8.35
116,Entry long,2026-01-05 12:20,Long,9968.2,1,9968.2,8,0.08,8,0.08,-5.2,-0.05,208.8,8.35
117,Exit short,2026-01-05 12:47,Exit Short,9966.7,1,9974.7,8,0.08,8,0.08,0,0.00,216.8,8.67
117,Entry short,2026-01-05 12:42,Short,9974.7,1,9974.7,8,0.08,8,0.08,0,0.00,216.8,8.67
118,Exit short,2026-01-05 13:27,Exit Short,9984.4,1,9976.4,-8,-0.08,1.7,0.02,-8,-0.08,208.8,8.35
118,Entry short,2026-01-05 12:57,Short,9976.4,1,9976.4,-8,-0.08,1.7,0.02,-8,-0.08,208.8,8.35
119,Exit short,2026-01-05 13:49,Exit Short,9992.4,1,9984.4,-8,-0.08,2.4,0.02,-8,-0.08,200.8,8.03
119,Entry short,2026-01-05 13:30,Short,9984.4,1,9984.4,-8,-0.08,2.4,0.02,-8,-0.08,200.8,8.03
120,Exit short,2026-01-05 13:55,Exit Short,9980.7,1,9988.7,8,0.08,8,0.08,-0.3,0.00,208.8,8.35
120,Entry short,2026-01-05 13:51,Short,9988.7,1,9988.7,8,0.08,8,0.08,-0.3,0.00,208.8,8.35
121,Exit long,2026-01-05 14:10,Exit Long,9983.2,1,9975.2,8,0.08,8,0.08,-1.7,-0.02,216.8,8.67
121,Entry long,2026-01-05 14:02,Long,9975.2,1,9975.2,8,0.08,8,0.08,-1.7,-0.02,216.8,8.67
122,Exit short,2026-01-05 14:30,Exit Short,9992.2,1,9984.2,-8,-0.08,5.5,0.06,-8,-0.08,208.8,8.35
122,Entry short,2026-01-05 14:21,Short,9984.2,1,9984.2,-8,-0.08,5.5,0.06,-8,-0.08,208.8,8.35
123,Exit long,2026-01-05 14:58,Exit Long,9966.5,1,9974.5,-8,-0.08,2.5,0.03,-8,-0.08,200.8,8.03
123,Entry long,2026-01-05 14:54,Long,9974.5,1,9974.5,-8,-0.08,2.5,0.03,-8,-0.08,200.8,8.03
124,Exit long,2026-01-05 15:41,Exit Long,9976.3,1,9968.3,8,0.08,8,0.08,-7.3,-0.07,208.8,8.35
