Trade #,Type,Date and time,Signal,Price GBP,Position size (qty),Position size (value),Net P&L GBP,Net P&L %,Favorable excursion GBP,Favorable excursion %,Adverse excursion GBP,Adverse excursion %,Cumulative P&L GBP,Cumulative P&L %
395,Exit long,2026-01-07 14:36,Exit Long,10043,1,10042.7,0.3,0.00,0.7,0.01,-4.1,-0.04,407.8,4.08
395,Entry long,2026-01-07 14:35,Long,10042.7,1,10042.7,0.3,0.00,0.7,0.01,-4.1,-0.04,407.8,4.08
396,Exit long,2026-01-07 14:41,Exit Long,10036.6,1,10036.6,0,0.00,0.4,0.00,0,0.00,407.8,4.08
396,Entry long,2026-01-07 14:41,Long,10036.6,1,10036.6,0,0.00,0.4,0.00,0,0.00,407.8,4.08
397,Exit long,2026-01-07 15:21,Exit Long,10043,1,10037.2,5.8,0.06,6.2,0.06,-2.3,-0.02,413.6,4.14
397,Entry long,2026-01-07 15:19,Long,10037.2,1,10037.2,5.8,0.06,6.2,0.06,-2.3,-0.02,413.6,4.14
398,Exit long,2026-01-07 15:28,Exit Long,10038.8,1,10038.4,0.4,0.00,0.8,0.01,0,0.00,414,4.14
398,Entry long,2026-01-07 15:28,Long,10038.4,1,10038.4,0.4,0.00,0.8,0.01,0,0.00,414,4.14
399,Exit long,2026-01-07 15:32,Exit Long,10036.7,1,10035,1.7,0.02,2.1,0.02,-0.1,0.00,415.7,4.16
399,Entry long,2026-01-07 15:32,Long,10035,1,10035,1.7,0.02,2.1,0.02,-0.1,0.00,415.7,4.16
400,Exit short,2026-01-07 16:10,Exit Short,10044.3,1,10045.1,0.8,0.01,1.2,0.01,-0.9,-0.01,416.5,4.17
400,Entry short,2026-01-07 16:10,Short,10045.1,1,10045.1,0.8,0.01,1.2,0.01,-0.9,-0.01,416.5,4.17
401,Exit short,2026-01-07 16:27,Exit Short,10057.5,1,10059.4,1.9,0.02,2.3,0.02,-0.5,0.00,418.4,4.18
401,Entry short,2026-01-07 16:27,Short,10059.4,1,10059.4,1.9,0.02,2.3,0.02,-0.5,0.00,418.4,4.18
402,Exit long,2026-01-07 17:00,Exit Long,10043.2,1,10041.8,1.4,0.01,1.8,0.02,-0.3,0.00,419.8,4.20
402,Entry long,2026-01-07 16:58,Long,10041.8,1,10041.8,1.4,0.01,1.8,0.02,-0.3,0.00,419.8,4.20
403,Exit long,2026-01-07 17:15,Exit Long,10038.4,1,10038.1,0.3,0.00,0.7,0.01,-0.7,-0.01,420.1,4.20
403,Entry long,2026-01-07 17:14,Long,10038.1,1,10038.1,0.3,0.00,0.7,0.01,-0.7,-0.01,420.1,4.20
404,Exit long,2026-01-07 17:21,Exit Long,10039.8,1,10038,1.8,0.02,2.2,0.02,0,0.00,421.9,4.22
404,Entry long,2026-01-07 17:20,Long,10038,1,10038,1.8,0.02,2.2,0.02,0,0.00,421.9,4.22
405,Exit long,2026-01-07 17:50,Exit Long,10029.9,1,10038,-8.1,-0.08,0.3,0.00,-8.1,-0.08,413.8,4.14
405,Entry long,2026-01-07 17:33,Long,10038,1,10038,-8.1,-0.08,0.3,0.00,-8.1,-0.08,413.8,4.14
406,Exit long,2026-01-07 17:56,Exit Long,10028,1,10027.8,0.2,0.00,0.6,0.01,0,0.00,414,4.14
406,Entry long,2026-01-07 17:56,Long,10027.8,1,10027.8,0.2,0.00,0.6,0.01,0,0.00,414,4.14
407,Exit long,2026-01-07 18:05,Exit Long,10025,1,10025,0,0.00,0.4,0.00,0,0.00,414,4.14
407,Entry long,2026-01-07 18:05,Long,10025,1,10025,0,0.00,0.4,0.00,0,0.00,414,4.14
408,Exit long,2026-01-07 18:26,Exit Long,10024.6,1,10023.9,0.7,0.01,1.1,0.01,-2.1,-0.02,414.7,4.15
408,Entry long,2026-01-07 18:20,Long,10023.9,1,10023.9,0.7,0.01,1.1,0.01,-2.1,-0.02,414.7,4.15
409,Exit short,2026-01-07 19:02,Exit Short,10029.4,1,10031.3,1.9,0.02,2.3,0.02,0,0.00,416.6,4.17
409,Entry short,2026-01-07 19:01,Short,10031.3,1,10031.3,1.9,0.02,2.3,0.02,0,0.00,416.6,4.17
410,Exit long,2026-01-07 19:19,Exit Long,10027.7,1,10025.6,2.1,0.02,2.5,0.02,0,0.00,418.7,4.19
410,Entry long,2026-01-07 19:18,Long,10025.6,1,10025.6,2.1,0.02,2.5,0.02,0,0.00,418.7,4.19
411,Exit short,2026-01-07 19:41,Exit Short,10030.2,1,10031,0.8,0.01,1.2,0.01,-0.8,-0.01,419.5,4.20
411,Entry short,2026-01-07 19:39,Short,10031,1,10031,0.8,0.01,1.2,0.01,-0.8,-0.01,419.5,4.20
412,Exit short,2026-01-07 19:59,Exit Short,10030.8,1,10030.9,0.1,0.00,0.5,0.00,-1.4,-0.01,419.6,4.20
412,Entry short,2026-01-07 19:58,Short,10030.9,1,10030.9,0.1,0.00,0.5,0.00,-1.4,-0.01,419.6,4.20
413,Exit short,2026-01-07 20:03,Exit Short,10030.7,1,10030.8,0.1,0.00,0.5,0.00,-0.2,0.00,419.7,4.20
413,Entry short,2026-01-07 20:02,Short,10030.8,1,10030.8,0.1,0.00,0.5,0.00,-0.2,0.00,419.7,4.20
414,Exit long,2026-01-07 20:17,Exit Long,10023.5,1,10023.5,0,0.00,0.4,0.00,0,0.00,419.7,4.20
414,Entry long,2026-01-07 20:17,Long,10023.5,1,10023.5,0,0.00,0.4,0.00,0,0.00,419.7,4.20
415,Exit long,2026-01-07 20:31,Exit Long,10020.1,1,10020,0.1,0.00,0.5,0.00,-2.2,-0.02,419.8,4.20
415,Entry long,2026-01-07 20:26,Long,10020,1,10020,0.1,0.00,0.5,0.00,-2.2,-0.02,419.8,4.20
416,Exit long,2026-01-07 20:40,Exit Long,10021.2,1,10019.5,1.7,0.02,2.1,0.02,-0.8,-0.01,421.5,4.22
416,Entry long,2026-01-07 20:39,Long,10019.5,1,10019.5,1.7,0.02,2.1,0.02,-0.8,-0.01,421.5,4.22
417,Exit short,2026-01-08 01:07,Exit Short,10030.4,1,10031.3,0.9,0.01,1.3,0.01,-0.9,-0.01,422.4,4.22
417,Entry short,2026-01-08 01:06,Short,10031.3,1,10031.3,0.9,0.01,1.3,0.01,-0.9,-0.01,422.4,4.22
418,Exit short,2026-01-08 01:13,Exit Short,10032.1,1,10032.5,0.4,0.00,0.8,0.01,-0.6,-0.01,422.8,4.23
418,Entry short,2026-01-08 01:12,Short,10032.5,1,10032.5,0.4,0.00,0.8,0.01,-0.6,-0.01,422.8,4.23
419,Exit short,2026-01-08 01:22,Exit Short,10034.2,1,10034.2,0,0.00,0.4,0.00,-1.7,-0.02,422.8,4.23
419,Entry short,2026-01-08 01:20,Short,10034.2,1,10034.2,0,0.00,0.4,0.00,-1.7,-0.02,422.8,4.23
420,Exit short,2026-01-08 02:04,Exit Short,10035.8,1,10037.4,1.6,0.02,2,0.02,0,0.00,424.4,4.24
420,Entry short,2026-01-08 02:03,Short,10037.4,1,10037.4,1.6,0.02,2,0.02,0,0.00,424.4,4.24
421,Exit short,2026-01-08 02:12,Exit Short,10034.6,1,10037.5,2.9,0.03,3.3,0.03,0,0.00,427.3,4.27
421,Entry short,2026-01-08 02:11,Short,10037.5,1,10037.5,2.9,0.03,3.3,0.03,0,0.00,427.3,4.27
422,Exit long,2026-01-08 02:25,Exit Long,10029.9,1,10029.9,0,0.00,0.4,0.00,-1.5,-0.01,427.3,4.27
422,Entry long,2026-01-08 02:24,Long,10029.9,1,10029.9,0,0.00,0.4,0.00,-1.5,-0.01,427.3,4.27
423,Exit long,2026-01-08 02:27,Exit Long,10030.9,1,10030.5,0.4,0.00,0.8,0.01,-0.2,0.00,427.7,4.28
423,Entry long,2026-01-08 02:26,Long,10030.5,1,10030.5,0.4,0.00,0.8,0.01,-0.2,0.00,427.7,4.28
424,Exit long,2026-01-08 03:47,Exit Long,10020.3,1,10028.2,-7.9,-0.08,0.1,0.00,-7.9,-0.08,419.8,4.20
424,Entry long,2026-01-08 02:36,Long,10028.2,1,10028.2,-7.9,-0.08,0.1,0.00,-7.9,-0.08,419.8,4.20
425,Exit long,2026-01-08 03:55,Exit Long,10022.3,1,10021.8,0.5,0.00,0.9,0.01,-0.5,0.00,420.3,4.20
425,Entry long,2026-01-08 03:51,Long,10021.8,1,10021.8,0.5,0.00,0.9,0.01,-0.5,0.00,420.3,4.20
426,Exit short,2026-01-08 04:34,Exit Short,10024.3,1,10024.3,0,0.00,0.4,0.00,-0.1,0.00,420.3,4.20
426,Entry short,2026-01-08 04:34,Short,10024.3,1,10024.3,0,0.00,0.4,0.00,-0.1,0.00,420.3,4.20
427,Exit short,2026-01-08 04:53,Exit Short,10023.8,1,10024,0.2,0.00,0.6,0.01,-1.2,-0.01,420.5,4.21
427,Entry short,2026-01-08 04:42,Short,10024,1,10024,0.2,0.00,0.6,0.01,-1.2,-0.01,420.5,4.21
428,Exit short,2026-01-08 05:07,Exit Short,10022.3,1,10025.3,3,0.03,3.4,0.03,-0.4,0.00,423.5,4.23
428,Entry short,2026-01-08 05:03,Short,10025.3,1,10025.3,3,0.03,3.4,0.03,-0.4,0.00,423.5,4.23
429,Exit long,2026-01-08 05:18,Exit Long,10022,1,10021.3,0.7,0.01,1.1,0.01,-0.3,0.00,424.2,4.24
429,Entry long,2026-01-08 05:17,Long,10021.3,1,10021.3,0.7,0.01,1.1,0.01,-0.3,0.00,424.2,4.24
430,Exit long,2026-01-08 05:45,Exit Long,10016,1,10015.9,0.1,0.00,0.5,0.00,-0.7,-0.01,424.3,4.24
430,Entry long,2026-01-08 05:43,Long,10015.9,1,10015.9,0.1,0.00,0.5,0.00,-0.7,-0.01,424.3,4.24
431,Exit long,2026-01-08 05:48,Exit Long,10016,1,10015.7,0.3,0.00,0.7,0.01,-0.2,0.00,424.6,4.25
431,Entry long,2026-01-08 05:47,Long,10015.7,1,10015.7,0.3,0.00,0.7,0.01,-0.2,0.00,424.6,4.25
432,Exit long,2026-01-08 05:57,Exit Long,10014.6,1,10014.6,0,0.00,0.4,0.00,-0.1,0.00,424.6,4.25
432,Entry long,2026-01-08 05:56,Long,10014.6,1,10014.6,0,0.00,0.4,0.00,-0.1,0.00,424.6,4.25
433,Exit long,2026-01-08 06:14,Exit Long,10002.1,1,10002,0.1,0.00,0.5,0.00,-0.3,0.00,424.7,4.25
433,Entry long,2026-01-08 06:12,Long,10002,1,10002,0.1,0.00,0.5,0.00,-0.3,0.00,424.7,4.25
434,Exit long,2026-01-08 06:15,Exit Long,10002,1,10002,0,0.00,0.4,0.00,0,0.00,424.7,4.25
434,Entry long,2026-01-08 06:15,Long,10002,1,10002,0,0.00,0.4,0.00,0,0.00,424.7,4.25
435,Exit long,2026-01-08 06:21,Exit Long,10001,1,10000.8,0.2,0.00,0.6,0.01,-1.8,-0.02,424.9,4.25
435,Entry long,2026-01-08 06:17,Long,10000.8,1,10000.8,0.2,0.00,0.6,0.01,-1.8,-0.02,424.9,4.25
436,Exit short,2026-01-08 07:12,Exit Short,10009.9,1,10011.9,2,0.02,2.4,0.02,-2.5,-0.02,426.9,4.27
436,Entry short,2026-01-08 07:05,Short,10011.9,1,10011.9,2,0.02,2.4,0.02,-2.5,-0.02,426.9,4.27
437,Exit short,2026-01-08 07:29,Exit Short,10014.8,1,10016,1.2,0.01,1.6,0.02,-0.1,0.00,428.1,4.28
437,Entry short,2026-01-08 07:28,Short,10016,1,10016,1.2,0.01,1.6,0.02,-0.1,0.00,428.1,4.28
438,Exit short,2026-01-08 08:09,Exit Short,10014,1,10014.3,0.3,0.00,0.7,0.01,0,0.00,428.4,4.28
438,Entry short,2026-01-08 08:09,Short,10014.3,1,10014.3,0.3,0.00,0.7,0.01,0,0.00,428.4,4.28
439,Exit short,2026-01-08 08:11,Exit Short,10016,1,10016.2,0.2,0.00,0.6,0.01,0,0.00,428.6,4.29
439,Entry short,2026-01-08 08:11,Short,10016.2,1,10016.2,0.2,0.00,0.6,0.01,0,0.00,428.6,4.29
440,Exit short,2026-01-08 08:18,Exit Short,10027,1,10027.2,0.2,0.00,0.6,0.01,0,0.00,428.8,4.29
440,Entry short,2026-01-08 08:18,Short,10027.2,1,10027.2,0.2,0.00,0.6,0.01,0,0.00,428.8,4.29
441,Exit short,2026-01-08 08:36,Exit Short,10023.6,1,10025.7,2.1,0.02,2.5,0.02,0,0.00,430.9,4.31
441,Entry short,2026-01-08 08:36,Short,10025.7,1,10025.7,2.1,0.02,2.5,0.02,0,0.00,430.9,4.31
442,Exit short,2026-01-08 09:37,Exit Short,10024.1,1,10027.1,3,0.03,3.4,0.03,-0.2,0.00,433.9,4.34
442,Entry short,2026-01-08 09:36,Short,10027.1,1,10027.1,3,0.03,3.4,0.03,-0.2,0.00,433.9,4.34
443,Exit short,2026-01-08 09:43,Exit Short,10027.6,1,10028.1,0.5,0.00,0.9,0.01,0,0.00,434.4,4.34
443,Entry short,2026-01-08 09:43,Short,10028.1,1,10028.1,0.5,0.00,0.9,0.01,0,0.00,434.4,4.34
444,Exit short,2026-01-08 09:55,Exit Short,10027.9,1,10028.2,0.3,0.00,0.7,0.01,0,0.00,434.7,4.35
444,Entry short,2026-01-08 09:55,Short,10028.2,1,10028.2,0.3,0.00,0.7,0.01,0,0.00,434.7,4.35
445,Exit long,2026-01-08 10:04,Exit Long,10018.6,1,10017.2,1.4,0.01,1.8,0.02,-0.3,0.00,436.1,4.36
445,Entry long,2026-01-08 10:04,Long,10017.2,1,10017.2,1.4,0.01,1.8,0.02,-0.3,0.00,436.1,4.36
446,Exit long,2026-01-08 10:12,Exit Long,10013.1,1,10013,0.1,0.00,0.5,0.00,0,0.00,436.2,4.36
446,Entry long,2026-01-08 10:12,Long,10013,1,10013,0.1,0.00,0.5,0.00,0,0.00,436.2,4.36
447,Exit long,2026-01-08 10:16,Exit Long,10015.2,1,10013.5,1.7,0.02,2.1,0.02,0,0.00,437.9,4.38
447,Entry long,2026-01-08 10:16,Long,10013.5,1,10013.5,1.7,0.02,2.1,0.02,0,0.00,437.9,4.38
448,Exit short,2026-01-08 11:03,Exit Short,10018.3,1,10020.7,2.4,0.02,2.8,0.03,-0.7,-0.01,440.3,4.40
448,Entry short,2026-01-08 11:02,Short,10020.7,1,10020.7,2.4,0.02,2.8,0.03,-0.7,-0.01,440.3,4.40
449,Exit short,2026-01-08 11:15,Exit Short,10022.4,1,10024,1.6,0.02,2,0.02,0,0.00,441.9,4.42
449,Entry short,2026-01-08 11:15,Short,10024,1,10024,1.6,0.02,2,0.02,0,0.00,441.9,4.42
450,Exit short,2026-01-08 11:45,Exit Short,10022.6,1,10027.5,4.9,0.05,5.3,0.05,-0.5,0.00,446.8,4.47
450,Entry short,2026-01-08 11:44,Short,10027.5,1,10027.5,4.9,0.05,5.3,0.05,-0.5,0.00,446.8,4.47
451,Exit short,2026-01-08 11:59,Exit Short,10027.7,1,10027.7,0,0.00,0.4,0.00,0,0.00,446.8,4.47
451,Entry short,2026-01-08 11:59,Short,10027.7,1,10027.7,0,0.00,0.4,0.00,0,0.00,446.8,4.47
452,Exit long,2026-01-08 12:12,Exit Long,10016.5,1,10015.4,1.1,0.01,1.5,0.01,-1.2,-0.01,447.9,4.48
452,Entry long,2026-01-08 12:11,Long,10015.4,1,10015.4,1.1,0.01,1.5,0.01,-1.2,-0.01,447.9,4.48
453,Exit long,2026-01-08 12:24,Exit Long,10015.7,1,10014.7,1,0.01,1.4,0.01,-0.3,0.00,448.9,4.49
453,Entry long,2026-01-08 12:24,Long,10014.7,1,10014.7,1,0.01,1.4,0.01,-0.3,0.00,448.9,4.49
454,Exit long,2026-01-08 13:02,Exit Long,10014.6,1,10014.5,0.1,0.00,0.5,0.00,0,0.00,449,4.49
454,Entry long,2026-01-08 13:02,Long,10014.5,1,10014.5,0.1,0.00,0.5,0.00,0,0.00,449,4.49
455,Exit long,2026-01-08 13:18,Exit Long,10013.1,1,10012.9,0.2,0.00,0.6,0.01,-7.3,-0.07,449.2,4.49
455,Entry long,2026-01-08 13:08,Long,10012.9,1,10012.9,0.2,0.00,0.6,0.01,-7.3,-0.07,449.2,4.49
456,Exit short,2026-01-08 13:26,Exit Short,10018.4,1,10018.7,0.3,0.00,0.7,0.01,-0.1,0.00,449.5,4.50
456,Entry short,2026-01-08 13:26,Short,10018.7,1,10018.7,0.3,0.00,0.7,0.01,-0.1,0.00,449.5,4.50
457,Exit short,2026-01-08 13:30,Exit Short,10017.7,1,10019.1,1.4,0.01,1.8,0.02,-1,-0.01,450.9,4.51
457,Entry short,2026-01-08 13:30,Short,10019.1,1,10019.1,1.4,0.01,1.8,0.02,-1,-0.01,450.9,4.51
458,Exit short,2026-01-08 13:35,Exit Short,10019.3,1,10020.7,1.4,0.01,1.8,0.02,-1.3,-0.01,452.3,4.52
458,Entry short,2026-01-08 13:35,Short,10020.7,1,10020.7,1.4,0.01,1.8,0.02,-1.3,-0.01,452.3,4.52
459,Exit short,2026-01-08 13:37,Exit Short,10022.4,1,10022.5,0.1,0.00,0.5,0.00,0,0.00,452.4,4.52
459,Entry short,2026-01-08 13:37,Short,10022.5,1,10022.5,0.1,0.00,0.5,0.00,0,0.00,452.4,4.52
460,Exit short,2026-01-08 13:40,Exit Short,10020.4,1,10021.2,0.8,0.01,1.2,0.01,-1,-0.01,453.2,4.53
460,Entry short,2026-01-08 13:40,Short,10021.2,1,10021.2,0.8,0.01,1.2,0.01,-1,-0.01,453.2,4.53
461,Exit short,2026-01-08 13:45,Exit Short,10022.6,1,10023.5,0.9,0.01,1.3,0.01,-0.2,0.00,454.1,4.54
461,Entry short,2026-01-08 13:44,Short,10023.5,1,10023.5,0.9,0.01,1.3,0.01,-0.2,0.00,454.1,4.54
462,Exit short,2026-01-08 13:51,Exit Short,10019.9,1,10022.2,2.3,0.02,2.7,0.03,-0.3,0.00,456.4,4.56
462,Entry short,2026-01-08 13:51,Short,10022.2,1,10022.2,2.3,0.02,2.7,0.03,-0.3,0.00,456.4,4.56
463,Exit long,2026-01-08 14:24,Exit Long,10018.3,1,10016.7,1.6,0.02,2,0.02,-0.2,0.00,458,4.58
463,Entry long,2026-01-08 14:24,Long,10016.7,1,10016.7,1.6,0.02,2,0.02,-0.2,0.00,458,4.58
464,Exit short,2026-01-08 14:30,Exit Short,10020.4,1,10021.7,1.3,0.01,1.7,0.02,0,0.00,459.3,4.59
464,Entry short,2026-01-08 14:30,Short,10021.7,1,10021.7,1.3,0.01,1.7,0.02,0,0.00,459.3,4.59
465,Exit short,2026-01-08 14:34,Exit Short,10026.8,1,10027,0.2,0.00,0.6,0.01,0,0.00,459.5,4.60
465,Entry short,2026-01-08 14:34,Short,10027,1,10027,0.2,0.00,0.6,0.01,0,0.00,459.5,4.60
466,Exit short,2026-01-08 14:49,Exit Short,10037.5,1,10029.7,-7.8,-0.08,0,0.00,-7.8,-0.08,451.7,4.52
466,Entry short,2026-01-08 14:39,Short,10029.7,1,10029.7,-7.8,-0.08,0,0.00,-7.8,-0.08,451.7,4.52
467,Exit short,2026-01-08 14:55,Exit Short,10033.9,1,10033.9,0,0.00,0.4,0.00,-3.1,-0.03,451.7,4.52
467,Entry short,2026-01-08 14:53,Short,10033.9,1,10033.9,0,0.00,0.4,0.00,-3.1,-0.03,451.7,4.52
468,Exit short,2026-01-08 15:21,Exit Short,10050.4,1,10052.5,2.1,0.02,2.8,0.03,0,0.00,453.8,4.54
468,Entry short,2026-01-08 15:20,Short,10052.5,1,10052.5,2.1,0.02,2.8,0.03,0,0.00,453.8,4.54
469,Exit long,2026-01-08 16:19,Exit Long,10039.1,1,10039,0.1,0.00,0.5,0.00,0,0.00,453.9,4.54
469,Entry long,2026-01-08 16:19,Long,10039,1,10039,0.1,0.00,0.5,0.00,0,0.00,453.9,4.54
470,Exit long,2026-01-08 16:26,Exit Long,10039.8,1,10037.7,2.1,0.02,2.5,0.02,-0.2,0.00,456,4.56
470,Entry long,2026-01-08 16:26,Long,10037.7,1,10037.7,2.1,0.02,2.5,0.02,-0.2,0.00,456,4.56
471,Exit short,2026-01-08 16:49,Exit Short,10043.1,1,10045.9,2.8,0.03,3.3,0.03,0,0.00,458.8,4.59
471,Entry short,2026-01-08 16:48,Short,10045.9,1,10045.9,2.8,0.03,3.3,0.03,0,0.00,458.8,4.59
472,Exit short,2026-01-08 17:25,Exit Short,10046,1,10046.1,0.1,0.00,0.5,0.00,-2.3,-0.02,458.9,4.59
472,Entry short,2026-01-08 17:21,Short,10046.1,1,10046.1,0.1,0.00,0.5,0.00,-2.3,-0.02,458.9,4.59
473,Exit short,2026-01-08 17:41,Exit Short,10050.8,1,10051,0.2,0.00,0.6,0.01,-0.8,-0.01,459.1,4.59
473,Entry short,2026-01-08 17:39,Short,10051,1,10051,0.2,0.00,0.6,0.01,-0.8,-0.01,459.1,4.59
474,Exit long,2026-01-08 18:16,Exit Long,10045.7,1,10045.6,0.1,0.00,0.5,0.00,0,0.00,459.2,4.59
474,Entry long,2026-01-08 18:16,Long,10045.6,1,10045.6,0.1,0.00,0.5,0.00,0,0.00,459.2,4.59
475,Exit long,2026-01-08 18:34,Exit Long,10041,1,10039.9,1.1,0.01,1.5,0.01,-0.9,-0.01,460.3,4.60
475,Entry long,2026-01-08 18:32,Long,10039.9,1,10039.9,1.1,0.01,1.5,0.01,-0.9,-0.01,460.3,4.60
476,Exit long,2026-01-08 18:39,Exit Long,10040.4,1,10039.3,1.1,0.01,1.5,0.01,-0.3,0.00,461.4,4.61
476,Entry long,2026-01-08 18:39,Long,10039.3,1,10039.3,1.1,0.01,1.5,0.01,-0.3,0.00,461.4,4.61
477,Exit long,2026-01-08 18:45,Exit Long,10037.7,1,10037.6,0.1,0.00,0.5,0.00,0,0.00,461.5,4.61
477,Entry long,2026-01-08 18:45,Long,10037.6,1,10037.6,0.1,0.00,0.5,0.00,0,0.00,461.5,4.61
478,Exit short,2026-01-08 19:11,Exit Short,10048.5,1,10049.6,1.1,0.01,1.5,0.01,-0.6,-0.01,462.6,4.63
478,Entry short,2026-01-08 19:09,Short,10049.6,1,10049.6,1.1,0.01,1.5,0.01,-0.6,-0.01,462.6,4.63
479,Exit short,2026-01-08 19:28,Exit Short,10048,1,10048.8,0.8,0.01,1.2,0.01,-0.6,-0.01,463.4,4.63
479,Entry short,2026-01-08 19:27,Short,10048.8,1,10048.8,0.8,0.01,1.2,0.01,-0.6,-0.01,463.4,4.63
480,Exit short,2026-01-08 19:50,Exit Short,10049.3,1,10049.4,0.1,0.00,0.5,0.00,-0.6,-0.01,463.5,4.64
480,Entry short,2026-01-08 19:49,Short,10049.4,1,10049.4,0.1,0.00,0.5,0.00,-0.6,-0.01,463.5,4.64
481,Exit short,2026-01-08 19:55,Exit Short,10052.3,1,10052.9,0.6,0.01,1,0.01,-1.5,-0.01,464.1,4.64
481,Entry short,2026-01-08 19:53,Short,10052.9,1,10052.9,0.6,0.01,1,0.01,-1.5,-0.01,464.1,4.64
482,Exit short,2026-01-08 20:26,Exit Short,10063.9,1,10056.4,-7.5,-0.07,0.3,0.00,-7.5,-0.07,456.6,4.57
482,Entry short,2026-01-08 20:10,Short,10056.4,1,10056.4,-7.5,-0.07,0.3,0.00,-7.5,-0.07,456.6,4.57
483,Exit short,2026-01-08 20:33,Exit Short,10066,1,10066.1,0.1,0.00,0.5,0.00,0,0.00,456.7,4.57
483,Entry short,2026-01-08 20:33,Short,10066.1,1,10066.1,0.1,0.00,0.5,0.00,0,0.00,456.7,4.57
484,Exit short,2026-01-08 20:52,Exit Short,10074.6,1,10066.5,-8.1,-0.08,0,0.00,-8.1,-0.08,448.6,4.49
484,Entry short,2026-01-08 20:35,Short,10066.5,1,10066.5,-8.1,-0.08,0,0.00,-8.1,-0.08,448.6,4.49
485,Exit short,2026-01-08 20:55,Exit Short,10071.9,1,10072.1,0.2,0.00,0.6,0.01,-1.5,-0.01,448.8,4.49
485,Entry short,2026-01-08 20:54,Short,10072.1,1,10072.1,0.2,0.00,0.6,0.01,-1.5,-0.01,448.8,4.49
486,Exit short,2026-01-09 01:02,Exit Short,10073.1,1,10074.4,1.3,0.01,1.7,0.02,-2.4,-0.02,450.1,4.50
486,Entry short,2026-01-09 01:01,Short,10074.4,1,10074.4,1.3,0.01,1.7,0.02,-2.4,-0.02,450.1,4.50
487,Exit long,2026-01-09 01:30,Exit Long,10066.2,1,10064.3,1.9,0.02,2.3,0.02,-0.8,-0.01,452,4.52
487,Entry long,2026-01-09 01:30,Long,10064.3,1,10064.3,1.9,0.02,2.3,0.02,-0.8,-0.01,452,4.52
488,Exit long,2026-01-09 01:45,Exit Long,10061.5,1,10061.2,0.3,0.00,0.7,0.01,-2.3,-0.02,452.3,4.52
488,Entry long,2026-01-09 01:38,Long,10061.2,1,10061.2,0.3,0.00,0.7,0.01,-2.3,-0.02,452.3,4.52
489,Exit long,2026-01-09 01:59,Exit Long,10059.9,1,10059.8,0.1,0.00,0.5,0.00,0,0.00,452.4,4.52
489,Entry long,2026-01-09 01:58,Long,10059.8,1,10059.8,0.1,0.00,0.5,0.00,0,0.00,452.4,4.52
490,Exit short,2026-01-09 02:52,Safety Net,10063.4,1,10065.4,2,0.02,2,0.02,-0.5,0.00,454.4,4.54
490,Entry short,2026-01-09 02:47,Short,10065.4,1,10065.4,2,0.02,2,0.02,-0.5,0.00,454.4,4.54
491,Exit long,2026-01-09 03:06,Exit Long,10061.3,1,10061.3,0,0.00,0.4,0.00,-0.2,0.00,454.4,4.54
491,Entry long,2026-01-09 03:06,Long,10061.3,1,10061.3,0,0.00,0.4,0.00,-0.2,0.00,454.4,4.54
492,Exit long,2026-01-09 03:09,Exit Long,10060.9,1,10060.8,0.1,0.00,0.5,0.00,-0.5,0.00,454.5,4.55
492,Entry long,2026-01-09 03:09,Long,10060.8,1,10060.8,0.1,0.00,0.5,0.00,-0.5,0.00,454.5,4.55
493,Exit long,2026-01-09 03:13,Exit Long,10061.9,1,10060.6,1.3,0.01,1.7,0.02,-0.3,0.00,455.8,4.56
493,Entry long,2026-01-09 03:13,Long,10060.6,1,10060.6,1.3,0.01,1.7,0.02,-0.3,0.00,455.8,4.56
494,Exit long,2026-01-09 03:55,Safety Net,10058.2,1,10057.1,1.1,0.01,1.2,0.01,-2.3,-0.02,456.9,4.57
494,Entry long,2026-01-09 03:33,Long,10057.1,1,10057.1,1.1,0.01,1.2,0.01,-2.3,-0.02,456.9,4.57
495,Exit short,2026-01-09 04:32,Exit Short,10059.9,1,10060.2,0.3,0.00,0.7,0.01,0,0.00,457.2,4.57
495,Entry short,2026-01-09 04:32,Short,10060.2,1,10060.2,0.3,0.00,0.7,0.01,0,0.00,457.2,4.57
496,Exit short,2026-01-09 05:03,Safety Net,10061.3,1,10059.5,-1.8,-0.02,0,0.00,-3.8,-0.04,455.4,4.55
496,Entry short,2026-01-09 04:47,Short,10059.5,1,10059.5,-1.8,-0.02,0,0.00,-3.8,-0.04,455.4,4.55
497,Exit short,2026-01-09 05:13,Exit Short,10062.2,1,10062.4,0.2,0.00,0.6,0.01,-0.4,0.00,455.6,4.56
497,Entry short,2026-01-09 05:12,Short,10062.4,1,10062.4,0.2,0.00,0.6,0.01,-0.4,0.00,455.6,4.56
498,Exit short,2026-01-09 05:42,Exit Short,10062.8,1,10062.8,0,0.00,0.4,0.00,-0.1,0.00,455.6,4.56
498,Entry short,2026-01-09 05:42,Short,10062.8,1,10062.8,0,0.00,0.4,0.00,-0.1,0.00,455.6,4.56
499,Exit short,2026-01-09 06:08,Safety Net,10063.1,1,10063.3,0.2,0.00,0.2,0.00,-1.6,-0.02,455.8,4.56
499,Entry short,2026-01-09 05:58,Short,10063.3,1,10063.3,0.2,0.00,0.2,0.00,-1.6,-0.02,455.8,4.56
