Trade #,Type,Date and time,Signal,Price GBP,Position size (qty),Position size (value),Net P&L GBP,Net P&L %,Favorable excursion GBP,Favorable excursion %,Adverse excursion GBP,Adverse excursion %,Cumulative P&L GBP,Cumulative P&L %
11,Entry short,2025-12-29 03:42,Short,6928.6,1,6928.6,3,0.04,3.4,0.05,-3,-0.04,10.7,0.43
12,Exit long,2025-12-29 05:03,Exit Long,6926.6,1,6926.1,0.5,0.01,0.9,0.01,0,0.00,11.2,0.45
12,Entry long,2025-12-29 05:03,Long,6926.1,1,6926.1,0.5,0.01,0.9,0.01,0,0.00,11.2,0.45
13,Exit long,2025-12-29 05:53,Exit Long,6925.5,1,6925.1,0.4,0.01,0.8,0.01,-1.8,-0.03,11.6,0.46
13,Entry long,2025-12-29 05:11,Long,6925.1,1,6925.1,0.4,0.01,0.8,0.01,-1.8,-0.03,11.6,0.46
14,Exit long,2025-12-29 06:08,Exit Long,6924.2,1,6923.7,0.5,0.01,0.9,0.01,-0.6,-0.01,12.1,0.48
14,Entry long,2025-12-29 06:04,Long,6923.7,1,6923.7,0.5,0.01,0.9,0.01,-0.6,-0.01,12.1,0.48
15,Exit short,2025-12-29 06:36,Exit Short,6925.8,1,6926.1,0.3,0.00,0.8,0.01,-2.7,-0.04,12.4,0.50
15,Entry short,2025-12-29 06:15,Short,6926.1,1,6926.1,0.3,0.00,0.8,0.01,-2.7,-0.04,12.4,0.50
16,Exit long,2025-12-29 07:01,Exit Long,6924.9,1,6923.7,1.2,0.02,1.6,0.02,-0.4,-0.01,13.6,0.54
16,Entry long,2025-12-29 06:57,Long,6923.7,1,6923.7,1.2,0.02,1.6,0.02,-0.4,-0.01,13.6,0.54
17,Exit long,2025-12-29 07:11,Exit Long,6922,1,6921.6,0.4,0.01,0.8,0.01,-0.2,0.00,14,0.56
17,Entry long,2025-12-29 07:10,Long,6921.6,1,6921.6,0.4,0.01,0.8,0.01,-0.2,0.00,14,0.56
18,Exit long,2025-12-29 07:24,Exit Long,6922.7,1,6920.2,2.5,0.04,2.9,0.04,-0.3,0.00,16.5,0.66
18,Entry long,2025-12-29 07:22,Long,6920.2,1,6920.2,2.5,0.04,2.9,0.04,-0.3,0.00,16.5,0.66
19,Exit short,2025-12-29 07:41,Exit Short,6922.8,1,6923.6,0.8,0.01,1.2,0.02,-0.8,-0.01,17.3,0.69
19,Entry short,2025-12-29 07:36,Short,6923.6,1,6923.6,0.8,0.01,1.2,0.02,-0.8,-0.01,17.3,0.69
20,Exit long,2025-12-29 08:03,Exit Long,6920.8,1,6919.5,1.3,0.02,1.7,0.02,-0.4,-0.01,18.6,0.74
20,Entry long,2025-12-29 08:02,Long,6919.5,1,6919.5,1.3,0.02,1.7,0.02,-0.4,-0.01,18.6,0.74
21,Exit long,2025-12-29 08:09,Exit Long,6919.2,1,6918.7,0.5,0.01,0.9,0.01,-0.8,-0.01,19.1,0.76
21,Entry long,2025-12-29 08:07,Long,6918.7,1,6918.7,0.5,0.01,0.9,0.01,-0.8,-0.01,19.1,0.76
22,Exit long,2025-12-29 08:16,Exit Long,6919.2,1,6918.7,0.5,0.01,0.9,0.01,-0.2,0.00,19.6,0.78
22,Entry long,2025-12-29 08:15,Long,6918.7,1,6918.7,0.5,0.01,0.9,0.01,-0.2,0.00,19.6,0.78
23,Exit long,2025-12-29 08:52,Exit Long,6911.1,1,6919.4,-8.3,-0.12,0.2,0.00,-8.3,-0.12,11.3,0.45
23,Entry long,2025-12-29 08:27,Long,6919.4,1,6919.4,-8.3,-0.12,0.2,0.00,-8.3,-0.12,11.3,0.45
24,Exit long,2025-12-29 09:00,Exit Long,6913.5,1,6911.2,2.3,0.03,2.7,0.04,-0.3,0.00,13.6,0.54
24,Entry long,2025-12-29 08:58,Long,6911.2,1,6911.2,2.3,0.03,2.7,0.04,-0.3,0.00,13.6,0.54
25,Exit short,2025-12-29 10:20,Exit Short,6916,1,6916.6,0.6,0.01,1,0.01,-2.3,-0.03,14.2,0.57
25,Entry short,2025-12-29 10:13,Short,6916.6,1,6916.6,0.6,0.01,1,0.01,-2.3,-0.03,14.2,0.57
26,Exit long,2025-12-29 11:02,Exit Long,6915.5,1,6914.9,0.6,0.01,1,0.01,-1.5,-0.02,14.8,0.59
26,Entry long,2025-12-29 10:57,Long,6914.9,1,6914.9,0.6,0.01,1,0.01,-1.5,-0.02,14.8,0.59
27,Exit long,2025-12-29 11:32,Exit Long,6914.2,1,6913.5,0.7,0.01,1.1,0.02,-1.1,-0.02,15.5,0.62
27,Entry long,2025-12-29 11:19,Long,6913.5,1,6913.5,0.7,0.01,1.1,0.02,-1.1,-0.02,15.5,0.62
28,Exit short,2025-12-29 12:33,Exit Short,6914.5,1,6915.9,1.4,0.02,1.8,0.03,-3,-0.04,16.9,0.68
28,Entry short,2025-12-29 11:38,Short,6915.9,1,6915.9,1.4,0.02,1.8,0.03,-3,-0.04,16.9,0.68
29,Exit long,2025-12-29 13:47,Exit Long,6906.6,1,6914.9,-8.3,-0.12,0.5,0.01,-8.3,-0.12,8.6,0.34
29,Entry long,2025-12-29 12:39,Long,6914.9,1,6914.9,-8.3,-0.12,0.5,0.01,-8.3,-0.12,8.6,0.34
30,Exit long,2025-12-29 13:52,Exit Long,6901.5,1,6901.1,0.4,0.01,0.8,0.01,0,0.00,9,0.36
30,Entry long,2025-12-29 13:52,Long,6901.1,1,6901.1,0.4,0.01,0.8,0.01,0,0.00,9,0.36
31,Exit long,2025-12-29 14:14,Exit Long,6902.7,1,6901.5,1.2,0.02,1.6,0.02,-1.3,-0.02,10.2,0.41
31,Entry long,2025-12-29 14:10,Long,6901.5,1,6901.5,1.2,0.02,1.6,0.02,-1.3,-0.02,10.2,0.41
32,Exit long,2025-12-29 14:19,Exit Long,6897.7,1,6897.1,0.6,0.01,1,0.01,-2.5,-0.04,10.8,0.43
32,Entry long,2025-12-29 14:17,Long,6897.1,1,6897.1,0.6,0.01,1,0.01,-2.5,-0.04,10.8,0.43
33,Exit short,2025-12-29 14:40,Exit Short,6913.5,1,6915.1,1.6,0.02,2,0.03,-0.3,0.00,12.4,0.50
33,Entry short,2025-12-29 14:40,Short,6915.1,1,6915.1,1.6,0.02,2,0.03,-0.3,0.00,12.4,0.50
34,Exit long,2025-12-29 15:15,Exit Long,6901.5,1,6899.4,2.1,0.03,2.5,0.04,-3.5,-0.05,14.5,0.58
34,Entry long,2025-12-29 15:11,Long,6899.4,1,6899.4,2.1,0.03,2.5,0.04,-3.5,-0.05,14.5,0.58
35,Exit long,2025-12-29 16:10,Exit Long,6900,1,6899.4,0.6,0.01,1,0.01,-0.8,-0.01,15.1,0.60
35,Entry long,2025-12-29 16:09,Long,6899.4,1,6899.4,0.6,0.01,1,0.01,-0.8,-0.01,15.1,0.60
36,Exit long,2025-12-29 16:20,Exit Long,6900,1,6899.4,0.6,0.01,1,0.01,-1,-0.01,15.7,0.63
36,Entry long,2025-12-29 16:20,Long,6899.4,1,6899.4,0.6,0.01,1,0.01,-1,-0.01,15.7,0.63
37,Exit long,2025-12-29 16:24,Exit Long,6900.5,1,6899.1,1.4,0.02,1.8,0.03,-0.2,0.00,17.1,0.68
37,Entry long,2025-12-29 16:24,Long,6899.1,1,6899.1,1.4,0.02,1.8,0.03,-0.2,0.00,17.1,0.68
38,Exit long,2025-12-29 16:29,Exit Long,6898.7,1,6897.6,1.1,0.02,1.5,0.02,0,0.00,18.2,0.73
38,Entry long,2025-12-29 16:28,Long,6897.6,1,6897.6,1.1,0.02,1.5,0.02,0,0.00,18.2,0.73
39,Exit long,2025-12-29 16:38,Exit Long,6899.5,1,6897.6,1.9,0.03,2.3,0.03,-1,-0.01,20.1,0.80
39,Entry long,2025-12-29 16:36,Long,6897.6,1,6897.6,1.9,0.03,2.3,0.03,-1,-0.01,20.1,0.80
40,Exit long,2025-12-29 16:46,Exit Long,6898.4,1,6896.1,2.3,0.03,2.7,0.04,-1,-0.01,22.4,0.90
40,Entry long,2025-12-29 16:43,Long,6896.1,1,6896.1,2.3,0.03,2.7,0.04,-1,-0.01,22.4,0.90
41,Exit long,2025-12-29 17:12,Exit Long,6896.5,1,6894.9,1.6,0.02,2,0.03,0,0.00,24,0.96
41,Entry long,2025-12-29 17:12,Long,6894.9,1,6894.9,1.6,0.02,2,0.03,0,0.00,24,0.96
42,Exit long,2025-12-29 17:30,Exit Long,6890.5,1,6890.1,0.4,0.01,0.8,0.01,-0.5,-0.01,24.4,0.98
42,Entry long,2025-12-29 17:30,Long,6890.1,1,6890.1,0.4,0.01,0.8,0.01,-0.5,-0.01,24.4,0.98
43,Exit short,2025-12-29 18:01,Exit Short,6896.3,1,6897.4,1.1,0.02,1.5,0.02,-0.5,-0.01,25.5,1.02
43,Entry short,2025-12-29 18:00,Short,6897.4,1,6897.4,1.1,0.02,1.5,0.02,-0.5,-0.01,25.5,1.02
44,Exit short,2025-12-29 18:11,Exit Short,6896.8,1,6897.9,1.1,0.02,1.5,0.02,0,0.00,26.6,1.06
44,Entry short,2025-12-29 18:10,Short,6897.9,1,6897.9,1.1,0.02,1.5,0.02,0,0.00,26.6,1.06
45,Exit short,2025-12-29 19:00,Exit Short,6899.5,1,6899.9,0.4,0.01,0.8,0.01,-7,-0.10,27,1.08
45,Entry short,2025-12-29 18:21,Short,6899.9,1,6899.9,0.4,0.01,0.8,0.01,-7,-0.10,27,1.08
46,Exit long,2025-12-29 19:05,Exit Long,6898.7,1,6898.1,0.6,0.01,1,0.01,0,0.00,27.6,1.10
46,Entry long,2025-12-29 19:05,Long,6898.1,1,6898.1,0.6,0.01,1,0.01,0,0.00,27.6,1.10
47,Exit long,2025-12-29 19:17,Exit Long,6898.5,1,6897.9,0.6,0.01,1,0.01,-1,-0.01,28.2,1.13
47,Entry long,2025-12-29 19:09,Long,6897.9,1,6897.9,0.6,0.01,1,0.01,-1,-0.01,28.2,1.13
48,Exit short,2025-12-29 20:14,Exit Short,6913.4,1,6905.5,-7.9,-0.11,0.1,0.00,-7.9,-0.11,20.3,0.81
48,Entry short,2025-12-29 19:36,Short,6905.5,1,6905.5,-7.9,-0.11,0.1,0.00,-7.9,-0.11,20.3,0.81
49,Exit short,2025-12-29 20:22,Exit Short,6912.3,1,6913.6,1.3,0.02,1.7,0.02,-0.5,-0.01,21.6,0.86
49,Entry short,2025-12-29 20:17,Short,6913.6,1,6913.6,1.3,0.02,1.7,0.02,-0.5,-0.01,21.6,0.86
50,Exit long,2025-12-29 20:58,Exit Long,6908.2,1,6906.6,1.6,0.02,2,0.03,-2,-0.03,23.2,0.93
50,Entry long,2025-12-29 20:56,Long,6906.6,1,6906.6,1.6,0.02,2,0.03,-2,-0.03,23.2,0.93
51,Exit long,2025-12-29 20:59,Exit Long,6908.5,1,6905.6,2.9,0.04,3.3,0.05,-2.7,-0.04,26.1,1.04
51,Entry long,2025-12-29 20:59,Long,6905.6,1,6905.6,2.9,0.04,3.3,0.05,-2.7,-0.04,26.1,1.04
52,Exit short,2025-12-29 23:02,Exit Short,6908.2,1,6908.8,0.6,0.01,1,0.01,-0.8,-0.01,26.7,1.07
52,Entry short,2025-12-29 23:00,Short,6908.8,1,6908.8,0.6,0.01,1,0.01,-0.8,-0.01,26.7,1.07
53,Exit long,2025-12-29 23:37,Exit Long,6907,1,6906.6,0.4,0.01,0.8,0.01,-3.2,-0.05,27.1,1.08
53,Entry long,2025-12-29 23:16,Long,6906.6,1,6906.6,0.4,0.01,0.8,0.01,-3.2,-0.05,27.1,1.08
54,Exit long,2025-12-30 00:06,Exit Long,6905.2,1,6904.8,0.4,0.01,0.8,0.01,-1.4,-0.02,27.5,1.10
54,Entry long,2025-12-29 23:58,Long,6904.8,1,6904.8,0.4,0.01,0.8,0.01,-1.4,-0.02,27.5,1.10
55,Exit short,2025-12-30 00:32,Exit Short,6906,1,6906.5,0.5,0.01,0.9,0.01,-0.6,-0.01,28,1.12
55,Entry short,2025-12-30 00:26,Short,6906.5,1,6906.5,0.5,0.01,0.9,0.01,-0.6,-0.01,28,1.12
56,Exit short,2025-12-30 00:53,Exit Short,6905,1,6906.1,1.1,0.02,1.5,0.02,0,0.00,29.1,1.16
56,Entry short,2025-12-30 00:49,Short,6906.1,1,6906.1,1.1,0.02,1.5,0.02,0,0.00,29.1,1.16
57,Exit long,2025-12-30 01:08,Exit Long,6904.9,1,6903.6,1.3,0.02,1.7,0.02,-0.7,-0.01,30.4,1.22
57,Entry long,2025-12-30 01:02,Long,6903.6,1,6903.6,1.3,0.02,1.7,0.02,-0.7,-0.01,30.4,1.22
58,Exit short,2025-12-30 02:16,Exit Short,6904.9,1,6905.9,1,0.01,1.5,0.02,-1,-0.01,31.4,1.26
58,Entry short,2025-12-30 02:04,Short,6905.9,1,6905.9,1,0.01,1.5,0.02,-1,-0.01,31.4,1.26
59,Exit long,2025-12-30 02:32,Exit Long,6903.7,1,6903.1,0.6,0.01,1,0.01,0,0.00,32,1.28
59,Entry long,2025-12-30 02:31,Long,6903.1,1,6903.1,0.6,0.01,1,0.01,0,0.00,32,1.28
60,Exit long,2025-12-30 03:02,Exit Long,6904,1,6902.6,1.4,0.02,1.8,0.03,-1,-0.01,33.4,1.34
60,Entry long,2025-12-30 02:48,Long,6902.6,1,6902.6,1.4,0.02,1.8,0.03,-1,-0.01,33.4,1.34
61,Exit short,2025-12-30 06:25,Exit Short,6904.5,1,6904.9,0.4,0.01,0.8,0.01,-5.7,-0.08,33.8,1.35
61,Entry short,2025-12-30 03:24,Short,6904.9,1,6904.9,0.4,0.01,0.8,0.01,-5.7,-0.08,33.8,1.35
62,Exit long,2025-12-30 06:35,Exit Long,6905,1,6904,1,0.01,1.4,0.02,-0.2,0.00,34.8,1.39
62,Entry long,2025-12-30 06:31,Long,6904,1,6904,1,0.01,1.4,0.02,-0.2,0.00,34.8,1.39
63,Exit long,2025-12-30 08:08,Exit Long,6904.5,1,6903.4,1.1,0.02,1.5,0.02,-6.7,-0.10,35.9,1.44
63,Entry long,2025-12-30 07:07,Long,6903.4,1,6903.4,1.1,0.02,1.5,0.02,-6.7,-0.10,35.9,1.44
64,Exit short,2025-12-30 08:16,Exit Short,6904.3,1,6904.7,0.4,0.01,0.8,0.01,-0.7,-0.01,36.3,1.45
64,Entry short,2025-12-30 08:12,Short,6904.7,1,6904.7,0.4,0.01,0.8,0.01,-0.7,-0.01,36.3,1.45
65,Exit short,2025-12-30 08:21,Exit Short,6903.6,1,6904.4,0.8,0.01,1.2,0.02,0,0.00,37.1,1.48
65,Entry short,2025-12-30 08:17,Short,6904.4,1,6904.4,0.8,0.01,1.2,0.02,0,0.00,37.1,1.48
66,Exit short,2025-12-30 08:25,Exit Short,6904.4,1,6905.3,0.9,0.01,1.3,0.02,0,0.00,38,1.52
66,Entry short,2025-12-30 08:24,Short,6905.3,1,6905.3,0.9,0.01,1.3,0.02,0,0.00,38,1.52
67,Exit short,2025-12-30 08:30,Exit Short,6904.1,1,6904.9,0.8,0.01,1.2,0.02,-0.5,-0.01,38.8,1.55
67,Entry short,2025-12-30 08:28,Short,6904.9,1,6904.9,0.8,0.01,1.2,0.02,-0.5,-0.01,38.8,1.55
68,Exit short,2025-12-30 10:52,Exit Short,6904.8,1,6906.4,1.6,0.02,2,0.03,-3.8,-0.06,40.4,1.62
68,Entry short,2025-12-30 08:37,Short,6906.4,1,6906.4,1.6,0.02,2,0.03,-3.8,-0.06,40.4,1.62
69,Exit long,2025-12-30 11:50,Exit Long,6906.3,1,6904.9,1.4,0.02,1.8,0.03,-4.9,-0.07,41.8,1.67
69,Entry long,2025-12-30 10:55,Long,6904.9,1,6904.9,1.4,0.02,1.8,0.03,-4.9,-0.07,41.8,1.67
70,Exit short,2025-12-30 12:00,Exit Short,6905.8,1,6906.7,0.9,0.01,1.3,0.02,-0.2,0.00,42.7,1.71
70,Entry short,2025-12-30 11:58,Short,6906.7,1,6906.7,0.9,0.01,1.3,0.02,-0.2,0.00,42.7,1.71
71,Exit short,2025-12-30 12:27,Exit Short,6905.8,1,6906.9,1.1,0.02,1.5,0.02,-2,-0.03,43.8,1.75
71,Entry short,2025-12-30 12:05,Short,6906.9,1,6906.9,1.1,0.02,1.5,0.02,-2,-0.03,43.8,1.75
72,Exit short,2025-12-30 13:29,Exit Short,6906.3,1,6907.4,1.1,0.02,1.5,0.02,-0.9,-0.01,44.9,1.80
72,Entry short,2025-12-30 13:21,Short,6907.4,1,6907.4,1.1,0.02,1.5,0.02,-0.9,-0.01,44.9,1.80
73,Exit long,2025-12-30 13:46,Exit Long,6904.5,1,6903.9,0.6,0.01,1,0.01,-1.2,-0.02,45.5,1.82
73,Entry long,2025-12-30 13:41,Long,6903.9,1,6903.9,0.6,0.01,1,0.01,-1.2,-0.02,45.5,1.82
74,Exit long,2025-12-30 13:56,Exit Long,6903.3,1,6902.4,0.9,0.01,1.3,0.02,-0.5,-0.01,46.4,1.86
74,Entry long,2025-12-30 13:52,Long,6902.4,1,6902.4,0.9,0.01,1.3,0.02,-0.5,-0.01,46.4,1.86
75,Exit long,2025-12-30 14:37,Exit Long,6902.8,1,6902.4,0.4,0.01,0.8,0.01,0,0.00,46.8,1.87
75,Entry long,2025-12-30 14:37,Long,6902.4,1,6902.4,0.4,0.01,0.8,0.01,0,0.00,46.8,1.87
76,Exit long,2025-12-30 14:47,Exit Long,6902,1,6900.9,1.1,0.02,1.5,0.02,-3.7,-0.05,47.9,1.92
76,Entry long,2025-12-30 14:43,Long,6900.9,1,6900.9,1.1,0.02,1.5,0.02,-3.7,-0.05,47.9,1.92
77,Exit short,2025-12-30 14:53,Exit Short,6907.1,1,6907.7,0.6,0.01,1,0.01,-2.7,-0.04,48.5,1.94
77,Entry short,2025-12-30 14:52,Short,6907.7,1,6907.7,0.6,0.01,1,0.01,-2.7,-0.04,48.5,1.94
78,Exit short,2025-12-30 15:00,Exit Short,6909.6,1,6911.7,2.1,0.03,2.5,0.04,0,0.00,50.6,2.02
78,Entry short,2025-12-30 14:59,Short,6911.7,1,6911.7,2.1,0.03,2.5,0.04,0,0.00,50.6,2.02
79,Exit long,2025-12-30 15:24,Exit Long,6901.8,1,6898.2,3.6,0.05,4,0.06,-2.8,-0.04,54.2,2.17
79,Entry long,2025-12-30 15:17,Long,6898.2,1,6898.2,3.6,0.05,4,0.06,-2.8,-0.04,54.2,2.17
80,Exit long,2025-12-30 15:45,Exit Long,6896,1,6894.9,1.1,0.02,1.5,0.02,-1,-0.01,55.3,2.21
80,Entry long,2025-12-30 15:43,Long,6894.9,1,6894.9,1.1,0.02,1.5,0.02,-1,-0.01,55.3,2.21
81,Exit short,2025-12-30 16:21,Exit Short,6913.4,1,6905.7,-7.7,-0.11,0.3,0.00,-7.7,-0.11,47.6,1.90
81,Entry short,2025-12-30 16:03,Short,6905.7,1,6905.7,-7.7,-0.11,0.3,0.00,-7.7,-0.11,47.6,1.90
82,Exit long,2025-12-30 17:02,Exit Long,6900.8,1,6900.4,0.4,0.01,0.8,0.01,-0.5,-0.01,48,1.92
82,Entry long,2025-12-30 17:01,Long,6900.4,1,6900.4,0.4,0.01,0.8,0.01,-0.5,-0.01,48,1.92
83,Exit long,2025-12-30 17:17,Exit Long,6899.3,1,6898.3,1,0.01,1.4,0.02,-0.1,0.00,49,1.96
83,Entry long,2025-12-30 17:17,Long,6898.3,1,6898.3,1,0.01,1.4,0.02,-0.1,0.00,49,1.96
84,Exit short,2025-12-30 17:44,Exit Short,6901.8,1,6903.9,2.1,0.03,2.5,0.04,-1,-0.01,51.1,2.04
84,Entry short,2025-12-30 17:39,Short,6903.9,1,6903.9,2.1,0.03,2.5,0.04,-1,-0.01,51.1,2.04
85,Exit short,2025-12-30 18:01,Exit Short,6901.9,1,6903.9,2,0.03,2.5,0.04,0,0.00,53.1,2.12
85,Entry short,2025-12-30 18:00,Short,6903.9,1,6903.9,2,0.03,2.5,0.04,0,0.00,53.1,2.12
86,Exit short,2025-12-30 18:21,Exit Short,6903.6,1,6904.4,0.8,0.01,1.2,0.02,-1.3,-0.02,53.9,2.16
86,Entry short,2025-12-30 18:12,Short,6904.4,1,6904.4,0.8,0.01,1.2,0.02,-1.3,-0.02,53.9,2.16
87,Exit short,2025-12-30 18:40,Exit Short,6904.2,1,6904.9,0.7,0.01,1.2,0.02,-2.3,-0.03,54.6,2.18
87,Entry short,2025-12-30 18:28,Short,6904.9,1,6904.9,0.7,0.01,1.2,0.02,-2.3,-0.03,54.6,2.18
88,Exit long,2025-12-30 19:09,Exit Long,6905.2,1,6903.9,1.3,0.02,1.8,0.03,-0.5,-0.01,55.9,2.24
88,Entry long,2025-12-30 19:07,Long,6903.9,1,6903.9,1.3,0.02,1.8,0.03,-0.5,-0.01,55.9,2.24
89,Exit short,2025-12-30 19:18,Exit Short,6905.1,1,6906.2,1.1,0.02,1.5,0.02,-0.5,-0.01,57,2.28
89,Entry short,2025-12-30 19:16,Short,6906.2,1,6906.2,1.1,0.02,1.5,0.02,-0.5,-0.01,57,2.28
90,Exit long,2025-12-30 20:01,Exit Long,6903.3,1,6902.9,0.4,0.01,0.8,0.01,-1.5,-0.02,57.4,2.30
90,Entry long,2025-12-30 19:55,Long,6902.9,1,6902.9,0.4,0.01,0.8,0.01,-1.5,-0.02,57.4,2.30
91,Exit long,2025-12-30 20:14,Exit Long,6900.3,1,6899.9,0.4,0.01,0.8,0.01,-0.2,0.00,57.8,2.31
91,Entry long,2025-12-30 20:13,Long,6899.9,1,6899.9,0.4,0.01,0.8,0.01,-0.2,0.00,57.8,2.31
92,Exit short,2025-12-30 20:46,Exit Short,6904.3,1,6904.7,0.4,0.01,0.8,0.01,-0.2,0.00,58.2,2.33
92,Entry short,2025-12-30 20:43,Short,6904.7,1,6904.7,0.4,0.01,0.8,0.01,-0.2,0.00,58.2,2.33
93,Exit long,2025-12-30 21:00,Exit Long,6899.2,1,6897.9,1.3,0.02,1.7,0.02,-1.2,-0.02,59.5,2.38
93,Entry long,2025-12-30 21:00,Long,6897.9,1,6897.9,1.3,0.02,1.7,0.02,-1.2,-0.02,59.5,2.38
94,Exit long,2025-12-30 21:09,Exit Long,6897.7,1,6897.1,0.6,0.01,1,0.01,0,0.00,60.1,2.40
94,Entry long,2025-12-30 21:08,Long,6897.1,1,6897.1,0.6,0.01,1,0.01,0,0.00,60.1,2.40
95,Exit short,2025-12-30 23:11,Exit Short,6898.1,1,6900.6,2.5,0.04,2.9,0.04,-0.1,0.00,62.6,2.50
95,Entry short,2025-12-30 23:09,Short,6900.6,1,6900.6,2.5,0.04,2.9,0.04,-0.1,0.00,62.6,2.50
96,Exit long,2025-12-31 00:48,Exit Long,6888.8,1,6896.7,-7.9,-0.11,0.5,0.01,-7.9,-0.11,54.7,2.19
96,Entry long,2025-12-30 23:19,Long,6896.7,1,6896.7,-7.9,-0.11,0.5,0.01,-7.9,-0.11,54.7,2.19
97,Exit long,2025-12-31 02:31,Exit Long,6890.6,1,6889.1,1.5,0.02,1.9,0.03,-7.1,-0.10,56.2,2.25
97,Entry long,2025-12-31 00:49,Long,6889.1,1,6889.1,1.5,0.02,1.9,0.03,-7.1,-0.10,56.2,2.25
98,Exit short,2025-12-31 02:49,Exit Short,6887.2,1,6889.5,2.3,0.03,2.7,0.04,-0.2,0.00,58.5,2.34
98,Entry short,2025-12-31 02:48,Short,6889.5,1,6889.5,2.3,0.03,2.7,0.04,-0.2,0.00,58.5,2.34
99,Exit short,2025-12-31 03:24,Exit Short,6889.6,1,6890.2,0.6,0.01,1,0.01,-2,-0.03,59.1,2.36
99,Entry short,2025-12-31 03:00,Short,6890.2,1,6890.2,0.6,0.01,1,0.01,-2,-0.03,59.1,2.36
100,Exit long,2025-12-31 03:47,Exit Long,6888.6,1,6888.2,0.4,0.01,0.8,0.01,-0.7,-0.01,59.5,2.38
100,Entry long,2025-12-31 03:37,Long,6888.2,1,6888.2,0.4,0.01,0.8,0.01,-0.7,-0.01,59.5,2.38
101,Exit short,2025-12-31 04:23,Exit Short,6890.7,1,6891.2,0.5,0.01,0.9,0.01,0,0.00,60,2.40
101,Entry short,2025-12-31 04:21,Short,6891.2,1,6891.2,0.5,0.01,0.9,0.01,0,0.00,60,2.40
102,Exit long,2025-12-31 06:18,Exit Long,6880.7,1,6889,-8.3,-0.12,0.5,0.01,-8.3,-0.12,51.7,2.07
102,Entry long,2025-12-31 04:50,Long,6889,1,6889,-8.3,-0.12,0.5,0.01,-8.3,-0.12,51.7,2.07
103,Exit long,2025-12-31 07:01,Exit Long,6883.3,1,6882.8,0.5,0.01,0.9,0.01,-2.3,-0.03,52.2,2.09
103,Entry long,2025-12-31 06:20,Long,6882.8,1,6882.8,0.5,0.01,0.9,0.01,-2.3,-0.03,52.2,2.09
