Trade #,Type,Date and time,Signal,Price GBP,Position size (qty),Position size (value),Net P&L GBP,Net P&L %,Favorable excursion GBP,Favorable excursion %,Adverse excursion GBP,Adverse excursion %,Cumulative P&L GBP,Cumulative P&L %
414,Exit long,2026-01-06 08:36,Exit Long,48868.7,1,48860.7,8,0.02,8,0.02,-5,-0.01,-204,-8.16
414,Entry long,2026-01-06 08:34,Long,48860.7,1,48860.7,8,0.02,8,0.02,-5,-0.01,-204,-8.16
415,Exit long,2026-01-06 08:49,Exit Long,48844.5,1,48852.5,-8,-0.02,2.3,0.00,-8,-0.02,-212,-8.48
415,Entry long,2026-01-06 08:47,Long,48852.5,1,48852.5,-8,-0.02,2.3,0.00,-8,-0.02,-212,-8.48
416,Exit long,2026-01-06 08:52,Exit Long,48856.8,1,48848.8,8,0.02,8,0.02,-4.2,-0.01,-204,-8.16
416,Entry long,2026-01-06 08:50,Long,48848.8,1,48848.8,8,0.02,8,0.02,-4.2,-0.01,-204,-8.16
417,Exit long,2026-01-06 09:04,Exit Long,48853.5,1,48845.5,8,0.02,8,0.02,-2.7,-0.01,-196,-7.84
417,Entry long,2026-01-06 09:03,Long,48845.5,1,48845.5,8,0.02,8,0.02,-2.7,-0.01,-196,-7.84
418,Exit long,2026-01-06 10:05,Exit Long,48854.2,1,48846.2,8,0.02,8,0.02,-0.5,0.00,-188,-7.52
418,Entry long,2026-01-06 10:04,Long,48846.2,1,48846.2,8,0.02,8,0.02,-0.5,0.00,-188,-7.52
419,Exit short,2026-01-06 10:31,Exit Short,48885.7,1,48877.7,-8,-0.02,0.2,0.00,-8,-0.02,-196,-7.84
419,Entry short,2026-01-06 10:27,Short,48877.7,1,48877.7,-8,-0.02,0.2,0.00,-8,-0.02,-196,-7.84
420,Exit short,2026-01-06 10:49,Exit Short,48878.7,1,48886.7,8,0.02,8,0.02,-7.3,-0.01,-188,-7.52
420,Entry short,2026-01-06 10:35,Short,48886.7,1,48886.7,8,0.02,8,0.02,-7.3,-0.01,-188,-7.52
421,Exit short,2026-01-06 11:33,Exit Short,48885.6,1,48893.6,8,0.02,8,0.02,-6,-0.01,-180,-7.20
421,Entry short,2026-01-06 11:27,Short,48893.6,1,48893.6,8,0.02,8,0.02,-6,-0.01,-180,-7.20
422,Exit long,2026-01-06 12:08,Exit Long,48885.8,1,48877.8,8,0.02,8,0.02,-7,-0.01,-172,-6.88
422,Entry long,2026-01-06 12:01,Long,48877.8,1,48877.8,8,0.02,8,0.02,-7,-0.01,-172,-6.88
423,Exit short,2026-01-06 12:19,Exit Short,48891.8,1,48899.8,8,0.02,8,0.02,-2.6,-0.01,-164,-6.56
423,Entry short,2026-01-06 12:15,Short,48899.8,1,48899.8,8,0.02,8,0.02,-2.6,-0.01,-164,-6.56
424,Exit short,2026-01-06 12:26,Exit Short,48898.9,1,48890.9,-8,-0.02,1.4,0.00,-8,-0.02,-172,-6.88
424,Entry short,2026-01-06 12:20,Short,48890.9,1,48890.9,-8,-0.02,1.4,0.00,-8,-0.02,-172,-6.88
425,Exit short,2026-01-06 12:32,Exit Short,48892.3,1,48900.3,8,0.02,8,0.02,-2.9,-0.01,-164,-6.56
425,Entry short,2026-01-06 12:31,Short,48900.3,1,48900.3,8,0.02,8,0.02,-2.9,-0.01,-164,-6.56
426,Exit short,2026-01-06 12:57,Exit Short,48937.8,1,48929.8,-8,-0.02,0,0.00,-8,-0.02,-172,-6.88
426,Entry short,2026-01-06 12:53,Short,48929.8,1,48929.8,-8,-0.02,0,0.00,-8,-0.02,-172,-6.88
427,Exit short,2026-01-06 13:02,Exit Short,48945.8,1,48936.3,-9.5,-0.02,0,0.00,-10.1,-0.02,-181.5,-7.26
427,Entry short,2026-01-06 13:01,Short,48936.3,1,48936.3,-9.5,-0.02,0,0.00,-10.1,-0.02,-181.5,-7.26
428,Exit short,2026-01-06 13:06,Exit Short,48938.5,1,48946.5,8,0.02,8,0.02,0,0.00,-173.5,-6.94
428,Entry short,2026-01-06 13:05,Short,48946.5,1,48946.5,8,0.02,8,0.02,0,0.00,-173.5,-6.94
429,Exit short,2026-01-06 13:45,Exit Short,48935.6,1,48943.6,8,0.02,8,0.02,-8.1,-0.02,-165.5,-6.62
429,Entry short,2026-01-06 13:41,Short,48943.6,1,48943.6,8,0.02,8,0.02,-8.1,-0.02,-165.5,-6.62
430,Exit short,2026-01-06 14:35,Exit Short,48981.3,1,48956.1,-25.2,-0.05,0,0.00,-40.5,-0.08,-190.7,-7.63
430,Entry short,2026-01-06 14:34,Short,48956.1,1,48956.1,-25.2,-0.05,0,0.00,-40.5,-0.08,-190.7,-7.63
431,Exit short,2026-01-06 14:37,Exit Short,48959.4,1,48939.3,-20.1,-0.04,2,0.00,-26.2,-0.05,-210.8,-8.43
431,Entry short,2026-01-06 14:36,Short,48939.3,1,48939.3,-20.1,-0.04,2,0.00,-26.2,-0.05,-210.8,-8.43
432,Exit short,2026-01-06 14:44,Exit Short,48990.1,1,49023,32.9,0.07,48.9,0.10,-1.2,0.00,-177.9,-7.12
432,Entry short,2026-01-06 14:43,Short,49023,1,49023,32.9,0.07,48.9,0.10,-1.2,0.00,-177.9,-7.12
433,Exit short,2026-01-06 15:09,Exit Short,49125.5,1,49116.4,-9.1,-0.02,0,0.00,-21.8,-0.04,-187,-7.48
433,Entry short,2026-01-06 15:08,Short,49116.4,1,49116.4,-9.1,-0.02,0,0.00,-21.8,-0.04,-187,-7.48
434,Exit short,2026-01-06 15:13,Exit Short,49144.8,1,49133.6,-11.2,-0.02,5.5,0.01,-17.1,-0.03,-198.2,-7.93
434,Entry short,2026-01-06 15:12,Short,49133.6,1,49133.6,-11.2,-0.02,5.5,0.01,-17.1,-0.03,-198.2,-7.93
435,Exit short,2026-01-06 15:15,Exit Short,49153.9,1,49144.3,-9.6,-0.02,5,0.01,-17.6,-0.04,-207.8,-8.31
435,Entry short,2026-01-06 15:14,Short,49144.3,1,49144.3,-9.6,-0.02,5,0.01,-17.6,-0.04,-207.8,-8.31
436,Exit short,2026-01-06 15:17,Exit Short,49148.9,1,49156.9,8,0.02,10.1,0.02,-2.1,0.00,-199.8,-7.99
436,Entry short,2026-01-06 15:16,Short,49156.9,1,49156.9,8,0.02,10.1,0.02,-2.1,0.00,-199.8,-7.99
437,Exit short,2026-01-06 15:26,Exit Short,49175.3,1,49154.3,-21,-0.04,2.1,0.00,-22,-0.04,-220.8,-8.83
437,Entry short,2026-01-06 15:25,Short,49154.3,1,49154.3,-21,-0.04,2.1,0.00,-22,-0.04,-220.8,-8.83
438,Exit short,2026-01-06 15:32,Exit Short,49151.9,1,49161.1,9.2,0.02,10.3,0.02,-7.4,-0.02,-211.6,-8.46
438,Entry short,2026-01-06 15:31,Short,49161.1,1,49161.1,9.2,0.02,10.3,0.02,-7.4,-0.02,-211.6,-8.46
439,Exit short,2026-01-06 16:27,Exit Short,49178.6,1,49170.6,-8,-0.02,1.7,0.00,-9.4,-0.02,-219.6,-8.78
439,Entry short,2026-01-06 16:26,Short,49170.6,1,49170.6,-8,-0.02,1.7,0.00,-9.4,-0.02,-219.6,-8.78
440,Exit short,2026-01-06 16:30,Exit Short,49207.9,1,49179.5,-28.4,-0.06,0.8,0.00,-30.6,-0.06,-248,-9.92
440,Entry short,2026-01-06 16:29,Short,49179.5,1,49179.5,-28.4,-0.06,0.8,0.00,-30.6,-0.06,-248,-9.92
441,Exit short,2026-01-06 16:32,Exit Short,49187.3,1,49198.6,11.3,0.02,11.3,0.02,-2.4,0.00,-236.7,-9.47
441,Entry short,2026-01-06 16:31,Short,49198.6,1,49198.6,11.3,0.02,11.3,0.02,-2.4,0.00,-236.7,-9.47
442,Exit short,2026-01-06 16:57,Exit Short,49226.3,1,49218.3,-8,-0.02,0,0.00,-11.7,-0.02,-244.7,-9.79
442,Entry short,2026-01-06 16:56,Short,49218.3,1,49218.3,-8,-0.02,0,0.00,-11.7,-0.02,-244.7,-9.79
443,Exit short,2026-01-06 17:04,Exit Short,49251.1,1,49243.1,-8,-0.02,6.1,0.01,-8,-0.02,-252.7,-10.11
443,Entry short,2026-01-06 17:03,Short,49243.1,1,49243.1,-8,-0.02,6.1,0.01,-8,-0.02,-252.7,-10.11
444,Exit short,2026-01-06 17:16,Exit Short,49299.5,1,49286.1,-13.4,-0.03,0.7,0.00,-15.9,-0.03,-266.1,-10.64
444,Entry short,2026-01-06 17:15,Short,49286.1,1,49286.1,-13.4,-0.03,0.7,0.00,-15.9,-0.03,-266.1,-10.64
445,Exit short,2026-01-06 17:19,Exit Short,49316.2,1,49308.2,-8,-0.02,0.1,0.00,-11.7,-0.02,-274.1,-10.96
445,Entry short,2026-01-06 17:18,Short,49308.2,1,49308.2,-8,-0.02,0.1,0.00,-11.7,-0.02,-274.1,-10.96
446,Exit short,2026-01-06 17:29,Exit Short,49345,1,49337,-8,-0.02,5.7,0.01,-8,-0.02,-282.1,-11.28
446,Entry short,2026-01-06 17:27,Short,49337,1,49337,-8,-0.02,5.7,0.01,-8,-0.02,-282.1,-11.28
447,Exit short,2026-01-06 17:37,Exit Short,49361.8,1,49353.8,-8,-0.02,2.8,0.01,-8.1,-0.02,-290.1,-11.60
447,Entry short,2026-01-06 17:34,Short,49353.8,1,49353.8,-8,-0.02,2.8,0.01,-8.1,-0.02,-290.1,-11.60
448,Exit short,2026-01-06 17:50,Exit Short,49379,1,49370.2,-8.8,-0.02,6.1,0.01,-8.8,-0.02,-298.9,-11.96
448,Entry short,2026-01-06 17:48,Short,49370.2,1,49370.2,-8.8,-0.02,6.1,0.01,-8.8,-0.02,-298.9,-11.96
449,Exit short,2026-01-06 17:56,Exit Short,49396.5,1,49388.5,-8,-0.02,3.7,0.01,-8,-0.02,-306.9,-12.28
449,Entry short,2026-01-06 17:55,Short,49388.5,1,49388.5,-8,-0.02,3.7,0.01,-8,-0.02,-306.9,-12.28
450,Exit short,2026-01-06 18:01,Exit Short,49388.1,1,49396.1,8,0.02,10.1,0.02,-2.7,-0.01,-298.9,-11.96
450,Entry short,2026-01-06 18:00,Short,49396.1,1,49396.1,8,0.02,10.1,0.02,-2.7,-0.01,-298.9,-11.96
451,Exit short,2026-01-06 18:19,Exit Short,49403.1,1,49411.1,8,0.02,8,0.02,-5.3,-0.01,-290.9,-11.64
451,Entry short,2026-01-06 18:18,Short,49411.1,1,49411.1,8,0.02,8,0.02,-5.3,-0.01,-290.9,-11.64
452,Exit short,2026-01-06 18:33,Exit Short,49417.8,1,49409.8,-8,-0.02,4.9,0.01,-8,-0.02,-298.9,-11.96
452,Entry short,2026-01-06 18:32,Short,49409.8,1,49409.8,-8,-0.02,4.9,0.01,-8,-0.02,-298.9,-11.96
453,Exit short,2026-01-06 18:37,Exit Short,49420,1,49412,-8,-0.02,2,0.00,-8,-0.02,-306.9,-12.28
453,Entry short,2026-01-06 18:35,Short,49412,1,49412,-8,-0.02,2,0.00,-8,-0.02,-306.9,-12.28
454,Exit short,2026-01-06 18:40,Exit Short,49425.9,1,49417.9,-8,-0.02,2.9,0.01,-8,-0.02,-314.9,-12.60
454,Entry short,2026-01-06 18:39,Short,49417.9,1,49417.9,-8,-0.02,2.9,0.01,-8,-0.02,-314.9,-12.60
455,Exit short,2026-01-06 18:44,Exit Short,49429.3,1,49421.2,-8.1,-0.02,1.8,0.00,-12.6,-0.03,-323,-12.92
455,Entry short,2026-01-06 18:43,Short,49421.2,1,49421.2,-8.1,-0.02,1.8,0.00,-12.6,-0.03,-323,-12.92
456,Exit short,2026-01-06 18:46,Exit Short,49433.8,1,49424.3,-9.5,-0.02,0,0.00,-11.8,-0.02,-332.5,-13.30
456,Entry short,2026-01-06 18:45,Short,49424.3,1,49424.3,-9.5,-0.02,0,0.00,-11.8,-0.02,-332.5,-13.30
457,Exit short,2026-01-06 18:57,Exit Short,49439.3,1,49431.3,-8,-0.02,7.7,0.02,-8,-0.02,-340.5,-13.62
457,Entry short,2026-01-06 18:47,Short,49431.3,1,49431.3,-8,-0.02,7.7,0.02,-8,-0.02,-340.5,-13.62
458,Exit short,2026-01-06 19:06,Exit Short,49466.7,1,49458.7,-8,-0.02,3.2,0.01,-8,-0.02,-348.5,-13.94
458,Entry short,2026-01-06 19:04,Short,49458.7,1,49458.7,-8,-0.02,3.2,0.01,-8,-0.02,-348.5,-13.94
459,Exit short,2026-01-06 19:11,Exit Short,49484.9,1,49476,-8.9,-0.02,0,0.00,-10.4,-0.02,-357.4,-14.30
459,Entry short,2026-01-06 19:10,Short,49476,1,49476,-8.9,-0.02,0,0.00,-10.4,-0.02,-357.4,-14.30
460,Exit short,2026-01-06 19:15,Exit Short,49487.2,1,49479.2,-8,-0.02,1.2,0.00,-8,-0.02,-365.4,-14.62
460,Entry short,2026-01-06 19:13,Short,49479.2,1,49479.2,-8,-0.02,1.2,0.00,-8,-0.02,-365.4,-14.62
461,Exit short,2026-01-06 19:17,Exit Short,49475.8,1,49483.8,8,0.02,11.3,0.02,-0.1,0.00,-357.4,-14.30
461,Entry short,2026-01-06 19:16,Short,49483.8,1,49483.8,8,0.02,11.3,0.02,-0.1,0.00,-357.4,-14.30
462,Exit long,2026-01-06 19:40,Exit Long,49447.3,1,49439.3,8,0.02,8,0.02,-2.9,-0.01,-349.4,-13.98
462,Entry long,2026-01-06 19:39,Long,49439.3,1,49439.3,8,0.02,8,0.02,-2.9,-0.01,-349.4,-13.98
463,Exit short,2026-01-06 20:10,Exit Short,49477,1,49485,8,0.02,8,0.02,-3.9,-0.01,-341.4,-13.66
463,Entry short,2026-01-06 20:09,Short,49485,1,49485,8,0.02,8,0.02,-3.9,-0.01,-341.4,-13.66
464,Exit short,2026-01-06 20:31,Exit Short,49481.1,1,49489.1,8,0.02,8,0.02,-2,0.00,-333.4,-13.34
464,Entry short,2026-01-06 20:29,Short,49489.1,1,49489.1,8,0.02,8,0.02,-2,0.00,-333.4,-13.34
465,Exit short,2026-01-06 20:42,Exit Short,49490,1,49498,8,0.02,8,0.02,-5.1,-0.01,-325.4,-13.02
465,Entry short,2026-01-06 20:39,Short,49498,1,49498,8,0.02,8,0.02,-5.1,-0.01,-325.4,-13.02
466,Exit long,2026-01-06 21:05,Exit Long,49449.7,1,49457.7,-8,-0.02,4,0.01,-8,-0.02,-333.4,-13.34
466,Entry long,2026-01-06 21:03,Long,49457.7,1,49457.7,-8,-0.02,4,0.01,-8,-0.02,-333.4,-13.34
467,Exit long,2026-01-06 21:07,Exit Long,49465.7,1,49453.5,12.2,0.02,14.3,0.03,-1.9,0.00,-321.2,-12.85
467,Entry long,2026-01-06 21:06,Long,49453.5,1,49453.5,12.2,0.02,14.3,0.03,-1.9,0.00,-321.2,-12.85
468,Exit short,2026-01-06 23:31,Exit Short,49483.1,1,49491.1,8,0.02,8,0.02,-7.7,-0.02,-313.2,-12.53
468,Entry short,2026-01-06 23:06,Short,49491.1,1,49491.1,8,0.02,8,0.02,-7.7,-0.02,-313.2,-12.53
469,Exit long,2026-01-06 23:47,Exit Long,49486.3,1,49478.3,8,0.02,8,0.02,-6.6,-0.01,-305.2,-12.21
469,Entry long,2026-01-06 23:38,Long,49478.3,1,49478.3,8,0.02,8,0.02,-6.6,-0.01,-305.2,-12.21
470,Exit long,2026-01-07 00:02,Exit Long,49482,1,49474,8,0.02,12.7,0.03,0,0.00,-297.2,-11.89
470,Entry long,2026-01-07 00:01,Long,49474,1,49474,8,0.02,12.7,0.03,0,0.00,-297.2,-11.89
471,Exit short,2026-01-07 00:45,Exit Short,49490.4,1,49482.4,-8,-0.02,3.8,0.01,-8,-0.02,-305.2,-12.21
471,Entry short,2026-01-07 00:31,Short,49482.4,1,49482.4,-8,-0.02,3.8,0.01,-8,-0.02,-305.2,-12.21
472,Exit short,2026-01-07 00:49,Exit Short,49479.8,1,49487.8,8,0.02,8,0.02,0,0.00,-297.2,-11.89
472,Entry short,2026-01-07 00:48,Short,49487.8,1,49487.8,8,0.02,8,0.02,0,0.00,-297.2,-11.89
473,Exit short,2026-01-07 00:53,Exit Short,49495.3,1,49487.3,-8,-0.02,0,0.00,-8,-0.02,-305.2,-12.21
473,Entry short,2026-01-07 00:52,Short,49487.3,1,49487.3,-8,-0.02,0,0.00,-8,-0.02,-305.2,-12.21
474,Exit short,2026-01-07 01:00,Exit Short,49484.5,1,49492.5,8,0.02,8,0.02,-2.4,0.00,-297.2,-11.89
474,Entry short,2026-01-07 00:55,Short,49492.5,1,49492.5,8,0.02,8,0.02,-2.4,0.00,-297.2,-11.89
475,Exit short,2026-01-07 01:18,Exit Short,49483.2,1,49491.2,8,0.02,8,0.02,-2,0.00,-289.2,-11.57
475,Entry short,2026-01-07 01:14,Short,49491.2,1,49491.2,8,0.02,8,0.02,-2,0.00,-289.2,-11.57
476,Exit short,2026-01-07 01:39,Exit Short,49490.7,1,49498.7,8,0.02,8,0.02,-4.8,-0.01,-281.2,-11.25
476,Entry short,2026-01-07 01:35,Short,49498.7,1,49498.7,8,0.02,8,0.02,-4.8,-0.01,-281.2,-11.25
477,Exit short,2026-01-07 02:05,Exit Short,49523.7,1,49515.7,-8,-0.02,2.8,0.01,-8,-0.02,-289.2,-11.57
477,Entry short,2026-01-07 01:56,Short,49515.7,1,49515.7,-8,-0.02,2.8,0.01,-8,-0.02,-289.2,-11.57
478,Exit short,2026-01-07 02:14,Exit Short,49515.7,1,49523.7,8,0.02,8,0.02,-0.4,0.00,-281.2,-11.25
478,Entry short,2026-01-07 02:10,Short,49523.7,1,49523.7,8,0.02,8,0.02,-0.4,0.00,-281.2,-11.25
479,Exit short,2026-01-07 02:53,Exit Short,49519.8,1,49527.8,8,0.02,8,0.02,-1.1,0.00,-273.2,-10.93
479,Entry short,2026-01-07 02:46,Short,49527.8,1,49527.8,8,0.02,8,0.02,-1.1,0.00,-273.2,-10.93
480,Exit long,2026-01-07 03:30,Exit Long,49519.4,1,49527.4,-8,-0.02,7,0.01,-8,-0.02,-281.2,-11.25
480,Entry long,2026-01-07 03:25,Long,49527.4,1,49527.4,-8,-0.02,7,0.01,-8,-0.02,-281.2,-11.25
481,Exit long,2026-01-07 04:08,Exit Long,49511.3,1,49519.3,-8,-0.02,7.7,0.02,-8,-0.02,-289.2,-11.57
481,Entry long,2026-01-07 03:34,Long,49519.3,1,49519.3,-8,-0.02,7.7,0.02,-8,-0.02,-289.2,-11.57
482,Exit short,2026-01-07 04:34,Exit Short,49536,1,49528,-8,-0.02,1.2,0.00,-8,-0.02,-297.2,-11.89
482,Entry short,2026-01-07 04:23,Short,49528,1,49528,-8,-0.02,1.2,0.00,-8,-0.02,-297.2,-11.89
483,Exit short,2026-01-07 05:00,Exit Short,49535.8,1,49543.8,8,0.02,8,0.02,-2.7,-0.01,-289.2,-11.57
483,Entry short,2026-01-07 04:42,Short,49543.8,1,49543.8,8,0.02,8,0.02,-2.7,-0.01,-289.2,-11.57
484,Exit short,2026-01-07 05:41,Exit Short,49538.3,1,49546.3,8,0.02,8,0.02,-3.4,-0.01,-281.2,-11.25
484,Entry short,2026-01-07 05:15,Short,49546.3,1,49546.3,8,0.02,8,0.02,-3.4,-0.01,-281.2,-11.25
485,Exit long,2026-01-07 06:09,Exit Long,49532.3,1,49524.3,8,0.02,8,0.02,-1,0.00,-273.2,-10.93
485,Entry long,2026-01-07 05:54,Long,49524.3,1,49524.3,8,0.02,8,0.02,-1,0.00,-273.2,-10.93
486,Exit long,2026-01-07 06:36,Exit Long,49515.1,1,49523.1,-8,-0.02,3.1,0.01,-8,-0.02,-281.2,-11.25
486,Entry long,2026-01-07 06:28,Long,49523.1,1,49523.1,-8,-0.02,3.1,0.01,-8,-0.02,-281.2,-11.25
487,Exit long,2026-01-07 06:56,Exit Long,49492.6,1,49500.6,-8,-0.02,0.1,0.00,-8,-0.02,-289.2,-11.57
487,Entry long,2026-01-07 06:55,Long,49500.6,1,49500.6,-8,-0.02,0.1,0.00,-8,-0.02,-289.2,-11.57
488,Exit long,2026-01-07 07:23,Exit Long,49511.6,1,49503.6,8,0.02,8,0.02,-4.9,-0.01,-281.2,-11.25
488,Entry long,2026-01-07 07:01,Long,49503.6,1,49503.6,8,0.02,8,0.02,-4.9,-0.01,-281.2,-11.25
489,Exit long,2026-01-07 08:05,Exit Long,49503.6,1,49495.6,8,0.02,8,0.02,-4.4,-0.01,-273.2,-10.93
489,Entry long,2026-01-07 08:00,Long,49495.6,1,49495.6,8,0.02,8,0.02,-4.4,-0.01,-273.2,-10.93
490,Exit short,2026-01-07 08:25,Exit Short,49497.7,1,49505.7,8,0.02,8,0.02,-2.3,0.00,-265.2,-10.61
490,Entry short,2026-01-07 08:24,Short,49505.7,1,49505.7,8,0.02,8,0.02,-2.3,0.00,-265.2,-10.61
491,Exit long,2026-01-07 08:58,Exit Long,49501.1,1,49493.1,8,0.02,8,0.02,-7.5,-0.02,-257.2,-10.29
491,Entry long,2026-01-07 08:48,Long,49493.1,1,49493.1,8,0.02,8,0.02,-7.5,-0.02,-257.2,-10.29
492,Exit short,2026-01-07 09:06,Exit Short,49496.1,1,49512.8,16.7,0.03,16.7,0.03,-2.8,-0.01,-240.5,-9.62
492,Entry short,2026-01-07 09:05,Short,49512.8,1,49512.8,16.7,0.03,16.7,0.03,-2.8,-0.01,-240.5,-9.62
493,Exit long,2026-01-07 10:00,Exit Long,49477.5,1,49485.5,-8,-0.02,7.2,0.01,-8,-0.02,-248.5,-9.94
493,Entry long,2026-01-07 09:43,Long,49485.5,1,49485.5,-8,-0.02,7.2,0.01,-8,-0.02,-248.5,-9.94
494,Exit long,2026-01-07 10:05,Exit Long,49485.7,1,49477.7,8,0.02,8,0.02,-1.4,0.00,-240.5,-9.62
494,Entry long,2026-01-07 10:04,Long,49477.7,1,49477.7,8,0.02,8,0.02,-1.4,0.00,-240.5,-9.62
495,Exit long,2026-01-07 10:39,Exit Long,49473.7,1,49465.7,8,0.02,8,0.02,-1.8,0.00,-232.5,-9.30
495,Entry long,2026-01-07 10:34,Long,49465.7,1,49465.7,8,0.02,8,0.02,-1.8,0.00,-232.5,-9.30
496,Exit short,2026-01-07 11:12,Exit Short,49493.6,1,49485.6,-8,-0.02,3,0.01,-8,-0.02,-240.5,-9.62
496,Entry short,2026-01-07 11:01,Short,49485.6,1,49485.6,-8,-0.02,3,0.01,-8,-0.02,-240.5,-9.62
497,Exit short,2026-01-07 11:24,Exit Short,49485.3,1,49493.3,8,0.02,8,0.02,-3.7,-0.01,-232.5,-9.30
497,Entry short,2026-01-07 11:14,Short,49493.3,1,49493.3,8,0.02,8,0.02,-3.7,-0.01,-232.5,-9.30
498,Exit long,2026-01-07 11:55,Exit Long,49489.3,1,49481.3,8,0.02,8,0.02,-3.5,-0.01,-224.5,-8.98
498,Entry long,2026-01-07 11:51,Long,49481.3,1,49481.3,8,0.02,8,0.02,-3.5,-0.01,-224.5,-8.98
499,Exit short,2026-01-07 12:06,Exit Short,49484.6,1,49492.6,8,0.02,8,0.02,-0.2,0.00,-216.5,-8.66
499,Entry short,2026-01-07 12:04,Short,49492.6,1,49492.6,8,0.02,8,0.02,-0.2,0.00,-216.5,-8.66
500,Exit long,2026-01-07 12:42,Exit Long,49484.9,1,49476.8,8.1,0.02,8.1,0.02,-7.2,-0.01,-208.4,-8.34
500,Entry long,2026-01-07 12:35,Long,49476.8,1,49476.8,8.1,0.02,8.1,0.02,-7.2,-0.01,-208.4,-8.34
501,Exit short,2026-01-07 12:54,Exit Short,49500.8,1,49492.8,-8,-0.02,2.8,0.01,-8,-0.02,-216.4,-8.66
501,Entry short,2026-01-07 12:52,Short,49492.8,1,49492.8,-8,-0.02,2.8,0.01,-8,-0.02,-216.4,-8.66
502,Exit short,2026-01-07 12:58,Exit Short,49507.6,1,49499.6,-8,-0.02,6,0.01,-8,-0.02,-224.4,-8.98
502,Entry short,2026-01-07 12:55,Short,49499.6,1,49499.6,-8,-0.02,6,0.01,-8,-0.02,-224.4,-8.98
503,Exit short,2026-01-07 13:09,Exit Short,49487.9,1,49495.9,8,0.02,8,0.02,-7.8,-0.02,-216.4,-8.66
503,Entry short,2026-01-07 13:01,Short,49495.9,1,49495.9,8,0.02,8,0.02,-7.8,-0.02,-216.4,-8.66
504,Exit short,2026-01-07 13:29,Exit Short,49515.1,1,49507.1,-8,-0.02,6.5,0.01,-8,-0.02,-224.4,-8.98
504,Entry short,2026-01-07 13:23,Short,49507.1,1,49507.1,-8,-0.02,6.5,0.01,-8,-0.02,-224.4,-8.98
505,Exit short,2026-01-07 13:34,Exit Short,49516.6,1,49524.6,8,0.02,8,0.02,-1.1,0.00,-216.4,-8.66
505,Entry short,2026-01-07 13:33,Short,49524.6,1,49524.6,8,0.02,8,0.02,-1.1,0.00,-216.4,-8.66
506,Exit short,2026-01-07 13:40,Exit Short,49534.5,1,49526.5,-8,-0.02,3.6,0.01,-8,-0.02,-224.4,-8.98
506,Entry short,2026-01-07 13:39,Short,49526.5,1,49526.5,-8,-0.02,3.6,0.01,-8,-0.02,-224.4,-8.98
507,Exit short,2026-01-07 13:45,Exit Short,49526.5,1,49534.5,8,0.02,8,0.02,-1.1,0.00,-216.4,-8.66
507,Entry short,2026-01-07 13:44,Short,49534.5,1,49534.5,8,0.02,8,0.02,-1.1,0.00,-216.4,-8.66
508,Exit short,2026-01-07 14:00,Exit Short,49544.5,1,49536.5,-8,-0.02,10.9,0.02,-8,-0.02,-224.4,-8.98
508,Entry short,2026-01-07 13:50,Short,49536.5,1,49536.5,-8,-0.02,10.9,0.02,-8,-0.02,-224.4,-8.98
509,Exit short,2026-01-07 14:06,Exit Short,49537.8,1,49545.8,8,0.02,8.1,0.02,-5.8,-0.01,-216.4,-8.66
509,Entry short,2026-01-07 14:05,Short,49545.8,1,49545.8,8,0.02,8.1,0.02,-5.8,-0.01,-216.4,-8.66
510,Exit short,2026-01-07 14:32,Exit Short,49582.9,1,49566.3,-16.6,-0.03,0,0.00,-49.3,-0.10,-233,-9.32
510,Entry short,2026-01-07 14:31,Short,49566.3,1,49566.3,-16.6,-0.03,0,0.00,-49.3,-0.10,-233,-9.32
511,Exit long,2026-01-07 14:37,Exit Long,49512.9,1,49492.8,20.1,0.04,45.4,0.09,-5.2,-0.01,-212.9,-8.52
511,Entry long,2026-01-07 14:36,Long,49492.8,1,49492.8,20.1,0.04,45.4,0.09,-5.2,-0.01,-212.9,-8.52
512,Exit long,2026-01-07 14:47,Exit Long,49445.4,1,49463.3,-17.9,-0.04,21.5,0.04,-18.2,-0.04,-230.8,-9.23
512,Entry long,2026-01-07 14:46,Long,49463.3,1,49463.3,-17.9,-0.04,21.5,0.04,-18.2,-0.04,-230.8,-9.23
513,Exit long,2026-01-07 14:51,Exit Long,49403.3,1,49433.3,-30,-0.06,6.3,0.01,-35.2,-0.07,-260.8,-10.43
513,Entry long,2026-01-07 14:50,Long,49433.3,1,49433.3,-30,-0.06,6.3,0.01,-35.2,-0.07,-260.8,-10.43
514,Exit long,2026-01-07 15:01,Exit Long,49314.6,1,49361.3,-46.7,-0.09,20.7,0.04,-50.1,-0.10,-307.5,-12.30
514,Entry long,2026-01-07 15:00,Long,49361.3,1,49361.3,-46.7,-0.09,20.7,0.04,-50.1,-0.10,-307.5,-12.30
515,Exit long,2026-01-07 15:08,Exit Long,49301.1,1,49316.3,-15.2,-0.03,5.4,0.01,-23.2,-0.05,-322.7,-12.91
515,Entry long,2026-01-07 15:07,Long,49316.3,1,49316.3,-15.2,-0.03,5.4,0.01,-23.2,-0.05,-322.7,-12.91
516,Exit long,2026-01-07 15:11,Exit Long,49277.9,1,49307,-29.1,-0.06,0.3,0.00,-30.7,-0.06,-351.8,-14.07
516,Entry long,2026-01-07 15:10,Long,49307,1,49307,-29.1,-0.06,0.3,0.00,-30.7,-0.06,-351.8,-14.07
