Trade #,Type,Date and time,Signal,Price GBP,Position size (qty),Position size (value),Net P&L GBP,Net P&L %,Favorable excursion GBP,Favorable excursion %,Adverse excursion GBP,Adverse excursion %,Cumulative P&L GBP,Cumulative P&L %
6,Entry short,2025-12-29 09:47,Short|PREV|90.5|94.1|93|95.5|94.6|96.5|95.7|93.6|CURR|75.6|87.6|82.2|90.9|86.2|94|88.9|93.6,9887.5,1,9887.5,8,0.08,8,0.08,-0.7,-0.01,32,1.28
7,Exit long,2025-12-29 11:09,Exit Long,9882.6,1,9874.6,8,0.08,8,0.08,-1.8,-0.02,40,1.60
7,Entry long,2025-12-29 10:55,Long|PREV|17.3|19.3|11.7|12.3|6.7|10|5.9|12.6|CURR|49|26.6|40.7|20.4|17.9|10.3|15.8|11.9,9874.6,1,9874.6,8,0.08,8,0.08,-1.8,-0.02,40,1.60
8,Exit short,2025-12-29 12:01,Exit Short,9893.5,1,9885.5,-8,-0.08,0.6,0.01,-8,-0.08,32,1.28
8,Entry short,2025-12-29 11:54,Short|PREV|100|97.6|100|98.3|100|98.8|100|90.7|CURR|50|81|71.6|88.8|76.9|93.1|84.1|92.2,9885.5,1,9885.5,-8,-0.08,0.6,0.01,-8,-0.08,32,1.28
9,Exit short,2025-12-29 12:21,Exit Short,9890.5,1,9898.5,8,0.08,8,0.08,-0.7,-0.01,40,1.60
9,Entry short,2025-12-29 12:12,Short|PREV|84.2|86.8|87.7|90.5|93.3|95.7|93.3|96.5|CURR|72.2|79.5|83.6|86.6|91.1|93.4|91.1|96,9898.5,1,9898.5,8,0.08,8,0.08,-0.7,-0.01,40,1.60
10,Exit long,2025-12-29 12:47,Exit Long,9872,1,9880,-8,-0.08,2.4,0.02,-8,-0.08,32,1.28
10,Entry long,2025-12-29 12:42,Long|PREV|0|9.7|0|7.3|0|3.9|0|16.1|CURR|20.8|7.6|13.7|5.2|4.7|3.2|4.7|13.3,9880,1,9880,-8,-0.08,2.4,0.02,-8,-0.08,32,1.28
11,Exit long,2025-12-29 13:01,Exit Long,9877.5,1,9869.5,8,0.08,8,0.08,-1.5,-0.02,40,1.60
11,Entry long,2025-12-29 12:55,Long|PREV|18.2|12.9|12.6|10.1|6.1|5.6|5.9|3|CURR|38.8|22.6|19.5|13.4|9.5|6|9.2|3.7,9869.5,1,9869.5,8,0.08,8,0.08,-1.5,-0.02,40,1.60
12,Exit short,2025-12-29 13:49,Exit Short,9881,1,9889,8,0.08,8,0.08,-1,-0.01,48,1.92
12,Entry short,2025-12-29 13:32,Short|PREV|83.3|93.6|85.9|94.8|95.7|98.8|95.7|92.6|CURR|75|86.1|77.6|87.8|93.5|97.2|93.6|93.6,9889,1,9889,8,0.08,8,0.08,-1,-0.01,48,1.92
13,Exit short,2025-12-29 16:20,Exit Short,9880.7,1,9888.7,8,0.08,8,0.08,-2.8,-0.03,56,2.24
13,Entry short,2025-12-29 16:05,Short|PREV|82.6|82|91|89.2|91.5|90.3|91.5|86.4|CURR|65.8|75|88.6|88.3|89.4|89.6|89.4|89.9,9888.7,1,9888.7,8,0.08,8,0.08,-2.8,-0.03,56,2.24
14,Exit long,2025-12-29 16:52,Exit Long,9870.4,1,9862.4,8,0.08,8,0.08,0,0.00,64,2.56
14,Entry long,2025-12-29 16:44,Long|PREV|15.9|6.4|15.5|7.4|7.1|4.9|7.1|16.3|CURR|23.1|14.1|20.3|13.1|9.3|4.8|9.3|13.7,9862.4,1,9862.4,8,0.08,8,0.08,0,0.00,64,2.56
15,Exit short,2025-12-29 18:34,Exit Short,9882.2,1,9874.2,-8,-0.08,0,0.00,-8,-0.08,56,2.24
15,Entry short,2025-12-29 17:52,Short|PREV|81.2|82.1|83.5|83.8|84.3|88.2|84.3|81|CURR|79.2|78.3|84.5|81.8|85.3|84.8|85.3|83.9,9874.2,1,9874.2,-8,-0.08,0,0.00,-8,-0.08,56,2.24
16,Exit short,2025-12-29 20:57,Exit Short,9875.4,1,9883.4,8,0.08,8,0.08,-2.7,-0.03,64,2.56
16,Entry short,2025-12-29 18:39,Short|PREV|98.3|94.4|98.4|95.2|99|97.5|99.5|95.6|CURR|67.3|85.4|70|86.6|81.4|92.9|90.5|95.9,9883.4,1,9883.4,8,0.08,8,0.08,-2.7,-0.03,64,2.56
17,Exit long,2025-12-30 02:29,Exit Long,9861.3,1,9869.3,-8,-0.08,5.8,0.06,-8,-0.08,56,2.24
17,Entry long,2025-12-30 01:02,Long|PREV|0|8.6|0|6.2|0|4.2|0|7.1|CURR|20.5|11.5|17.2|8.8|14.1|6.7|13.9|8.5,9869.3,1,9869.3,-8,-0.08,5.8,0.06,-8,-0.08,56,2.24
18,Exit long,2025-12-30 03:22,Exit Long,9871,1,9862.5,8.5,0.09,8.5,0.09,0,0.00,64.5,2.58
18,Entry long,2025-12-30 02:31,Long|PREV|0|16.1|0|16.1|0|8.7|0|13.4|CURR|35.6|11.9|31.3|10.4|27.9|15.7|23.7|12.7,9862.5,1,9862.5,8.5,0.09,8.5,0.09,0,0.00,64.5,2.58
19,Exit short,2025-12-30 04:32,Exit Short,9878.2,1,9870.2,-8,-0.08,1.2,0.01,-8,-0.08,56.5,2.26
19,Entry short,2025-12-30 03:23,Short|PREV|100|91.1|100|86|100|92.8|100|95|CURR|66.7|88.9|73.5|91.2|89.3|94.4|92.2|94.7,9870.2,1,9870.2,-8,-0.08,1.2,0.01,-8,-0.08,56.5,2.26
20,Exit short,2025-12-30 05:18,Exit Short,9869.7,1,9877.7,8,0.08,8,0.08,-0.5,-0.01,64.5,2.58
20,Entry short,2025-12-30 04:40,Short|PREV|100|84.1|100|84.8|100|89|100|89.2|CURR|55.6|77.1|69.2|82.1|69.2|84.6|86|89.5,9877.7,1,9877.7,8,0.08,8,0.08,-0.5,-0.01,64.5,2.58
21,Exit long,2025-12-30 07:11,Exit Long,9878.2,1,9870.2,8,0.08,8,0.08,-0.6,-0.01,72.5,2.90
21,Entry long,2025-12-30 05:22,Long|PREV|2|4.6|2|4.5|1.1|1.6|1|10.1|CURR|20.4|9|20.4|9|10.9|4.3|9.9|9.9,9870.2,1,9870.2,8,0.08,8,0.08,-0.6,-0.01,72.5,2.90
22,Exit short,2025-12-30 07:59,Exit Short,9868.9,1,9876.9,8,0.08,8,0.08,-1.2,-0.01,80.5,3.22
22,Entry short,2025-12-30 07:13,Short|PREV|95.7|88.6|97.1|89.9|97.4|92.3|97.5|86.6|CURR|59.5|79.6|78.6|87.3|80.3|88.5|81.3|88.1,9876.9,1,9876.9,8,0.08,8,0.08,-1.2,-0.01,80.5,3.22
23,Exit short,2025-12-30 10:00,Exit Short,9895.4,1,9887.4,-8,-0.08,7.7,0.08,-8,-0.08,72.5,2.90
23,Entry short,2025-12-30 09:16,Short|PREV|100|90|100|95.1|100|94.9|100|93.8|CURR|76.7|86.4|86.3|92.7|92|95.2|93.1|94.7,9887.4,1,9887.4,-8,-0.08,7.7,0.08,-8,-0.08,72.5,2.90
24,Exit short,2025-12-30 10:52,Exit Short,9911.2,1,9903.2,-8,-0.08,0,0.00,-8,-0.08,64.5,2.58
24,Entry short,2025-12-30 10:13,Short|PREV|90.4|94.5|94.6|96.9|95.9|98.2|96.9|98.8|CURR|76.2|87.3|86.7|92.9|90.3|95.8|92.5|98.3,9903.2,1,9903.2,-8,-0.08,0,0.00,-8,-0.08,64.5,2.58
25,Exit short,2025-12-30 11:20,Exit Short,9903.3,1,9911.3,8,0.08,8,0.08,-2.9,-0.03,72.5,2.90
25,Entry short,2025-12-30 10:56,Short|PREV|100|100|100|100|100|100|100|96.7|CURR|76.9|92.3|76.9|92.3|85.7|96.4|94|96.5,9911.3,1,9911.3,8,0.08,8,0.08,-2.9,-0.03,72.5,2.90
26,Exit long,2025-12-30 11:37,Exit Long,9911.2,1,9903.2,8,0.08,8,0.08,-1,-0.01,80.5,3.22
26,Entry long,2025-12-30 11:22,Long|PREV|10.6|15.5|6.1|6|4|3.9|4|15|CURR|36.2|18.9|26.2|12|13.6|6.8|13.6|13.9,9903.2,1,9903.2,8,0.08,8,0.08,-1,-0.01,80.5,3.22
27,Exit short,2025-12-30 12:14,Exit Short,9908.7,1,9916.7,8,0.08,8,0.08,-0.2,0.00,88.5,3.54
27,Entry short,2025-12-30 11:50,Short|PREV|94|85.8|97.2|92|98.1|92|98.1|93.5|CURR|76.3|90.1|89.9|95.7|94.4|94|94.4|94.5,9916.7,1,9916.7,8,0.08,8,0.08,-0.2,0.00,88.5,3.54
28,Exit short,2025-12-30 13:21,Exit Short,9927.2,1,9919.2,-8,-0.08,3,0.03,-8,-0.08,80.5,3.22
28,Entry short,2025-12-30 12:58,Short|PREV|84.1|82.9|84.1|82.9|94.6|91.9|94.6|89.2|CURR|77.2|80.2|77.2|80.2|90.8|93.8|90.8|89,9919.2,1,9919.2,-8,-0.08,3,0.03,-8,-0.08,80.5,3.22
29,Exit short,2025-12-30 13:45,Exit Short,9925.2,1,9933.2,8,0.08,8,0.08,-6,-0.06,88.5,3.54
29,Entry short,2025-12-30 13:26,Short|PREV|87.1|95.7|87.1|95.7|89.5|96.8|92.5|91.3|CURR|76.4|87.8|78.2|88.4|82.3|92.9|87.1|92.6,9933.2,1,9933.2,8,0.08,8,0.08,-6,-0.06,88.5,3.54
30,Exit short,2025-12-30 15:35,Exit Short,9951.4,1,9943.4,-8,-0.08,0.2,0.00,-8,-0.08,80.5,3.22
30,Entry short,2025-12-30 15:29,Short|PREV|93.5|94.4|94.5|95.1|96.5|97.6|96.7|94.8|CURR|58.6|80.6|71.7|85.6|82|93.1|82.5|94.8,9943.4,1,9943.4,-8,-0.08,0.2,0.00,-8,-0.08,80.5,3.22
31,Exit short,2025-12-30 16:27,Exit Short,9956.9,1,9948.9,-8,-0.08,3.1,0.03,-8,-0.08,72.5,2.90
31,Entry short,2025-12-30 15:37,Short|PREV|88.2|92.8|92.3|95.5|96|97.2|96|93.6|CURR|65.9|84.3|69.5|87|88.3|95.3|88.3|93,9948.9,1,9948.9,-8,-0.08,3.1,0.03,-8,-0.08,72.5,2.90
32,Exit short,2025-12-30 16:32,Exit Short,9947.8,1,9955.8,8,0.08,8,0.08,-0.4,0.00,80.5,3.22
32,Entry short,2025-12-30 16:30,Short|PREV|100|100|100|100|100|100|100|87|CURR|65|88.3|65|88.3|76.5|94.1|79.4|86.8,9955.8,1,9955.8,8,0.08,8,0.08,-0.4,0.00,80.5,3.22
33,Exit long,2025-12-30 17:53,Exit Long,9950.8,1,9942.4,8.4,0.08,8.4,0.08,-0.6,-0.01,88.9,3.56
33,Entry long,2025-12-30 16:54,Long|PREV|14.6|6.9|14.6|6.9|6|2.4|6|14|CURR|22.1|14.3|22.1|14.3|9.3|4.4|9.3|12.9,9942.4,1,9942.4,8.4,0.08,8.4,0.08,-0.6,-0.01,88.9,3.56
34,Exit short,2025-12-31 01:00,Exit Short,9939.6,1,9950,10.4,0.10,10.4,0.10,-6.1,-0.06,99.3,3.97
34,Entry short,2025-12-30 17:56,Short|PREV|88.5|91.3|88.5|91.3|89.4|93.9|92.6|85|CURR|74.1|82.6|77|83.6|78.8|88.6|85.1|87.4,9950,1,9950,10.4,0.10,10.4,0.10,-6.1,-0.06,99.3,3.97
35,Exit long,2025-12-31 04:31,Exit Long,9937.2,1,9929.2,8,0.08,8,0.08,-1.8,-0.02,107.3,4.29
35,Entry long,2025-12-31 01:31,Long|PREV|12|4|7.7|2.6|10.6|9.9|10.6|13.1|CURR|38.1|16.7|38.1|15.3|14.7|11.2|14.7|12.9,9929.2,1,9929.2,8,0.08,8,0.08,-1.8,-0.02,107.3,4.29
36,Exit short,2025-12-31 06:31,Exit Short,9932,1,9940.4,8.4,0.08,8.4,0.08,-0.6,-0.01,115.7,4.63
36,Entry short,2025-12-31 04:46,Short|PREV|100|100|100|100|100|99.7|100|99.6|CURR|66.7|88.9|83.3|94.4|98.6|99.6|99|99.8,9940.4,1,9940.4,8.4,0.08,8.4,0.08,-0.6,-0.01,115.7,4.63
37,Exit short,2025-12-31 07:36,Exit Short,9959.3,1,9951.3,-8,-0.08,1.7,0.02,-8,-0.08,107.7,4.31
37,Entry short,2025-12-31 07:30,Short|PREV|82.7|94.2|85.3|95.1|89.4|97.3|89.4|98|CURR|68.4|83.7|74.3|86.6|81.7|92.8|81.7|96.3,9951.3,1,9951.3,-8,-0.08,1.7,0.02,-8,-0.08,107.7,4.31
38,Exit short,2025-12-31 07:56,Exit Short,9949.9,1,9957.9,8,0.08,8,0.08,-6,-0.06,115.7,4.63
38,Entry short,2025-12-31 07:37,Short|PREV|98.9|97.9|99.4|98.6|99.6|97|99.6|92|CURR|69.5|89.1|79.5|92.8|88.5|96.5|88.5|90.9,9957.9,1,9957.9,8,0.08,8,0.08,-6,-0.06,115.7,4.63
39,Exit long,2025-12-31 08:30,Exit Long,9927.4,1,9935.4,-8,-0.08,0,0.00,-8,-0.08,107.7,4.31
39,Entry long,2025-12-31 08:29,Long|PREV|15.8|6.2|8.4|3.4|5.9|2|5.8|3.1|CURR|42.1|20.3|18.6|9.6|12.9|5|12.2|2.5,9935.4,1,9935.4,-8,-0.08,0,0.00,-8,-0.08,107.7,4.31
40,Exit long,2025-12-31 08:39,Exit Long,9919.4,1,9927.4,-8,-0.08,0.1,0.00,-8,-0.08,99.7,3.99
40,Entry long,2025-12-31 08:35,Long|PREV|12.1|9.1|9|5.8|4.2|2.4|3.8|3.4|CURR|25|12.4|22|10.3|8.6|4.4|7.8|4.1,9927.4,1,9927.4,-8,-0.08,0.1,0.00,-8,-0.08,99.7,3.99
41,Exit long,2025-12-31 08:52,Exit Long,9931.3,1,9923.3,8,0.08,8,0.08,-0.3,0.00,107.7,4.31
41,Entry long,2025-12-31 08:41,Long|PREV|0.7|1|0.5|0.8|0.2|0.2|0.2|2|CURR|42.2|14.8|23.7|8.5|12.1|3.3|9.8|3,9923.3,1,9923.3,8,0.08,8,0.08,-0.3,0.00,107.7,4.31
42,Exit short,2025-12-31 09:55,Exit Short,9934.2,1,9942.2,8,0.08,8,0.08,-5,-0.05,115.7,4.63
42,Entry short,2025-12-31 09:26,Short|PREV|98.7|87.2|99.1|90.6|99.5|92.5|99.6|87.8|CURR|66|84.1|84.9|91.7|92|93.5|94|91.4,9942.2,1,9942.2,8,0.08,8,0.08,-5,-0.05,115.7,4.63
43,Exit long,2025-12-31 10:55,Exit Long,9924.1,1,9932.1,-8,-0.08,1.1,0.01,-8,-0.08,107.7,4.31
43,Entry long,2025-12-31 10:25,Long|PREV|11.1|13.2|7.1|8.9|3.2|3.7|2.9|6.4|CURR|28.9|18.9|18.6|11.9|9|5|7.6|6.8,9932.1,1,9932.1,-8,-0.08,1.1,0.01,-8,-0.08,107.7,4.31
44,Exit long,2025-12-31 12:07,Exit Long,9929.8,1,9921.8,8,0.08,8,0.08,-5.6,-0.06,115.7,4.63
44,Entry long,2025-12-31 11:00,Long|PREV|0|10.8|0|5.2|0|3.3|0|2.3|CURR|23.7|12.4|15.4|7.3|11.6|6|8.2|2.9,9921.8,1,9921.8,8,0.08,8,0.08,-5.6,-0.06,115.7,4.63
45,Exit short,2025-12-31 12:28,Exit Short,9927.2,1,9935.2,8,0.08,8,0.08,-2.5,-0.03,123.7,4.95
45,Entry short,2025-12-31 12:14,Short|PREV|92.8|91.3|94.7|92.1|95.3|95|95.3|96.4|CURR|77.5|88.4|86.7|92.4|88.4|92.1|88.4|96,9935.2,1,9935.2,8,0.08,8,0.08,-2.5,-0.03,123.7,4.95
46,Exit short,2026-01-02 01:00,Exit Short,9937.8,1,9949.1,11.3,0.11,11.3,0.11,-7.9,-0.08,135,5.40
46,Entry short,2025-12-31 12:45,Short|PREV|83|86.9|89.3|92.2|90.5|94|90.5|81.1|CURR|69.1|79.5|75.8|85.8|85|90.7|85|84.9,9949.1,1,9949.1,11.3,0.11,11.3,0.11,-7.9,-0.08,135,5.40
47,Exit short,2026-01-02 04:09,Exit Short,9952.8,1,9944.8,-8,-0.08,2.4,0.02,-8,-0.08,127,5.08
47,Entry short,2026-01-02 03:02,Short|PREV|92.9|92.4|92.9|92.4|98.3|92.6|98.6|89.8|CURR|76.9|88.2|78.6|88.7|95|94|95.4|90.5,9944.8,1,9944.8,-8,-0.08,2.4,0.02,-8,-0.08,127,5.08
48,Exit short,2026-01-02 06:51,Exit Short,9946.6,1,9954.6,8,0.08,8,0.08,-2.6,-0.03,135,5.40
48,Entry short,2026-01-02 04:15,Short|PREV|100|91.8|100|92.2|100|96.7|100|95.7|CURR|75|87.8|81.7|90.3|88.8|94.1|89.8|96.3,9954.6,1,9954.6,8,0.08,8,0.08,-2.6,-0.03,135,5.40
49,Exit long,2026-01-02 07:22,Exit Long,9939.7,1,9947.7,-8,-0.08,1.6,0.02,-8,-0.08,127,5.08
49,Entry long,2026-01-02 06:53,Long|PREV|5.3|2.7|4.2|2.1|3|1.4|2.8|4.5|CURR|26.4|10.6|19.4|7.9|15.9|5|13|4.2,9947.7,1,9947.7,-8,-0.08,1.6,0.02,-8,-0.08,127,5.08
50,Exit long,2026-01-02 07:30,Exit Long,9948.6,1,9940.6,8,0.08,8,0.08,0,0.00,135,5.40
50,Entry long,2026-01-02 07:25,Long|PREV|18.6|6.7|18.6|6.6|12.3|7.2|10.6|13.3|CURR|27.9|15.5|27.9|15.5|20.5|8.4|16.1|13.9,9940.6,1,9940.6,8,0.08,8,0.08,0,0.00,135,5.40
51,Exit short,2026-01-02 07:53,Exit Short,9943.2,1,9951.2,8,0.08,8,0.08,-0.9,-0.01,143,5.72
51,Entry short,2026-01-02 07:45,Short|PREV|96.8|85.1|98.1|90.5|99.3|93.9|99.3|86.9|CURR|50|74.6|70|84.6|89.2|93.9|89.2|88.1,9951.2,1,9951.2,8,0.08,8,0.08,-0.9,-0.01,143,5.72
52,Exit short,2026-01-02 08:18,Exit Short,9979.4,1,9971.4,-8,-0.08,4.3,0.04,-8,-0.08,135,5.40
52,Entry short,2026-01-02 08:15,Short|PREV|83.8|86.7|90.5|92.2|90.5|93.7|90.5|94.2|CURR|60|75.2|79.7|86.6|81.9|89.7|81.9|94.5,9971.4,1,9971.4,-8,-0.08,4.3,0.04,-8,-0.08,135,5.40
53,Exit short,2026-01-02 08:22,Exit Short,9992.4,1,9984.4,-8,-0.08,0.1,0.00,-8,-0.08,127,5.08
53,Entry short,2026-01-02 08:21,Short|PREV|93.4|86.3|95.4|93.3|97.6|92.8|97.6|90.6|CURR|76.5|89.8|82.6|92.6|91.4|95|91.4|89.9,9984.4,1,9984.4,-8,-0.08,0.1,0.00,-8,-0.08,127,5.08
54,Exit short,2026-01-02 08:37,Exit Short,10016.2,1,10008.2,-8,-0.08,0.9,0.01,-8,-0.08,119,4.76
54,Entry short,2026-01-02 08:33,Short|PREV|88|91.5|93.5|95.1|97.1|97.8|97.1|99|CURR|54.9|78.3|81.7|90.2|93.6|96.6|93.6|98.4,10008.2,1,10008.2,-8,-0.08,0.9,0.01,-8,-0.08,119,4.76
55,Exit short,2026-01-02 08:56,Exit Short,10034.8,1,10026.8,-8,-0.08,6.8,0.07,-8,-0.08,111,4.44
55,Entry short,2026-01-02 08:48,Short|PREV|93.8|93.4|96.5|94.4|98.9|98.5|99.2|98.9|CURR|69|86.6|86.3|93.4|95.3|97.6|97|98.7,10026.8,1,10026.8,-8,-0.08,6.8,0.07,-8,-0.08,111,4.44
56,Exit short,2026-01-02 09:05,Exit Short,10039.6,1,10047.6,8,0.08,8,0.08,-2.2,-0.02,119,4.76
56,Entry short,2026-01-02 09:03,Short|PREV|100|97.6|100|97.8|100|99.3|100|98.8|CURR|77.8|91.7|81.6|93.1|89.7|96.7|94|98.4,10047.6,1,10047.6,8,0.08,8,0.08,-2.2,-0.02,119,4.76
57,Exit long,2026-01-02 09:50,Exit Long,9990.4,1,9998.4,-8,-0.08,4.9,0.05,-8,-0.08,111,4.44
57,Entry long,2026-01-02 09:42,Long|PREV|9.8|8.9|6.2|6.1|2.2|2.5|2.2|2.6|CURR|23.2|13.7|13.8|8.6|4.9|2.9|4.9|3,9998.4,1,9998.4,-8,-0.08,4.9,0.05,-8,-0.08,111,4.44
58,Exit long,2026-01-02 09:56,Exit Long,10001.4,1,9993.4,8,0.08,8,0.08,0,0.00,119,4.76
58,Entry long,2026-01-02 09:52,Long|PREV|11.6|10.2|11.6|8.8|2.8|2.4|2.3|4|CURR|25.6|13.4|25.6|13.2|6.2|3.4|5.2|4,9993.4,1,9993.4,8,0.08,8,0.08,0,0.00,119,4.76
59,Exit long,2026-01-02 10:31,Exit Long,9980.3,1,9988.3,-8,-0.08,1.1,0.01,-8,-0.08,111,4.44
59,Entry long,2026-01-02 10:12,Long|PREV|10.3|5.8|7.1|4.2|4.6|3.3|2|3.4|CURR|30.3|13.5|21.3|9.4|13.8|5.3|5.6|3.1,9988.3,1,9988.3,-8,-0.08,1.1,0.01,-8,-0.08,111,4.44
60,Exit long,2026-01-02 10:45,Exit Long,9968.4,1,9976.4,-8,-0.08,1.3,0.01,-8,-0.08,103,4.12
60,Entry long,2026-01-02 10:37,Long|PREV|11.5|6.9|10.3|6.1|5.6|3.3|4.8|3.8|CURR|23.7|14.8|21.3|13.2|11.5|5.3|11|4.6,9976.4,1,9976.4,-8,-0.08,1.3,0.01,-8,-0.08,103,4.12
61,Exit long,2026-01-02 11:09,Exit Long,9978.2,1,9970.2,8,0.08,8,0.08,-0.3,0.00,111,4.44
61,Entry long,2026-01-02 10:48,Long|PREV|17.1|9.6|17.1|9|7.1|3|5.2|5.2|CURR|23.8|16.8|23.8|16.4|9.9|5.5|7.2|4.8,9970.2,1,9970.2,8,0.08,8,0.08,-0.3,0.00,111,4.44
62,Exit short,2026-01-02 11:43,Exit Short,9977.5,1,9985.6,8.1,0.08,8.1,0.08,-1.3,-0.01,119.1,4.76
62,Entry short,2026-01-02 11:36,Short|PREV|95.6|91.5|96.9|93.9|97.1|92.9|97.5|84|CURR|76.9|86.6|90.6|92.7|91.2|93.4|92.5|88.8,9985.6,1,9985.6,8.1,0.08,8.1,0.08,-1.3,-0.01,119.1,4.76
63,Exit short,2026-01-02 12:14,Exit Short,9992.7,1,9984.7,-8,-0.08,3,0.03,-8,-0.08,111.1,4.44
63,Entry short,2026-01-02 11:59,Short|PREV|100|93.7|100|96.3|100|92.9|100|89.2|CURR|55.6|85.2|71.4|90.5|88.6|93|88.6|89.1,9984.7,1,9984.7,-8,-0.08,3,0.03,-8,-0.08,111.1,4.44
64,Exit short,2026-01-02 12:22,Exit Short,9982.2,1,9990.2,8,0.08,8,0.08,-1.2,-0.01,119.1,4.76
64,Entry short,2026-01-02 12:16,Short|PREV|95|94.2|95.5|86.8|96.8|86.4|97.8|80.1|CURR|78.1|91|81.1|90.5|86.5|89.8|90.7|83.1,9990.2,1,9990.2,8,0.08,8,0.08,-1.2,-0.01,119.1,4.76
65,Exit long,2026-01-02 13:38,Exit Long,9980,1,9972,8,0.08,8,0.08,-6.6,-0.07,127.1,5.08
65,Entry long,2026-01-02 12:38,Long|PREV|11|9.1|9.1|7.4|5.2|3.3|5.2|5.8|CURR|22.2|15.5|15.2|11.8|8.7|5.4|8.7|4.4,9972,1,9972,8,0.08,8,0.08,-6.6,-0.07,127.1,5.08
66,Exit short,2026-01-02 14:13,Exit Short,9993.3,1,9985.3,-8,-0.08,4.6,0.05,-8,-0.08,119.1,4.76
66,Entry short,2026-01-02 13:49,Short|PREV|97.1|94.6|97.7|96.4|98.7|98.1|98.7|90.2|CURR|73.3|86|78.5|89.4|87.7|95.1|87.7|89.7,9985.3,1,9985.3,-8,-0.08,4.6,0.05,-8,-0.08,119.1,4.76
67,Exit short,2026-01-02 14:31,Exit Short,9986.2,1,9994.2,8,0.08,8,0.08,-6.5,-0.07,127.1,5.08
67,Entry short,2026-01-02 14:16,Short|PREV|97|97.5|97|95.4|97.8|92.5|98.5|81.5|CURR|80|92.3|80|92.3|84.1|93.9|89.6|82.7,9994.2,1,9994.2,8,0.08,8,0.08,-6.5,-0.07,127.1,5.08
68,Exit long,2026-01-02 15:18,Exit Long,9969.6,1,9961.6,8,0.08,8,0.08,-6.9,-0.07,135.1,5.40
68,Entry long,2026-01-02 15:03,Long|PREV|11|6.8|11|6.8|4.4|2.3|4.4|9.2|CURR|31.1|17.2|22.1|14.2|9.5|4.4|9.5|7.4,9961.6,1,9961.6,8,0.08,8,0.08,-6.9,-0.07,135.1,5.40
69,Exit long,2026-01-02 16:34,Exit Long,9951.7,1,9959.7,-8,-0.08,3.6,0.04,-8,-0.08,127.1,5.08
69,Entry long,2026-01-02 16:29,Long|PREV|10|12.3|7.9|15|3.9|12.5|3.9|19|CURR|38.1|21.9|28.6|17.5|14|11.5|14|17.6,9959.7,1,9959.7,-8,-0.08,3.6,0.04,-8,-0.08,127.1,5.08
70,Exit short,2026-01-02 17:48,Exit Short,9965.3,1,9973.3,8,0.08,8,0.08,-3,-0.03,135.1,5.40
70,Entry short,2026-01-02 17:21,Short|PREV|80.3|81.9|81.2|82.2|90.4|93.2|90.4|88.4|CURR|68|76.3|72.9|78.2|86.2|89.7|86.2|90.5,9973.3,1,9973.3,8,0.08,8,0.08,-3,-0.03,135.1,5.40
71,Exit long,2026-01-02 18:19,Exit Long,9964.8,1,9956.8,8,0.08,8,0.08,0,0.00,143.1,5.72
