Trade #,Type,Date and time,Signal,Price GBP,Position size (qty),Position size (value),Net P&L GBP,Net P&L %,Favorable excursion GBP,Favorable excursion %,Adverse excursion GBP,Adverse excursion %,Cumulative P&L GBP,Cumulative P&L %
136,Exit short,2025-12-31 09:45,Exit Short,9941.2,1,9944.7,3.5,0.04,3.8,0.04,0,0.00,76,3.04
136,Entry short,2025-12-31 09:45,Short,9944.7,1,9944.7,3.5,0.04,3.8,0.04,0,0.00,76,3.04
137,Exit long,2025-12-31 10:17,Exit Long,9934.4,1,9933.2,1.2,0.01,1.5,0.02,-0.5,-0.01,77.2,3.09
137,Entry long,2025-12-31 10:16,Long,9933.2,1,9933.2,1.2,0.01,1.5,0.02,-0.5,-0.01,77.2,3.09
138,Exit long,2025-12-31 10:26,Exit Long,9932.9,1,9932.1,0.8,0.01,1.1,0.01,0,0.00,78,3.12
138,Entry long,2025-12-31 10:25,Long,9932.1,1,9932.1,0.8,0.01,1.1,0.01,0,0.00,78,3.12
139,Exit long,2025-12-31 10:32,Exit Long,9932.4,1,9932.1,0.3,0.00,0.6,0.01,-0.4,0.00,78.3,3.13
139,Entry long,2025-12-31 10:32,Long,9932.1,1,9932.1,0.3,0.00,0.6,0.01,-0.4,0.00,78.3,3.13
140,Exit long,2025-12-31 10:42,Exit Long,9931.9,1,9931.1,0.8,0.01,1.1,0.01,0,0.00,79.1,3.16
140,Entry long,2025-12-31 10:42,Long,9931.1,1,9931.1,0.8,0.01,1.1,0.01,0,0.00,79.1,3.16
141,Exit long,2025-12-31 11:00,Exit Long,9922.4,1,9921.8,0.6,0.01,0.9,0.01,-0.8,-0.01,79.7,3.19
141,Entry long,2025-12-31 11:00,Long,9921.8,1,9921.8,0.6,0.01,0.9,0.01,-0.8,-0.01,79.7,3.19
142,Exit long,2025-12-31 11:03,Exit Long,9922.7,1,9922,0.7,0.01,1,0.01,-0.4,0.00,80.4,3.22
142,Entry long,2025-12-31 11:03,Long,9922,1,9922,0.7,0.01,1,0.01,-0.4,0.00,80.4,3.22
143,Exit long,2025-12-31 11:33,Exit Long,9921.7,1,9921.2,0.5,0.01,1,0.01,-3.5,-0.04,80.9,3.24
143,Entry long,2025-12-31 11:19,Long,9921.2,1,9921.2,0.5,0.01,1,0.01,-3.5,-0.04,80.9,3.24
144,Exit long,2025-12-31 11:47,Exit Long,9919.9,1,9916.9,3,0.03,3.3,0.03,-0.3,0.00,83.9,3.36
144,Entry long,2025-12-31 11:46,Long,9916.9,1,9916.9,3,0.03,3.3,0.03,-0.3,0.00,83.9,3.36
145,Exit short,2025-12-31 12:05,Exit Short,9927.2,1,9920.9,-6.3,-0.06,0,0.00,-6.3,-0.06,77.6,3.10
145,Entry short,2025-12-31 12:03,Short,9920.9,1,9920.9,-6.3,-0.06,0,0.00,-6.3,-0.06,77.6,3.10
146,Exit short,2025-12-31 12:16,Exit Short,9934.9,1,9935.2,0.3,0.00,0.6,0.01,-2.5,-0.03,77.9,3.12
146,Entry short,2025-12-31 12:14,Short,9935.2,1,9935.2,0.3,0.00,0.6,0.01,-2.5,-0.03,77.9,3.12
147,Exit short,2025-12-31 12:17,Exit Short,9933.7,1,9935.6,1.9,0.02,2.2,0.02,-0.2,0.00,79.8,3.19
147,Entry short,2025-12-31 12:17,Short,9935.6,1,9935.6,1.9,0.02,2.2,0.02,-0.2,0.00,79.8,3.19
148,Exit short,2025-12-31 12:28,Exit Short,9919,1,9934.2,15.2,0.15,15.5,0.16,-0.7,-0.01,95,3.80
148,Entry short,2025-12-31 12:27,Short,9934.2,1,9934.2,15.2,0.15,15.5,0.16,-0.7,-0.01,95,3.80
149,Exit short,2025-12-31 12:33,Exit Short,9934.5,1,9935,0.5,0.01,0.8,0.01,0,0.00,95.5,3.82
149,Entry short,2025-12-31 12:33,Short,9935,1,9935,0.5,0.01,0.8,0.01,0,0.00,95.5,3.82
150,Exit short,2026-01-02 01:00,Exit Short,9897.2,1,9949.1,51.9,0.52,52.2,0.52,-7.9,-0.08,147.4,5.90
150,Entry short,2025-12-31 12:45,Short,9949.1,1,9949.1,51.9,0.52,52.2,0.52,-7.9,-0.08,147.4,5.90
151,Exit short,2026-01-02 02:19,Exit Short,9935.7,1,9936.8,1.1,0.01,1.6,0.02,0,0.00,148.5,5.94
151,Entry short,2026-01-02 02:17,Short,9936.8,1,9936.8,1.1,0.01,1.6,0.02,0,0.00,148.5,5.94
152,Exit short,2026-01-02 02:33,Exit Short,9942.3,1,9942.5,0.2,0.00,0.5,0.01,0,0.00,148.7,5.95
152,Entry short,2026-01-02 02:33,Short,9942.5,1,9942.5,0.2,0.00,0.5,0.01,0,0.00,148.7,5.95
153,Exit short,2026-01-02 02:53,Exit Short,9942.8,1,9942.9,0.1,0.00,0.9,0.01,-0.4,0.00,148.8,5.95
153,Entry short,2026-01-02 02:48,Short,9942.9,1,9942.9,0.1,0.00,0.9,0.01,-0.4,0.00,148.8,5.95
154,Exit short,2026-01-02 03:04,Exit Short,9943.8,1,9944.8,1,0.01,1.3,0.01,0,0.00,149.8,5.99
154,Entry short,2026-01-02 03:02,Short,9944.8,1,9944.8,1,0.01,1.3,0.01,0,0.00,149.8,5.99
155,Exit short,2026-01-02 03:17,Exit Short,9945.2,1,9946.3,1.1,0.01,1.4,0.01,0,0.00,150.9,6.04
155,Entry short,2026-01-02 03:15,Short,9946.3,1,9946.3,1.1,0.01,1.4,0.01,0,0.00,150.9,6.04
156,Exit short,2026-01-02 03:49,Exit Short,9950.7,1,9950.7,0,0.00,0.4,0.00,-0.2,0.00,150.9,6.04
156,Entry short,2026-01-02 03:48,Short,9950.7,1,9950.7,0,0.00,0.4,0.00,-0.2,0.00,150.9,6.04
157,Exit short,2026-01-02 03:57,Exit Short,9951.6,1,9951.5,-0.1,0.00,0.4,0.00,-0.1,0.00,150.8,6.03
157,Entry short,2026-01-02 03:56,Short,9951.5,1,9951.5,-0.1,0.00,0.4,0.00,-0.1,0.00,150.8,6.03
158,Exit short,2026-01-02 04:03,Exit Short,9949.9,1,9951.7,1.8,0.02,2.1,0.02,-0.1,0.00,152.6,6.10
158,Entry short,2026-01-02 03:58,Short,9951.7,1,9951.7,1.8,0.02,2.1,0.02,-0.1,0.00,152.6,6.10
159,Exit short,2026-01-02 04:23,Exit Short,9954.2,1,9954.6,0.4,0.00,0.7,0.01,-0.6,-0.01,153,6.12
159,Entry short,2026-01-02 04:15,Short,9954.6,1,9954.6,0.4,0.00,0.7,0.01,-0.6,-0.01,153,6.12
160,Exit short,2026-01-02 04:34,Exit Short,9954.5,1,9955.8,1.3,0.01,1.6,0.02,0,0.00,154.3,6.17
160,Entry short,2026-01-02 04:34,Short,9955.8,1,9955.8,1.3,0.01,1.6,0.02,0,0.00,154.3,6.17
161,Exit short,2026-01-02 06:01,Exit Short,9953.2,1,9953.7,0.5,0.01,0.8,0.01,-1,-0.01,154.8,6.19
161,Entry short,2026-01-02 05:54,Short,9953.7,1,9953.7,0.5,0.01,0.8,0.01,-1,-0.01,154.8,6.19
162,Exit short,2026-01-02 06:14,Exit Short,9955,1,9956.3,1.3,0.01,1.6,0.02,0,0.00,156.1,6.24
162,Entry short,2026-01-02 06:12,Short,9956.3,1,9956.3,1.3,0.01,1.6,0.02,0,0.00,156.1,6.24
163,Exit long,2026-01-02 06:33,Exit Long,9953.2,1,9952.4,0.8,0.01,1.1,0.01,-0.2,0.00,156.9,6.28
163,Entry long,2026-01-02 06:33,Long,9952.4,1,9952.4,0.8,0.01,1.1,0.01,-0.2,0.00,156.9,6.28
164,Exit long,2026-01-02 06:59,Exit Long,9943.5,1,9951.9,-8.4,-0.08,0.3,0.00,-8.4,-0.08,148.5,5.94
164,Entry long,2026-01-02 06:42,Long,9951.9,1,9951.9,-8.4,-0.08,0.3,0.00,-8.4,-0.08,148.5,5.94
165,Exit long,2026-01-02 07:01,Exit Long,9946.5,1,9944.6,1.9,0.02,2.2,0.02,0,0.00,150.4,6.02
165,Entry long,2026-01-02 07:01,Long,9944.6,1,9944.6,1.9,0.02,2.2,0.02,0,0.00,150.4,6.02
166,Exit long,2026-01-02 07:18,Exit Long,9947,1,9945.1,1.9,0.02,2.2,0.02,-3.6,-0.04,152.3,6.09
166,Entry long,2026-01-02 07:13,Long,9945.1,1,9945.1,1.9,0.02,2.2,0.02,-3.6,-0.04,152.3,6.09
167,Exit long,2026-01-02 07:25,Exit Long,9941.3,1,9940.6,0.7,0.01,1,0.01,0,0.00,153,6.12
167,Entry long,2026-01-02 07:25,Long,9940.6,1,9940.6,0.7,0.01,1,0.01,0,0.00,153,6.12
168,Exit short,2026-01-02 07:39,Exit Short,9950.9,1,9951.2,0.3,0.00,0.6,0.01,0,0.00,153.3,6.13
168,Entry short,2026-01-02 07:39,Short,9951.2,1,9951.2,0.3,0.00,0.6,0.01,0,0.00,153.3,6.13
169,Exit short,2026-01-02 07:43,Exit Short,9950.8,1,9952.1,1.3,0.01,1.6,0.02,-0.4,0.00,154.6,6.18
169,Entry short,2026-01-02 07:43,Short,9952.1,1,9952.1,1.3,0.01,1.6,0.02,-0.4,0.00,154.6,6.18
170,Exit short,2026-01-02 07:45,Exit Short,9951.1,1,9951.2,0.1,0.00,0.4,0.00,0,0.00,154.7,6.19
170,Entry short,2026-01-02 07:45,Short,9951.2,1,9951.2,0.1,0.00,0.4,0.00,0,0.00,154.7,6.19
171,Exit long,2026-01-02 08:03,Exit Long,9952.5,1,9944,8.5,0.09,8.8,0.09,-1.5,-0.02,163.2,6.53
171,Entry long,2026-01-02 08:02,Long,9944,1,9944,8.5,0.09,8.8,0.09,-1.5,-0.02,163.2,6.53
172,Exit short,2026-01-02 08:05,Exit Short,9950.3,1,9950.8,0.5,0.01,0.8,0.01,0,0.00,163.7,6.55
172,Entry short,2026-01-02 08:05,Short,9950.8,1,9950.8,0.5,0.01,0.8,0.01,0,0.00,163.7,6.55
173,Exit short,2026-01-02 08:15,Exit Short,9967.4,1,9971.4,4,0.04,4.3,0.04,-2.8,-0.03,167.7,6.71
173,Entry short,2026-01-02 08:15,Short,9971.4,1,9971.4,4,0.04,4.3,0.04,-2.8,-0.03,167.7,6.71
174,Exit short,2026-01-02 08:22,Exit Short,9992.4,1,9984.4,-8,-0.08,0.1,0.00,-8,-0.08,159.7,6.39
174,Entry short,2026-01-02 08:21,Short,9984.4,1,9984.4,-8,-0.08,0.1,0.00,-8,-0.08,159.7,6.39
175,Exit short,2026-01-02 08:36,Exit Short,10007.6,1,10008.2,0.6,0.01,0.9,0.01,-5.5,-0.05,160.3,6.41
175,Entry short,2026-01-02 08:33,Short,10008.2,1,10008.2,0.6,0.01,0.9,0.01,-5.5,-0.05,160.3,6.41
176,Exit short,2026-01-02 08:48,Exit Short,10020.5,1,10026.8,6.3,0.06,6.6,0.07,-2,-0.02,166.6,6.66
176,Entry short,2026-01-02 08:48,Short,10026.8,1,10026.8,6.3,0.06,6.6,0.07,-2,-0.02,166.6,6.66
177,Exit short,2026-01-02 09:03,Exit Short,10042.4,1,10047.6,5.2,0.05,5.5,0.05,-2.2,-0.02,171.8,6.87
177,Entry short,2026-01-02 09:03,Short,10047.6,1,10047.6,5.2,0.05,5.5,0.05,-2.2,-0.02,171.8,6.87
178,Exit long,2026-01-02 09:43,Exit Long,10000.1,1,9998.4,1.7,0.02,2,0.02,-1.8,-0.02,173.5,6.94
178,Entry long,2026-01-02 09:42,Long,9998.4,1,9998.4,1.7,0.02,2,0.02,-1.8,-0.02,173.5,6.94
179,Exit long,2026-01-02 09:45,Exit Long,10003,1,9999.9,3.1,0.03,3.4,0.03,-0.7,-0.01,176.6,7.06
179,Entry long,2026-01-02 09:44,Long,9999.9,1,9999.9,3.1,0.03,3.4,0.03,-0.7,-0.01,176.6,7.06
180,Exit long,2026-01-02 09:53,Exit Long,9995.4,1,9993.4,2,0.02,2.3,0.02,0,0.00,178.6,7.14
180,Entry long,2026-01-02 09:52,Long,9993.4,1,9993.4,2,0.02,2.3,0.02,0,0.00,178.6,7.14
181,Exit long,2026-01-02 10:15,Exit Long,9988.9,1,9988.3,0.6,0.01,0.9,0.01,-2.6,-0.03,179.2,7.17
181,Entry long,2026-01-02 10:12,Long,9988.3,1,9988.3,0.6,0.01,0.9,0.01,-2.6,-0.03,179.2,7.17
182,Exit long,2026-01-02 10:25,Exit Long,9988.4,1,9987.9,0.5,0.01,0.8,0.01,-4.7,-0.05,179.7,7.19
182,Entry long,2026-01-02 10:22,Long,9987.9,1,9987.9,0.5,0.01,0.8,0.01,-4.7,-0.05,179.7,7.19
183,Exit long,2026-01-02 10:28,Exit Long,9985.9,1,9985.7,0.2,0.00,0.5,0.01,0,0.00,179.9,7.20
183,Entry long,2026-01-02 10:28,Long,9985.7,1,9985.7,0.2,0.00,0.5,0.01,0,0.00,179.9,7.20
184,Exit long,2026-01-02 10:37,Exit Long,9976.9,1,9976.4,0.5,0.01,0.8,0.01,0,0.00,180.4,7.22
184,Entry long,2026-01-02 10:37,Long,9976.4,1,9976.4,0.5,0.01,0.8,0.01,0,0.00,180.4,7.22
185,Exit long,2026-01-02 10:42,Exit Long,9975.9,1,9975.4,0.5,0.01,0.8,0.01,0,0.00,180.9,7.24
185,Entry long,2026-01-02 10:42,Long,9975.4,1,9975.4,0.5,0.01,0.8,0.01,0,0.00,180.9,7.24
186,Exit long,2026-01-02 10:48,Exit Long,9971.5,1,9970.2,1.3,0.01,1.6,0.02,-0.3,0.00,182.2,7.29
186,Entry long,2026-01-02 10:48,Long,9970.2,1,9970.2,1.3,0.01,1.6,0.02,-0.3,0.00,182.2,7.29
187,Exit short,2026-01-02 11:36,Exit Short,9985,1,9985.6,0.6,0.01,0.9,0.01,0,0.00,182.8,7.31
187,Entry short,2026-01-02 11:36,Short,9985.6,1,9985.6,0.6,0.01,0.9,0.01,0,0.00,182.8,7.31
188,Exit short,2026-01-02 11:59,Exit Short,9983.5,1,9984.7,1.2,0.01,1.5,0.02,0,0.00,184,7.36
188,Entry short,2026-01-02 11:59,Short,9984.7,1,9984.7,1.2,0.01,1.5,0.02,0,0.00,184,7.36
189,Exit short,2026-01-02 12:04,Exit Short,9982.2,1,9986.3,4.1,0.04,4.4,0.04,-0.9,-0.01,188.1,7.52
189,Entry short,2026-01-02 12:03,Short,9986.3,1,9986.3,4.1,0.04,4.4,0.04,-0.9,-0.01,188.1,7.52
190,Exit short,2026-01-02 12:16,Exit Short,9990,1,9990.2,0.2,0.00,0.5,0.01,0,0.00,188.3,7.53
190,Entry short,2026-01-02 12:16,Short,9990.2,1,9990.2,0.2,0.00,0.5,0.01,0,0.00,188.3,7.53
191,Exit long,2026-01-02 12:39,Exit Long,9974.6,1,9972,2.6,0.03,2.9,0.03,0,0.00,190.9,7.64
191,Entry long,2026-01-02 12:38,Long,9972,1,9972,2.6,0.03,2.9,0.03,0,0.00,190.9,7.64
192,Exit long,2026-01-02 13:05,Exit Long,9977.1,1,9975.2,1.9,0.02,2.2,0.02,-2.8,-0.03,192.8,7.71
192,Entry long,2026-01-02 13:02,Long,9975.2,1,9975.2,1.9,0.02,2.2,0.02,-2.8,-0.03,192.8,7.71
193,Exit long,2026-01-02 13:18,Exit Long,9969.4,1,9969.2,0.2,0.00,0.5,0.01,0,0.00,193,7.72
193,Entry long,2026-01-02 13:18,Long,9969.2,1,9969.2,0.2,0.00,0.5,0.01,0,0.00,193,7.72
194,Exit long,2026-01-02 13:23,Exit Long,9968.9,1,9966.9,2,0.02,2.3,0.02,0,0.00,195,7.80
194,Entry long,2026-01-02 13:23,Long,9966.9,1,9966.9,2,0.02,2.3,0.02,0,0.00,195,7.80
195,Exit short,2026-01-02 13:42,Exit Short,9978,1,9980.2,2.2,0.02,2.5,0.03,-0.2,0.00,197.2,7.89
195,Entry short,2026-01-02 13:41,Short,9980.2,1,9980.2,2.2,0.02,2.5,0.03,-0.2,0.00,197.2,7.89
196,Exit short,2026-01-02 13:49,Exit Short,9983.5,1,9985.3,1.8,0.02,2.1,0.02,-0.1,0.00,199,7.96
196,Entry short,2026-01-02 13:49,Short,9985.3,1,9985.3,1.8,0.02,2.1,0.02,-0.1,0.00,199,7.96
197,Exit short,2026-01-02 14:02,Exit Short,9989.1,1,9989.4,0.3,0.00,0.7,0.01,-0.5,-0.01,199.3,7.97
197,Entry short,2026-01-02 14:01,Short,9989.4,1,9989.4,0.3,0.00,0.7,0.01,-0.5,-0.01,199.3,7.97
198,Exit short,2026-01-02 14:16,Exit Short,9994,1,9994.2,0.2,0.00,0.5,0.01,0,0.00,199.5,7.98
198,Entry short,2026-01-02 14:16,Short,9994.2,1,9994.2,0.2,0.00,0.5,0.01,0,0.00,199.5,7.98
199,Exit short,2026-01-02 14:29,Exit Short,9992.5,1,9995.7,3.2,0.03,3.5,0.04,-5,-0.05,202.7,8.11
199,Entry short,2026-01-02 14:23,Short,9995.7,1,9995.7,3.2,0.03,3.5,0.04,-5,-0.05,202.7,8.11
200,Exit long,2026-01-02 14:37,Exit Long,9980.9,1,9979.9,1,0.01,1.3,0.01,-1.2,-0.01,203.7,8.15
200,Entry long,2026-01-02 14:37,Long,9979.9,1,9979.9,1,0.01,1.3,0.01,-1.2,-0.01,203.7,8.15
201,Exit long,2026-01-02 14:50,Exit Long,9971.4,1,9970.9,0.5,0.01,0.8,0.01,0,0.00,204.2,8.17
201,Entry long,2026-01-02 14:50,Long,9970.9,1,9970.9,0.5,0.01,0.8,0.01,0,0.00,204.2,8.17
202,Exit long,2026-01-02 15:03,Exit Long,9963.6,1,9961.6,2,0.02,2.3,0.02,0,0.00,206.2,8.25
202,Entry long,2026-01-02 15:03,Long,9961.6,1,9961.6,2,0.02,2.3,0.02,0,0.00,206.2,8.25
203,Exit long,2026-01-02 15:14,Exit Long,9961.9,1,9961.7,0.2,0.00,0.5,0.01,0,0.00,206.4,8.26
203,Entry long,2026-01-02 15:14,Long,9961.7,1,9961.7,0.2,0.00,0.5,0.01,0,0.00,206.4,8.26
204,Exit long,2026-01-02 15:17,Exit Long,9966.9,1,9960.9,6,0.06,6.3,0.06,0,0.00,212.4,8.50
204,Entry long,2026-01-02 15:17,Long,9960.9,1,9960.9,6,0.06,6.3,0.06,0,0.00,212.4,8.50
205,Exit short,2026-01-02 15:58,Exit Short,9973.7,1,9973.9,0.2,0.00,0.5,0.01,0,0.00,212.6,8.50
205,Entry short,2026-01-02 15:58,Short,9973.9,1,9973.9,0.2,0.00,0.5,0.01,0,0.00,212.6,8.50
206,Exit long,2026-01-02 16:08,Exit Long,9962.1,1,9960.7,1.4,0.01,1.7,0.02,-1.3,-0.01,214,8.56
206,Entry long,2026-01-02 16:08,Long,9960.7,1,9960.7,1.4,0.01,1.7,0.02,-1.3,-0.01,214,8.56
207,Exit long,2026-01-02 16:29,Exit Long,9962.9,1,9959.7,3.2,0.03,3.5,0.04,0,0.00,217.2,8.69
207,Entry long,2026-01-02 16:29,Long,9959.7,1,9959.7,3.2,0.03,3.5,0.04,0,0.00,217.2,8.69
208,Exit long,2026-01-02 16:35,Exit Long,9959.5,1,9956.4,3.1,0.03,3.4,0.03,-1.6,-0.02,220.3,8.81
208,Entry long,2026-01-02 16:35,Long,9956.4,1,9956.4,3.1,0.03,3.4,0.03,-1.6,-0.02,220.3,8.81
209,Exit long,2026-01-02 16:42,Exit Long,9953.3,1,9952.8,0.5,0.01,0.8,0.01,0,0.00,220.8,8.83
209,Entry long,2026-01-02 16:42,Long,9952.8,1,9952.8,0.5,0.01,0.8,0.01,0,0.00,220.8,8.83
210,Exit long,2026-01-02 16:56,Safety Net,9964.3,1,9956.1,8.2,0.08,8.2,0.08,0,0.00,229,9.16
210,Entry long,2026-01-02 16:54,Long,9956.1,1,9956.1,8.2,0.08,8.2,0.08,0,0.00,229,9.16
211,Exit short,2026-01-02 17:04,Exit Short,9966.1,1,9966.6,0.5,0.01,0.8,0.01,0,0.00,229.5,9.18
211,Entry short,2026-01-02 17:04,Short,9966.6,1,9966.6,0.5,0.01,0.8,0.01,0,0.00,229.5,9.18
212,Exit short,2026-01-02 17:21,Exit Short,9973.1,1,9973.3,0.2,0.00,0.5,0.01,0,0.00,229.7,9.19
212,Entry short,2026-01-02 17:21,Short,9973.3,1,9973.3,0.2,0.00,0.5,0.01,0,0.00,229.7,9.19
213,Exit long,2026-01-02 18:19,Exit Long,9963.8,1,9956.8,7,0.07,7.3,0.07,0,0.00,236.7,9.47
213,Entry long,2026-01-02 18:17,Long,9956.8,1,9956.8,7,0.07,7.3,0.07,0,0.00,236.7,9.47
214,Exit short,2026-01-02 18:49,Exit Short,9963.6,1,9967.7,4.1,0.04,4.4,0.04,-0.1,0.00,240.8,9.63
214,Entry short,2026-01-02 18:49,Short,9967.7,1,9967.7,4.1,0.04,4.4,0.04,-0.1,0.00,240.8,9.63
215,Exit short,2026-01-02 19:02,Exit Short,9969.6,1,9970.6,1,0.01,1.3,0.01,-1,-0.01,241.8,9.67
215,Entry short,2026-01-02 19:02,Short,9970.6,1,9970.6,1,0.01,1.3,0.01,-1,-0.01,241.8,9.67
216,Exit short,2026-01-02 19:19,Exit Short,9985.1,1,9985.5,0.4,0.00,0.7,0.01,0,0.00,242.2,9.69
216,Entry short,2026-01-02 19:19,Short,9985.5,1,9985.5,0.4,0.00,0.7,0.01,0,0.00,242.2,9.69
217,Exit short,2026-01-02 20:15,Exit Short,9994,1,9994.8,0.8,0.01,1.1,0.01,-7.2,-0.07,243,9.72
217,Entry short,2026-01-02 19:36,Short,9994.8,1,9994.8,0.8,0.01,1.1,0.01,-7.2,-0.07,243,9.72
218,Exit long,2026-01-02 20:35,Exit Long,9996.7,1,9994.8,1.9,0.02,2.2,0.02,-1.2,-0.01,244.9,9.80
218,Entry long,2026-01-02 20:34,Long,9994.8,1,9994.8,1.9,0.02,2.2,0.02,-1.2,-0.01,244.9,9.80
219,Exit long,2026-01-02 20:41,Exit Long,9994.3,1,9993.8,0.5,0.01,0.8,0.01,-0.3,0.00,245.4,9.82
219,Entry long,2026-01-02 20:41,Long,9993.8,1,9993.8,0.5,0.01,0.8,0.01,-0.3,0.00,245.4,9.82
220,Exit long,2026-01-02 20:51,Exit Long,9999.8,1,9993.1,6.7,0.07,7.2,0.07,-5.7,-0.06,252.1,10.08
220,Entry long,2026-01-02 20:44,Long,9993.1,1,9993.1,6.7,0.07,7.2,0.07,-5.7,-0.06,252.1,10.08
221,Exit short,2026-01-05 01:05,Exit Short,10011.9,1,9997.6,-14.3,-0.14,0,0.00,-14.3,-0.14,237.8,9.51
221,Entry short,2026-01-02 20:52,Short,9997.6,1,9997.6,-14.3,-0.14,0,0.00,-14.3,-0.14,237.8,9.51
222,Exit short,2026-01-05 01:19,Exit Short,10017.7,1,10018.7,1,0.01,1.3,0.01,-0.4,0.00,238.8,9.55
222,Entry short,2026-01-05 01:19,Short,10018.7,1,10018.7,1,0.01,1.3,0.01,-0.4,0.00,238.8,9.55
223,Exit short,2026-01-05 01:25,Exit Short,10019.6,1,10020.2,0.6,0.01,0.9,0.01,-0.2,0.00,239.4,9.58
223,Entry short,2026-01-05 01:24,Short,10020.2,1,10020.2,0.6,0.01,0.9,0.01,-0.2,0.00,239.4,9.58
224,Exit short,2026-01-05 01:40,Exit Short,10027.7,1,10028.4,0.7,0.01,1,0.01,-0.4,0.00,240.1,9.60
224,Entry short,2026-01-05 01:40,Short,10028.4,1,10028.4,0.7,0.01,1,0.01,-0.4,0.00,240.1,9.60
225,Exit short,2026-01-05 01:55,Exit Short,10027.4,1,10028.3,0.9,0.01,1.2,0.01,-0.2,0.00,241,9.64
225,Entry short,2026-01-05 01:55,Short,10028.3,1,10028.3,0.9,0.01,1.2,0.01,-0.2,0.00,241,9.64
226,Exit long,2026-01-05 03:15,Exit Long,10020.4,1,10020.3,0.1,0.00,0.4,0.00,0,0.00,241.1,9.64
226,Entry long,2026-01-05 03:15,Long,10020.3,1,10020.3,0.1,0.00,0.4,0.00,0,0.00,241.1,9.64
227,Exit long,2026-01-05 03:19,Exit Long,10020.2,1,10019.2,1,0.01,1.3,0.01,0,0.00,242.1,9.68
227,Entry long,2026-01-05 03:18,Long,10019.2,1,10019.2,1,0.01,1.3,0.01,0,0.00,242.1,9.68
228,Exit long,2026-01-05 03:21,Exit Long,10020.9,1,10020,0.9,0.01,1.3,0.01,0,0.00,243,9.72
228,Entry long,2026-01-05 03:20,Long,10020,1,10020,0.9,0.01,1.3,0.01,0,0.00,243,9.72
229,Exit long,2026-01-05 03:33,Exit Long,10020.3,1,10020.2,0.1,0.00,0.4,0.00,-1,-0.01,243.1,9.72
229,Entry long,2026-01-05 03:29,Long,10020.2,1,10020.2,0.1,0.00,0.4,0.00,-1,-0.01,243.1,9.72
230,Exit short,2026-01-05 03:45,Exit Short,10021.7,1,10022.7,1,0.01,1.3,0.01,-0.1,0.00,244.1,9.76
230,Entry short,2026-01-05 03:45,Short,10022.7,1,10022.7,1,0.01,1.3,0.01,-0.1,0.00,244.1,9.76
231,Exit short,2026-01-05 04:08,Exit Short,10024.3,1,10024.6,0.3,0.00,0.6,0.01,-0.5,0.00,244.4,9.78
231,Entry short,2026-01-05 04:04,Short,10024.6,1,10024.6,0.3,0.00,0.6,0.01,-0.5,0.00,244.4,9.78
232,Exit short,2026-01-05 04:21,Exit Short,10025.9,1,10026.1,0.2,0.00,0.5,0.00,-1.3,-0.01,244.6,9.78
232,Entry short,2026-01-05 04:18,Short,10026.1,1,10026.1,0.2,0.00,0.5,0.00,-1.3,-0.01,244.6,9.78
233,Exit short,2026-01-05 04:38,Exit Short,10025.3,1,10026,0.7,0.01,1,0.01,-0.4,0.00,245.3,9.81
233,Entry short,2026-01-05 04:38,Short,10026,1,10026,0.7,0.01,1,0.01,-0.4,0.00,245.3,9.81
234,Exit long,2026-01-05 05:05,Exit Long,10023.5,1,10022.7,0.8,0.01,1.1,0.01,-1,-0.01,246.1,9.84
234,Entry long,2026-01-05 05:01,Long,10022.7,1,10022.7,0.8,0.01,1.1,0.01,-1,-0.01,246.1,9.84
235,Exit short,2026-01-05 05:49,Exit Short,10025.8,1,10026.4,0.6,0.01,0.9,0.01,-1.8,-0.02,246.7,9.87
235,Entry short,2026-01-05 05:47,Short,10026.4,1,10026.4,0.6,0.01,0.9,0.01,-1.8,-0.02,246.7,9.87
236,Exit long,2026-01-05 06:07,Exit Long,10025,1,10024.2,0.8,0.01,1.2,0.01,-0.3,0.00,247.5,9.90
236,Entry long,2026-01-05 06:06,Long,10024.2,1,10024.2,0.8,0.01,1.2,0.01,-0.3,0.00,247.5,9.90
237,Exit long,2026-01-05 06:37,Exit Long,10017.4,1,10016.9,0.5,0.00,0.8,0.01,-0.6,-0.01,248,9.92
237,Entry long,2026-01-05 06:35,Long,10016.9,1,10016.9,0.5,0.00,0.8,0.01,-0.6,-0.01,248,9.92
238,Exit short,2026-01-05 07:10,Exit Short,10023.6,1,10025.1,1.5,0.01,1.8,0.02,-1.9,-0.02,249.5,9.98
238,Entry short,2026-01-05 07:08,Short,10025.1,1,10025.1,1.5,0.01,1.8,0.02,-1.9,-0.02,249.5,9.98
239,Exit long,2026-01-05 07:41,Exit Long,10017,1,10016.9,0.1,0.00,0.4,0.00,0,0.00,249.6,9.98
239,Entry long,2026-01-05 07:41,Long,10016.9,1,10016.9,0.1,0.00,0.4,0.00,0,0.00,249.6,9.98
240,Exit long,2026-01-05 07:53,Exit Long,10015.6,1,10013.6,2,0.02,2.6,0.03,0,0.00,251.6,10.06
240,Entry long,2026-01-05 07:52,Long,10013.6,1,10013.6,2,0.02,2.6,0.03,0,0.00,251.6,10.06
241,Exit short,2026-01-05 08:01,Exit Short,10006.1,1,10013.3,7.2,0.07,7.5,0.07,-2.1,-0.02,258.8,10.35
