Trade #,Type,Date and time,Signal,Price GBP,Position size (qty),Position size (value),Net P&L GBP,Net P&L %,Favorable excursion GBP,Favorable excursion %,Adverse excursion GBP,Adverse excursion %,Cumulative P&L GBP,Cumulative P&L %
48,Exit short,2025-12-29 20:14,Exit Short,6913.4,1,6905.5,-7.9,-0.11,0.1,0.00,-7.9,-0.11,30,1.20
48,Entry short,2025-12-29 19:36,Short,6905.5,1,6905.5,-7.9,-0.11,0.1,0.00,-7.9,-0.11,30,1.20
49,Exit short,2025-12-29 20:22,Exit Short,6912,1,6913.6,1.6,0.02,1.7,0.02,-0.5,-0.01,31.6,1.26
49,Entry short,2025-12-29 20:17,Short,6913.6,1,6913.6,1.6,0.02,1.7,0.02,-0.5,-0.01,31.6,1.26
50,Exit long,2025-12-29 20:58,Exit Long,6908.5,1,6906.6,1.9,0.03,2,0.03,-2,-0.03,33.5,1.34
50,Entry long,2025-12-29 20:56,Long,6906.6,1,6906.6,1.9,0.03,2,0.03,-2,-0.03,33.5,1.34
51,Exit long,2025-12-29 20:59,Exit Long,6908.8,1,6905.6,3.2,0.05,3.3,0.05,-2.7,-0.04,36.7,1.47
51,Entry long,2025-12-29 20:59,Long,6905.6,1,6905.6,3.2,0.05,3.3,0.05,-2.7,-0.04,36.7,1.47
52,Exit short,2025-12-29 23:02,Exit Short,6908,1,6908.8,0.8,0.01,1,0.01,-0.8,-0.01,37.5,1.50
52,Entry short,2025-12-29 23:00,Short,6908.8,1,6908.8,0.8,0.01,1,0.01,-0.8,-0.01,37.5,1.50
53,Exit long,2025-12-29 23:36,Exit Long,6907.3,1,6906.6,0.7,0.01,0.8,0.01,-3.2,-0.05,38.2,1.53
53,Entry long,2025-12-29 23:16,Long,6906.6,1,6906.6,0.7,0.01,0.8,0.01,-3.2,-0.05,38.2,1.53
54,Exit long,2025-12-30 00:06,Exit Long,6905.5,1,6904.8,0.7,0.01,0.8,0.01,-1.4,-0.02,38.9,1.56
54,Entry long,2025-12-29 23:58,Long,6904.8,1,6904.8,0.7,0.01,0.8,0.01,-1.4,-0.02,38.9,1.56
55,Exit short,2025-12-30 00:32,Exit Short,6905.7,1,6906.5,0.8,0.01,0.9,0.01,-0.6,-0.01,39.7,1.59
55,Entry short,2025-12-30 00:26,Short,6906.5,1,6906.5,0.8,0.01,0.9,0.01,-0.6,-0.01,39.7,1.59
56,Exit short,2025-12-30 00:51,Exit Short,6905.4,1,6906.1,0.7,0.01,0.8,0.01,0,0.00,40.4,1.62
56,Entry short,2025-12-30 00:49,Short,6906.1,1,6906.1,0.7,0.01,0.8,0.01,0,0.00,40.4,1.62
57,Exit long,2025-12-30 01:07,Exit Long,6904.3,1,6903.6,0.7,0.01,0.8,0.01,-0.7,-0.01,41.1,1.64
57,Entry long,2025-12-30 01:02,Long,6903.6,1,6903.6,0.7,0.01,0.8,0.01,-0.7,-0.01,41.1,1.64
58,Exit short,2025-12-30 02:15,Exit Short,6904.7,1,6905.9,1.2,0.02,1.3,0.02,-1,-0.01,42.3,1.69
58,Entry short,2025-12-30 02:04,Short,6905.9,1,6905.9,1.2,0.02,1.3,0.02,-1,-0.01,42.3,1.69
59,Exit long,2025-12-30 02:32,Exit Long,6904,1,6903.1,0.9,0.01,1,0.01,0,0.00,43.2,1.73
59,Entry long,2025-12-30 02:31,Long,6903.1,1,6903.1,0.9,0.01,1,0.01,0,0.00,43.2,1.73
60,Exit long,2025-12-30 02:59,Exit Long,6903.3,1,6902.6,0.7,0.01,0.8,0.01,-1,-0.01,43.9,1.76
60,Entry long,2025-12-30 02:48,Long,6902.6,1,6902.6,0.7,0.01,0.8,0.01,-1,-0.01,43.9,1.76
61,Exit short,2025-12-30 06:25,Exit Short,6904.2,1,6904.9,0.7,0.01,0.8,0.01,-5.7,-0.08,44.6,1.78
61,Entry short,2025-12-30 03:24,Short,6904.9,1,6904.9,0.7,0.01,0.8,0.01,-5.7,-0.08,44.6,1.78
62,Exit long,2025-12-30 06:34,Exit Long,6904.8,1,6904,0.8,0.01,0.9,0.01,-0.2,0.00,45.4,1.82
62,Entry long,2025-12-30 06:31,Long,6904,1,6904,0.8,0.01,0.9,0.01,-0.2,0.00,45.4,1.82
63,Exit long,2025-12-30 08:07,Exit Long,6904.8,1,6903.4,1.4,0.02,1.5,0.02,-6.7,-0.10,46.8,1.87
63,Entry long,2025-12-30 07:07,Long,6903.4,1,6903.4,1.4,0.02,1.5,0.02,-6.7,-0.10,46.8,1.87
64,Exit short,2025-12-30 08:16,Exit Short,6904,1,6904.7,0.7,0.01,0.8,0.01,-0.7,-0.01,47.5,1.90
64,Entry short,2025-12-30 08:12,Short,6904.7,1,6904.7,0.7,0.01,0.8,0.01,-0.7,-0.01,47.5,1.90
65,Exit short,2025-12-30 08:21,Exit Short,6903.3,1,6904.4,1.1,0.02,1.2,0.02,0,0.00,48.6,1.94
65,Entry short,2025-12-30 08:17,Short,6904.4,1,6904.4,1.1,0.02,1.2,0.02,0,0.00,48.6,1.94
66,Exit short,2025-12-30 08:24,Exit Short,6904.4,1,6905.3,0.9,0.01,1,0.01,0,0.00,49.5,1.98
66,Entry short,2025-12-30 08:24,Short,6905.3,1,6905.3,0.9,0.01,1,0.01,0,0.00,49.5,1.98
67,Exit short,2025-12-30 08:29,Exit Short,6904,1,6904.9,0.9,0.01,1,0.01,-0.5,-0.01,50.4,2.02
67,Entry short,2025-12-30 08:28,Short,6904.9,1,6904.9,0.9,0.01,1,0.01,-0.5,-0.01,50.4,2.02
68,Exit short,2025-12-30 10:51,Exit Short,6905,1,6906.4,1.4,0.02,1.5,0.02,-3.8,-0.06,51.8,2.07
68,Entry short,2025-12-30 08:37,Short,6906.4,1,6906.4,1.4,0.02,1.5,0.02,-3.8,-0.06,51.8,2.07
69,Exit long,2025-12-30 11:48,Exit Long,6905.6,1,6904.9,0.7,0.01,0.8,0.01,-4.9,-0.07,52.5,2.10
69,Entry long,2025-12-30 10:55,Long,6904.9,1,6904.9,0.7,0.01,0.8,0.01,-4.9,-0.07,52.5,2.10
70,Exit short,2025-12-30 12:00,Exit Short,6905.5,1,6906.7,1.2,0.02,1.3,0.02,-0.2,0.00,53.7,2.15
70,Entry short,2025-12-30 11:58,Short,6906.7,1,6906.7,1.2,0.02,1.3,0.02,-0.2,0.00,53.7,2.15
71,Exit short,2025-12-30 12:27,Exit Short,6905.5,1,6906.9,1.4,0.02,1.5,0.02,-2,-0.03,55.1,2.20
71,Entry short,2025-12-30 12:05,Short,6906.9,1,6906.9,1.4,0.02,1.5,0.02,-2,-0.03,55.1,2.20
72,Exit short,2025-12-30 13:29,Exit Short,6906,1,6907.4,1.4,0.02,1.5,0.02,-0.9,-0.01,56.5,2.26
72,Entry short,2025-12-30 13:21,Short,6907.4,1,6907.4,1.4,0.02,1.5,0.02,-0.9,-0.01,56.5,2.26
73,Exit long,2025-12-30 13:46,Exit Long,6904.8,1,6903.9,0.9,0.01,1,0.01,-1.2,-0.02,57.4,2.30
73,Entry long,2025-12-30 13:41,Long,6903.9,1,6903.9,0.9,0.01,1,0.01,-1.2,-0.02,57.4,2.30
74,Exit long,2025-12-30 13:56,Exit Long,6903.6,1,6902.4,1.2,0.02,1.3,0.02,-0.5,-0.01,58.6,2.34
74,Entry long,2025-12-30 13:52,Long,6902.4,1,6902.4,1.2,0.02,1.3,0.02,-0.5,-0.01,58.6,2.34
75,Exit long,2025-12-30 14:37,Exit Long,6903.1,1,6902.4,0.7,0.01,0.8,0.01,0,0.00,59.3,2.37
75,Entry long,2025-12-30 14:37,Long,6902.4,1,6902.4,0.7,0.01,0.8,0.01,0,0.00,59.3,2.37
76,Exit long,2025-12-30 14:46,Exit Long,6902.3,1,6900.9,1.4,0.02,1.5,0.02,-3.7,-0.05,60.7,2.43
76,Entry long,2025-12-30 14:43,Long,6900.9,1,6900.9,1.4,0.02,1.5,0.02,-3.7,-0.05,60.7,2.43
77,Exit long,2025-12-30 14:48,Exit Long,6906.6,1,6902.1,4.5,0.07,4.6,0.07,-1.4,-0.02,65.2,2.61
77,Entry long,2025-12-30 14:47,Long,6902.1,1,6902.1,4.5,0.07,4.6,0.07,-1.4,-0.02,65.2,2.61
78,Exit short,2025-12-30 14:53,Exit Short,6906.8,1,6907.7,0.9,0.01,1,0.01,-2.7,-0.04,66.1,2.64
78,Entry short,2025-12-30 14:52,Short,6907.7,1,6907.7,0.9,0.01,1,0.01,-2.7,-0.04,66.1,2.64
79,Exit short,2025-12-30 14:59,Exit Short,6909.3,1,6911.7,2.4,0.03,2.5,0.04,0,0.00,68.5,2.74
79,Entry short,2025-12-30 14:59,Short,6911.7,1,6911.7,2.4,0.03,2.5,0.04,0,0.00,68.5,2.74
80,Exit long,2025-12-30 15:24,Exit Long,6902.1,1,6898.2,3.9,0.06,4,0.06,-2.8,-0.04,72.4,2.90
80,Entry long,2025-12-30 15:17,Long,6898.2,1,6898.2,3.9,0.06,4,0.06,-2.8,-0.04,72.4,2.90
81,Exit long,2025-12-30 15:45,Exit Long,6896.3,1,6894.9,1.4,0.02,1.5,0.02,-1,-0.01,73.8,2.95
81,Entry long,2025-12-30 15:43,Long,6894.9,1,6894.9,1.4,0.02,1.5,0.02,-1,-0.01,73.8,2.95
82,Exit short,2025-12-30 16:21,Exit Short,6913.4,1,6905.7,-7.7,-0.11,0.3,0.00,-7.7,-0.11,66.1,2.64
82,Entry short,2025-12-30 16:03,Short,6905.7,1,6905.7,-7.7,-0.11,0.3,0.00,-7.7,-0.11,66.1,2.64
83,Exit long,2025-12-30 17:02,Exit Long,6901.1,1,6900.4,0.7,0.01,0.8,0.01,-0.5,-0.01,66.8,2.67
83,Entry long,2025-12-30 17:01,Long,6900.4,1,6900.4,0.7,0.01,0.8,0.01,-0.5,-0.01,66.8,2.67
84,Exit long,2025-12-30 17:17,Exit Long,6899.6,1,6898.3,1.3,0.02,1.4,0.02,-0.1,0.00,68.1,2.72
84,Entry long,2025-12-30 17:17,Long,6898.3,1,6898.3,1.3,0.02,1.4,0.02,-0.1,0.00,68.1,2.72
85,Exit short,2025-12-30 17:43,Exit Short,6902,1,6903.9,1.9,0.03,2,0.03,-1,-0.01,70,2.80
85,Entry short,2025-12-30 17:39,Short,6903.9,1,6903.9,1.9,0.03,2,0.03,-1,-0.01,70,2.80
86,Exit short,2025-12-30 18:00,Exit Short,6901.5,1,6903.9,2.4,0.03,2.5,0.04,0,0.00,72.4,2.90
86,Entry short,2025-12-30 18:00,Short,6903.9,1,6903.9,2.4,0.03,2.5,0.04,0,0.00,72.4,2.90
87,Exit short,2025-12-30 18:21,Exit Short,6903.3,1,6904.4,1.1,0.02,1.2,0.02,-1.3,-0.02,73.5,2.94
87,Entry short,2025-12-30 18:12,Short,6904.4,1,6904.4,1.1,0.02,1.2,0.02,-1.3,-0.02,73.5,2.94
88,Exit short,2025-12-30 18:39,Exit Short,6903.8,1,6904.9,1.1,0.02,1.2,0.02,-2.3,-0.03,74.6,2.98
88,Entry short,2025-12-30 18:28,Short,6904.9,1,6904.9,1.1,0.02,1.2,0.02,-2.3,-0.03,74.6,2.98
89,Exit long,2025-12-30 19:07,Exit Long,6904.6,1,6903.9,0.7,0.01,0.8,0.01,-0.5,-0.01,75.3,3.01
89,Entry long,2025-12-30 19:07,Long,6903.9,1,6903.9,0.7,0.01,0.8,0.01,-0.5,-0.01,75.3,3.01
90,Exit short,2025-12-30 19:18,Exit Short,6904.8,1,6906.2,1.4,0.02,1.5,0.02,-0.5,-0.01,76.7,3.07
90,Entry short,2025-12-30 19:16,Short,6906.2,1,6906.2,1.4,0.02,1.5,0.02,-0.5,-0.01,76.7,3.07
91,Exit long,2025-12-30 20:00,Exit Long,6903.6,1,6902.9,0.7,0.01,0.8,0.01,-1.5,-0.02,77.4,3.10
91,Entry long,2025-12-30 19:55,Long,6902.9,1,6902.9,0.7,0.01,0.8,0.01,-1.5,-0.02,77.4,3.10
92,Exit long,2025-12-30 20:14,Exit Long,6900.6,1,6899.9,0.7,0.01,0.8,0.01,-0.2,0.00,78.1,3.12
92,Entry long,2025-12-30 20:13,Long,6899.9,1,6899.9,0.7,0.01,0.8,0.01,-0.2,0.00,78.1,3.12
93,Exit short,2025-12-30 20:46,Exit Short,6904.2,1,6904.7,0.5,0.01,0.8,0.01,-0.2,0.00,78.6,3.14
93,Entry short,2025-12-30 20:43,Short,6904.7,1,6904.7,0.5,0.01,0.8,0.01,-0.2,0.00,78.6,3.14
94,Exit long,2025-12-30 21:00,Exit Long,6899.5,1,6897.9,1.6,0.02,1.7,0.02,-1.2,-0.02,80.2,3.21
94,Entry long,2025-12-30 21:00,Long,6897.9,1,6897.9,1.6,0.02,1.7,0.02,-1.2,-0.02,80.2,3.21
95,Exit long,2025-12-30 21:09,Exit Long,6898,1,6897.1,0.9,0.01,1,0.01,0,0.00,81.1,3.24
95,Entry long,2025-12-30 21:08,Long,6897.1,1,6897.1,0.9,0.01,1,0.01,0,0.00,81.1,3.24
96,Exit short,2025-12-30 23:11,Exit Short,6897.8,1,6900.6,2.8,0.04,2.9,0.04,-0.1,0.00,83.9,3.36
96,Entry short,2025-12-30 23:09,Short,6900.6,1,6900.6,2.8,0.04,2.9,0.04,-0.1,0.00,83.9,3.36
97,Exit long,2025-12-31 00:48,Exit Long,6888.8,1,6896.7,-7.9,-0.11,0.5,0.01,-7.9,-0.11,76,3.04
97,Entry long,2025-12-30 23:19,Long,6896.7,1,6896.7,-7.9,-0.11,0.5,0.01,-7.9,-0.11,76,3.04
98,Exit long,2025-12-31 02:30,Exit Long,6890.1,1,6889.1,1,0.01,1.1,0.02,-7.1,-0.10,77,3.08
98,Entry long,2025-12-31 00:49,Long,6889.1,1,6889.1,1,0.01,1.1,0.02,-7.1,-0.10,77,3.08
99,Exit short,2025-12-31 02:49,Exit Short,6888.6,1,6889.5,0.9,0.01,1,0.01,-0.2,0.00,77.9,3.12
99,Entry short,2025-12-31 02:48,Short,6889.5,1,6889.5,0.9,0.01,1,0.01,-0.2,0.00,77.9,3.12
100,Exit short,2025-12-31 03:24,Exit Short,6889.3,1,6890.2,0.9,0.01,1,0.01,-2,-0.03,78.8,3.15
100,Entry short,2025-12-31 03:00,Short,6890.2,1,6890.2,0.9,0.01,1,0.01,-2,-0.03,78.8,3.15
101,Exit long,2025-12-31 03:47,Exit Long,6888.7,1,6888.2,0.5,0.01,0.8,0.01,-0.7,-0.01,79.3,3.17
101,Entry long,2025-12-31 03:37,Long,6888.2,1,6888.2,0.5,0.01,0.8,0.01,-0.7,-0.01,79.3,3.17
102,Exit short,2025-12-31 04:23,Exit Short,6890.4,1,6891.2,0.8,0.01,0.9,0.01,0,0.00,80.1,3.20
102,Entry short,2025-12-31 04:21,Short,6891.2,1,6891.2,0.8,0.01,0.9,0.01,0,0.00,80.1,3.20
103,Exit long,2025-12-31 06:18,Exit Long,6880.7,1,6889,-8.3,-0.12,0.5,0.01,-8.3,-0.12,71.8,2.87
103,Entry long,2025-12-31 04:50,Long,6889,1,6889,-8.3,-0.12,0.5,0.01,-8.3,-0.12,71.8,2.87
