Trade #,Type,Date and time,Signal,Price GBP,Position size (qty),Position size (value),Net P&L GBP,Net P&L %,Favorable excursion GBP,Favorable excursion %,Adverse excursion GBP,Adverse excursion %,Cumulative P&L GBP,Cumulative P&L %
96,Entry short,2026-01-02 01:43,Short,6865.6,1,6865.6,-6.7,-0.10,0.5,0.01,-7.7,-0.11,-9.7,-0.39
97,Exit short,2026-01-02 04:36,Safety Net,6875.2,1,6872.7,-2.5,-0.04,0.6,0.01,-5.4,-0.08,-12.2,-0.49
97,Entry short,2026-01-02 03:15,Short,6872.7,1,6872.7,-2.5,-0.04,0.6,0.01,-5.4,-0.08,-12.2,-0.49
98,Exit long,2026-01-02 05:19,Safety Net,6876.1,1,6875.7,0.4,0.01,0.6,0.01,-1.9,-0.03,-11.8,-0.47
98,Entry long,2026-01-02 05:00,Long,6875.7,1,6875.7,0.4,0.01,0.6,0.01,-1.9,-0.03,-11.8,-0.47
99,Exit short,2026-01-02 07:15,Safety Net,6874.3,1,6877.1,2.8,0.04,2.8,0.04,-2,-0.03,-9,-0.36
99,Entry short,2026-01-02 05:52,Short,6877.1,1,6877.1,2.8,0.04,2.8,0.04,-2,-0.03,-9,-0.36
100,Exit long,2026-01-02 07:27,Safety Net,6875.3,1,6874.8,0.5,0.01,0.8,0.01,-1,-0.01,-8.5,-0.34
100,Entry long,2026-01-02 07:17,Long,6874.8,1,6874.8,0.5,0.01,0.8,0.01,-1,-0.01,-8.5,-0.34
101,Exit long,2026-01-02 08:08,Safety Net,6878.1,1,6874.6,3.5,0.05,3.5,0.05,0,0.00,-5,-0.20
101,Entry long,2026-01-02 07:52,Long,6874.6,1,6874.6,3.5,0.05,3.5,0.05,0,0.00,-5,-0.20
102,Exit short,2026-01-02 08:25,Safety Net,6879.8,1,6881.1,1.3,0.02,1.3,0.02,-2,-0.03,-3.7,-0.15
102,Entry short,2026-01-02 08:19,Short,6881.1,1,6881.1,1.3,0.02,1.3,0.02,-2,-0.03,-3.7,-0.15
103,Exit short,2026-01-02 09:08,Exit Short,6888.6,1,6880.3,-8.3,-0.12,1.5,0.02,-8.3,-0.12,-12,-0.48
103,Entry short,2026-01-02 08:30,Short,6880.3,1,6880.3,-8.3,-0.12,1.5,0.02,-8.3,-0.12,-12,-0.48
104,Exit short,2026-01-02 09:50,Safety Net,6889.3,1,6888.6,-0.7,-0.01,1.8,0.03,-2.2,-0.03,-12.7,-0.51
104,Entry short,2026-01-02 09:10,Short,6888.6,1,6888.6,-0.7,-0.01,1.8,0.03,-2.2,-0.03,-12.7,-0.51
105,Exit short,2026-01-02 10:23,Safety Net,6887.8,1,6891.1,3.3,0.05,3.3,0.05,-0.7,-0.01,-9.4,-0.38
105,Entry short,2026-01-02 10:00,Short,6891.1,1,6891.1,3.3,0.05,3.3,0.05,-0.7,-0.01,-9.4,-0.38
106,Exit long,2026-01-02 10:44,Safety Net,6887.1,1,6887.3,-0.2,0.00,0.2,0.00,-2.7,-0.04,-9.6,-0.38
106,Entry long,2026-01-02 10:28,Long,6887.3,1,6887.3,-0.2,0.00,0.2,0.00,-2.7,-0.04,-9.6,-0.38
107,Exit short,2026-01-02 11:12,Safety Net,6889.2,1,6890.1,0.9,0.01,1,0.01,-0.5,-0.01,-8.7,-0.35
107,Entry short,2026-01-02 11:05,Short,6890.1,1,6890.1,0.9,0.01,1,0.01,-0.5,-0.01,-8.7,-0.35
108,Exit long,2026-01-02 13:48,Safety Net,6883.6,1,6886.3,-2.7,-0.04,2,0.03,-6.2,-0.09,-11.4,-0.46
108,Entry long,2026-01-02 11:30,Long,6886.3,1,6886.3,-2.7,-0.04,2,0.03,-6.2,-0.09,-11.4,-0.46
109,Exit long,2026-01-02 14:05,Safety Net,6884.3,1,6880.1,4.2,0.06,4.5,0.07,-0.8,-0.01,-7.2,-0.29
109,Entry long,2026-01-02 13:55,Long,6880.1,1,6880.1,4.2,0.06,4.5,0.07,-0.8,-0.01,-7.2,-0.29
110,Exit long,2026-01-02 14:28,Safety Net,6883.6,1,6879.3,4.3,0.06,4.3,0.06,-0.2,0.00,-2.9,-0.12
110,Entry long,2026-01-02 14:24,Long,6879.3,1,6879.3,4.3,0.06,4.3,0.06,-0.2,0.00,-2.9,-0.12
111,Exit short,2026-01-02 14:33,Exit Short,6869.8,1,6878.1,8.3,0.12,8.3,0.12,-0.2,0.00,5.4,0.22
111,Entry short,2026-01-02 14:32,Short,6878.1,1,6878.1,8.3,0.12,8.3,0.12,-0.2,0.00,5.4,0.22
112,Exit long,2026-01-02 14:40,Exit Long,6867.1,1,6875.3,-8.2,-0.12,0.9,0.01,-8.2,-0.12,-2.8,-0.11
112,Entry long,2026-01-02 14:37,Long,6875.3,1,6875.3,-8.2,-0.12,0.9,0.01,-8.2,-0.12,-2.8,-0.11
113,Exit long,2026-01-02 14:47,Exit Long,6876.8,1,6868.6,8.2,0.12,8.2,0.12,-2,-0.03,5.4,0.22
113,Entry long,2026-01-02 14:42,Long,6868.6,1,6868.6,8.2,0.12,8.2,0.12,-2,-0.03,5.4,0.22
114,Exit short,2026-01-02 15:10,Safety Net,6882.1,1,6885.8,3.7,0.05,4.5,0.07,-7,-0.10,9.1,0.36
114,Entry short,2026-01-02 14:53,Short,6885.8,1,6885.8,3.7,0.05,4.5,0.07,-7,-0.10,9.1,0.36
115,Exit long,2026-01-02 15:33,Exit Long,6854.3,1,6846.6,7.7,0.11,7.7,0.11,-5.3,-0.08,16.8,0.67
115,Entry long,2026-01-02 15:27,Long,6846.6,1,6846.6,7.7,0.11,7.7,0.11,-5.3,-0.08,16.8,0.67
116,Exit long,2026-01-02 15:57,Exit Long,6842.1,1,6849.6,-7.5,-0.11,6.7,0.10,-7.5,-0.11,9.3,0.37
116,Entry long,2026-01-02 15:54,Long,6849.6,1,6849.6,-7.5,-0.11,6.7,0.10,-7.5,-0.11,9.3,0.37
117,Exit long,2026-01-02 16:15,Exit Long,6841.3,1,6832.8,8.5,0.12,8.5,0.12,-6,-0.09,17.8,0.71
117,Entry long,2026-01-02 16:08,Long,6832.8,1,6832.8,8.5,0.12,8.5,0.12,-6,-0.09,17.8,0.71
118,Exit long,2026-01-02 17:06,Exit Long,6836.6,1,6828.3,8.3,0.12,8.3,0.12,-3.2,-0.05,26.1,1.04
118,Entry long,2026-01-02 16:54,Long,6828.3,1,6828.3,8.3,0.12,8.3,0.12,-3.2,-0.05,26.1,1.04
119,Exit short,2026-01-02 17:48,Exit Short,6835.8,1,6843.3,7.5,0.11,7.5,0.11,-7.3,-0.11,33.6,1.34
119,Entry short,2026-01-02 17:20,Short,6843.3,1,6843.3,7.5,0.11,7.5,0.11,-7.3,-0.11,33.6,1.34
120,Exit long,2026-01-02 18:49,Exit Long,6826.1,1,6833.6,-7.5,-0.11,6.5,0.10,-7.5,-0.11,26.1,1.04
120,Entry long,2026-01-02 18:00,Long,6833.6,1,6833.6,-7.5,-0.11,6.5,0.10,-7.5,-0.11,26.1,1.04
121,Exit long,2026-01-02 19:05,Exit Long,6835.3,1,6827.1,8.2,0.12,8.2,0.12,-4.3,-0.06,34.3,1.37
121,Entry long,2026-01-02 18:55,Long,6827.1,1,6827.1,8.2,0.12,8.2,0.12,-4.3,-0.06,34.3,1.37
122,Exit short,2026-01-02 19:25,Exit Short,6853.3,1,6845.2,-8.1,-0.12,3.9,0.06,-8.1,-0.12,26.2,1.05
122,Entry short,2026-01-02 19:16,Short,6845.2,1,6845.2,-8.1,-0.12,3.9,0.06,-8.1,-0.12,26.2,1.05
123,Exit short,2026-01-02 19:34,Exit Short,6858.6,1,6850.8,-7.8,-0.11,2.2,0.03,-7.8,-0.11,18.4,0.74
123,Entry short,2026-01-02 19:27,Short,6850.8,1,6850.8,-7.8,-0.11,2.2,0.03,-7.8,-0.11,18.4,0.74
124,Exit short,2026-01-02 20:35,Safety Net,6853.1,1,6856.2,3.1,0.05,4.9,0.07,-5.6,-0.08,21.5,0.86
124,Entry short,2026-01-02 19:36,Short,6856.2,1,6856.2,3.1,0.05,4.9,0.07,-5.6,-0.08,21.5,0.86
125,Exit long,2026-01-02 20:44,Exit Long,6848.1,1,6856,-7.9,-0.12,0.6,0.01,-7.9,-0.12,13.6,0.54
125,Entry long,2026-01-02 20:36,Long,6856,1,6856,-7.9,-0.12,0.6,0.01,-7.9,-0.12,13.6,0.54
126,Exit long,2026-01-02 20:59,Exit Long,6853.1,1,6846.1,7,0.10,7,0.10,-1.8,-0.03,20.6,0.82
126,Entry long,2026-01-02 20:50,Long,6846.1,1,6846.1,7,0.10,7,0.10,-1.8,-0.03,20.6,0.82
127,Exit short,2026-01-02 21:38,Safety Net,6855.1,1,6856.7,1.6,0.02,2.9,0.04,-0.9,-0.01,22.2,0.89
127,Entry short,2026-01-02 21:09,Short,6856.7,1,6856.7,1.6,0.02,2.9,0.04,-0.9,-0.01,22.2,0.89
128,Exit short,2026-01-04 23:33,Safety Net,6861.2,1,6861.8,0.6,0.01,6.2,0.09,-3.4,-0.05,22.8,0.91
128,Entry short,2026-01-04 23:06,Short,6861.8,1,6861.8,0.6,0.01,6.2,0.09,-3.4,-0.05,22.8,0.91
129,Exit short,2026-01-05 00:11,Safety Net,6860.7,1,6864.6,3.9,0.06,4.1,0.06,-0.9,-0.01,26.7,1.07
129,Entry short,2026-01-05 00:03,Short,6864.6,1,6864.6,3.9,0.06,4.1,0.06,-0.9,-0.01,26.7,1.07
130,Exit short,2026-01-05 00:39,Safety Net,6859.7,1,6864.7,5,0.07,5.4,0.08,-1.5,-0.02,31.7,1.27
130,Entry short,2026-01-05 00:20,Short,6864.7,1,6864.7,5,0.07,5.4,0.08,-1.5,-0.02,31.7,1.27
131,Exit short,2026-01-05 02:15,Safety Net,6866.7,1,6864.4,-2.3,-0.03,2.4,0.03,-4.1,-0.06,29.4,1.18
131,Entry short,2026-01-05 01:04,Short,6864.4,1,6864.4,-2.3,-0.03,2.4,0.03,-4.1,-0.06,29.4,1.18
132,Exit long,2026-01-05 02:47,Safety Net,6868,1,6865.5,2.5,0.04,2.5,0.04,0,0.00,31.9,1.28
132,Entry long,2026-01-05 02:43,Long,6865.5,1,6865.5,2.5,0.04,2.5,0.04,0,0.00,31.9,1.28
133,Exit short,2026-01-05 03:13,Safety Net,6867,1,6867.8,0.8,0.01,1.6,0.02,-0.7,-0.01,32.7,1.31
133,Entry short,2026-01-05 02:52,Short,6867.8,1,6867.8,0.8,0.01,1.6,0.02,-0.7,-0.01,32.7,1.31
134,Exit long,2026-01-05 04:43,Safety Net,6865.8,1,6864.3,1.5,0.02,1.7,0.02,-1.8,-0.03,34.2,1.37
134,Entry long,2026-01-05 03:46,Long,6864.3,1,6864.3,1.5,0.02,1.7,0.02,-1.8,-0.03,34.2,1.37
135,Exit short,2026-01-05 05:09,Safety Net,6864.5,1,6867,2.5,0.04,2.5,0.04,-1.5,-0.02,36.7,1.47
135,Entry short,2026-01-05 04:47,Short,6867,1,6867,2.5,0.04,2.5,0.04,-1.5,-0.02,36.7,1.47
136,Exit short,2026-01-05 06:26,Safety Net,6865.5,1,6868,2.5,0.04,2.5,0.04,-1.5,-0.02,39.2,1.57
136,Entry short,2026-01-05 05:57,Short,6868,1,6868,2.5,0.04,2.5,0.04,-1.5,-0.02,39.2,1.57
137,Exit long,2026-01-05 06:39,Safety Net,6866,1,6863.4,2.6,0.04,2.8,0.04,-0.4,-0.01,41.8,1.67
137,Entry long,2026-01-05 06:34,Long,6863.4,1,6863.4,2.6,0.04,2.8,0.04,-0.4,-0.01,41.8,1.67
138,Exit short,2026-01-05 07:18,Safety Net,6867.4,1,6869.2,1.8,0.03,2,0.03,-2.5,-0.04,43.6,1.74
138,Entry short,2026-01-05 06:53,Short,6869.2,1,6869.2,1.8,0.03,2,0.03,-2.5,-0.04,43.6,1.74
139,Exit long,2026-01-05 07:54,Safety Net,6865.1,1,6864.5,0.6,0.01,2.6,0.04,-2.5,-0.04,44.2,1.77
139,Entry long,2026-01-05 07:27,Long,6864.5,1,6864.5,0.6,0.01,2.6,0.04,-2.5,-0.04,44.2,1.77
140,Exit short,2026-01-05 09:27,Safety Net,6868.5,1,6875,6.5,0.09,7.3,0.11,-1.2,-0.02,50.7,2.03
140,Entry short,2026-01-05 08:25,Short,6875,1,6875,6.5,0.09,7.3,0.11,-1.2,-0.02,50.7,2.03
141,Exit long,2026-01-05 09:40,Safety Net,6871.1,1,6869.1,2,0.03,2,0.03,-1.6,-0.02,52.7,2.11
141,Entry long,2026-01-05 09:28,Long,6869.1,1,6869.1,2,0.03,2,0.03,-1.6,-0.02,52.7,2.11
142,Exit short,2026-01-05 10:31,Safety Net,6874.2,1,6874.5,0.3,0.00,0.8,0.01,-3.2,-0.05,53,2.12
142,Entry short,2026-01-05 10:15,Short,6874.5,1,6874.5,0.3,0.00,0.8,0.01,-3.2,-0.05,53,2.12
143,Exit short,2026-01-05 12:05,Safety Net,6876.5,1,6877,0.5,0.01,2.8,0.04,-4.5,-0.07,53.5,2.14
143,Entry short,2026-01-05 11:08,Short,6877,1,6877,0.5,0.01,2.8,0.04,-4.5,-0.07,53.5,2.14
144,Exit short,2026-01-05 12:27,Safety Net,6877.2,1,6880.1,2.9,0.04,2.9,0.04,-0.4,-0.01,56.4,2.26
144,Entry short,2026-01-05 12:22,Short,6880.1,1,6880.1,2.9,0.04,2.9,0.04,-0.4,-0.01,56.4,2.26
145,Exit long,2026-01-05 12:37,Safety Net,6879,1,6876.7,2.3,0.03,2.5,0.04,0,0.00,58.7,2.35
145,Entry long,2026-01-05 12:33,Long,6876.7,1,6876.7,2.3,0.03,2.5,0.04,0,0.00,58.7,2.35
146,Exit long,2026-01-05 12:55,Safety Net,6876.7,1,6875.2,1.5,0.02,2.5,0.04,-0.2,0.00,60.2,2.41
146,Entry long,2026-01-05 12:47,Long,6875.2,1,6875.2,1.5,0.02,2.5,0.04,-0.2,0.00,60.2,2.41
147,Exit long,2026-01-05 13:33,Safety Net,6873.3,1,6874.7,-1.4,-0.02,3,0.04,-6.5,-0.09,58.8,2.35
147,Entry long,2026-01-05 13:11,Long,6874.7,1,6874.7,-1.4,-0.02,3,0.04,-6.5,-0.09,58.8,2.35
148,Exit short,2026-01-05 14:04,Exit Short,6885.5,1,6877.7,-7.8,-0.11,0.2,0.00,-7.8,-0.11,51,2.04
148,Entry short,2026-01-05 13:56,Short,6877.7,1,6877.7,-7.8,-0.11,0.2,0.00,-7.8,-0.11,51,2.04
149,Exit short,2026-01-05 14:30,Exit Short,6892.5,1,6884.2,-8.3,-0.12,2.6,0.04,-8.3,-0.12,42.7,1.71
149,Entry short,2026-01-05 14:06,Short,6884.2,1,6884.2,-8.3,-0.12,2.6,0.04,-8.3,-0.12,42.7,1.71
150,Exit short,2026-01-05 14:46,Exit Short,6903.2,1,6895.5,-7.7,-0.11,5,0.07,-7.7,-0.11,35,1.40
150,Entry short,2026-01-05 14:33,Short,6895.5,1,6895.5,-7.7,-0.11,5,0.07,-7.7,-0.11,35,1.40
151,Exit short,2026-01-05 14:50,Exit Short,6893,1,6900.8,7.8,0.11,7.8,0.11,-1.6,-0.02,42.8,1.71
151,Entry short,2026-01-05 14:47,Short,6900.8,1,6900.8,7.8,0.11,7.8,0.11,-1.6,-0.02,42.8,1.71
152,Exit short,2026-01-05 15:24,Exit Short,6905.8,1,6897.5,-8.3,-0.12,0.7,0.01,-8.3,-0.12,34.5,1.38
152,Entry short,2026-01-05 15:07,Short,6897.5,1,6897.5,-8.3,-0.12,0.7,0.01,-8.3,-0.12,34.5,1.38
153,Exit short,2026-01-05 15:30,Exit Short,6911.8,1,6904,-7.8,-0.11,1.2,0.02,-7.8,-0.11,26.7,1.07
153,Entry short,2026-01-05 15:26,Short,6904,1,6904,-7.8,-0.11,1.2,0.02,-7.8,-0.11,26.7,1.07
154,Exit short,2026-01-05 15:39,Safety Net,6905.5,1,6909,3.5,0.05,3.7,0.05,-4,-0.06,30.2,1.21
154,Entry short,2026-01-05 15:31,Short,6909,1,6909,3.5,0.05,3.7,0.05,-4,-0.06,30.2,1.21
155,Exit short,2026-01-05 16:20,Safety Net,6907.5,1,6907.8,0.3,0.00,2.8,0.04,-4,-0.06,30.5,1.22
155,Entry short,2026-01-05 15:58,Short,6907.8,1,6907.8,0.3,0.00,2.8,0.04,-4,-0.06,30.5,1.22
156,Exit short,2026-01-05 16:37,Safety Net,6909,1,6912.3,3.3,0.05,3.3,0.05,-1,-0.01,33.8,1.35
156,Entry short,2026-01-05 16:26,Short,6912.3,1,6912.3,3.3,0.05,3.3,0.05,-1,-0.01,33.8,1.35
157,Exit short,2026-01-05 16:58,Safety Net,6913.3,1,6912.8,-0.5,-0.01,1.5,0.02,-6.5,-0.09,33.3,1.33
157,Entry short,2026-01-05 16:41,Short,6912.8,1,6912.8,-0.5,-0.01,1.5,0.02,-6.5,-0.09,33.3,1.33
158,Exit long,2026-01-05 17:40,Safety Net,6910.3,1,6909.5,0.8,0.01,1.3,0.02,-2.7,-0.04,34.1,1.36
158,Entry long,2026-01-05 17:25,Long,6909.5,1,6909.5,0.8,0.01,1.3,0.02,-2.7,-0.04,34.1,1.36
159,Exit long,2026-01-05 18:18,Exit Long,6901.8,1,6910,-8.2,-0.12,2.3,0.03,-8.2,-0.12,25.9,1.04
159,Entry long,2026-01-05 17:53,Long,6910,1,6910,-8.2,-0.12,2.3,0.03,-8.2,-0.12,25.9,1.04
160,Exit long,2026-01-05 18:31,Safety Net,6909.5,1,6904.5,5,0.07,5.8,0.08,-2,-0.03,30.9,1.24
160,Entry long,2026-01-05 18:20,Long,6904.5,1,6904.5,5,0.07,5.8,0.08,-2,-0.03,30.9,1.24
161,Exit short,2026-01-05 19:08,Safety Net,6908.5,1,6911.5,3,0.04,3,0.04,-0.5,-0.01,33.9,1.36
161,Entry short,2026-01-05 18:48,Short,6911.5,1,6911.5,3,0.04,3,0.04,-0.5,-0.01,33.9,1.36
162,Exit long,2026-01-05 19:42,Exit Long,6899.3,1,6907.1,-7.8,-0.11,1.2,0.02,-7.8,-0.11,26.1,1.04
162,Entry long,2026-01-05 19:26,Long,6907.1,1,6907.1,-7.8,-0.11,1.2,0.02,-7.8,-0.11,26.1,1.04
163,Exit long,2026-01-05 20:09,Safety Net,6904.5,1,6900,4.5,0.07,4.5,0.07,-0.5,-0.01,30.6,1.22
163,Entry long,2026-01-05 19:44,Long,6900,1,6900,4.5,0.07,4.5,0.07,-0.5,-0.01,30.6,1.22
164,Exit long,2026-01-05 21:24,Safety Net,6901.5,1,6897.5,4,0.06,4.8,0.07,-0.7,-0.01,34.6,1.38
164,Entry long,2026-01-05 20:57,Long,6897.5,1,6897.5,4,0.06,4.8,0.07,-0.7,-0.01,34.6,1.38
165,Exit short,2026-01-05 23:18,Safety Net,6900.4,1,6901.3,0.9,0.01,1,0.01,-2.5,-0.04,35.5,1.42
165,Entry short,2026-01-05 23:02,Short,6901.3,1,6901.3,0.9,0.01,1,0.01,-2.5,-0.04,35.5,1.42
166,Exit long,2026-01-06 00:24,Safety Net,6898.8,1,6899.2,-0.4,-0.01,1.7,0.02,-2.6,-0.04,35.1,1.40
166,Entry long,2026-01-05 23:36,Long,6899.2,1,6899.2,-0.4,-0.01,1.7,0.02,-2.6,-0.04,35.1,1.40
167,Exit long,2026-01-06 01:04,Safety Net,6899.1,1,6896.8,2.3,0.03,2.3,0.03,-0.2,0.00,37.4,1.50
167,Entry long,2026-01-06 00:44,Long,6896.8,1,6896.8,2.3,0.03,2.3,0.03,-0.2,0.00,37.4,1.50
168,Exit short,2026-01-06 02:11,Safety Net,6903.3,1,6898.8,-4.5,-0.07,1,0.01,-6.3,-0.09,32.9,1.32
168,Entry short,2026-01-06 01:08,Short,6898.8,1,6898.8,-4.5,-0.07,1,0.01,-6.3,-0.09,32.9,1.32
169,Exit short,2026-01-06 03:11,Safety Net,6906.3,1,6904.7,-1.6,-0.02,1.1,0.02,-2.9,-0.04,31.3,1.25
169,Entry short,2026-01-06 02:30,Short,6904.7,1,6904.7,-1.6,-0.02,1.1,0.02,-2.9,-0.04,31.3,1.25
170,Exit short,2026-01-06 05:30,Safety Net,6909.8,1,6907.1,-2.7,-0.04,0.8,0.01,-4,-0.06,28.6,1.14
170,Entry short,2026-01-06 03:17,Short,6907.1,1,6907.1,-2.7,-0.04,0.8,0.01,-4,-0.06,28.6,1.14
171,Exit long,2026-01-06 06:06,Safety Net,6910.6,1,6908.8,1.8,0.03,2,0.03,0,0.00,30.4,1.22
171,Entry long,2026-01-06 05:46,Long,6908.8,1,6908.8,1.8,0.03,2,0.03,0,0.00,30.4,1.22
172,Exit short,2026-01-06 07:18,Safety Net,6910.9,1,6910.8,-0.1,0.00,0.5,0.01,-4.3,-0.06,30.3,1.21
172,Entry short,2026-01-06 06:09,Short,6910.8,1,6910.8,-0.1,0.00,0.5,0.01,-4.3,-0.06,30.3,1.21
173,Exit long,2026-01-06 07:32,Safety Net,6910.7,1,6910.4,0.3,0.00,0.5,0.01,-0.8,-0.01,30.6,1.22
173,Entry long,2026-01-06 07:22,Long,6910.4,1,6910.4,0.3,0.00,0.5,0.01,-0.8,-0.01,30.6,1.22
174,Exit long,2026-01-06 07:59,Safety Net,6909.1,1,6909.7,-0.6,-0.01,0.2,0.00,-1.6,-0.02,30,1.20
174,Entry long,2026-01-06 07:40,Long,6909.7,1,6909.7,-0.6,-0.01,0.2,0.00,-1.6,-0.02,30,1.20
175,Exit long,2026-01-06 08:15,Exit Long,6896.4,1,6904.1,-7.7,-0.11,1.8,0.03,-7.7,-0.11,22.3,0.89
175,Entry long,2026-01-06 08:06,Long,6904.1,1,6904.1,-7.7,-0.11,1.8,0.03,-7.7,-0.11,22.3,0.89
176,Exit long,2026-01-06 08:30,Exit Long,6889.1,1,6896.6,-7.5,-0.11,1.4,0.02,-7.5,-0.11,14.8,0.59
176,Entry long,2026-01-06 08:18,Long,6896.6,1,6896.6,-7.5,-0.11,1.4,0.02,-7.5,-0.11,14.8,0.59
177,Exit long,2026-01-06 08:54,Safety Net,6893.6,1,6888.9,4.7,0.07,4.7,0.07,-1.3,-0.02,19.5,0.78
177,Entry long,2026-01-06 08:33,Long,6888.9,1,6888.9,4.7,0.07,4.7,0.07,-1.3,-0.02,19.5,0.78
178,Exit short,2026-01-06 10:02,Safety Net,6895.4,1,6895.9,0.5,0.01,3.8,0.06,-4.7,-0.07,20,0.80
178,Entry short,2026-01-06 09:18,Short,6895.9,1,6895.9,0.5,0.01,3.8,0.06,-4.7,-0.07,20,0.80
179,Exit short,2026-01-06 11:31,Safety Net,6897.9,1,6897.1,-0.8,-0.01,0.7,0.01,-1.8,-0.03,19.2,0.77
179,Entry short,2026-01-06 10:57,Short,6897.1,1,6897.1,-0.8,-0.01,0.7,0.01,-1.8,-0.03,19.2,0.77
180,Exit long,2026-01-06 11:57,Safety Net,6898.4,1,6896.6,1.8,0.03,2,0.03,-1.2,-0.02,21,0.84
180,Entry long,2026-01-06 11:38,Long,6896.6,1,6896.6,1.8,0.03,2,0.03,-1.2,-0.02,21,0.84
181,Exit long,2026-01-06 12:13,Safety Net,6899.1,1,6896.6,2.5,0.04,2.5,0.04,-0.7,-0.01,23.5,0.94
181,Entry long,2026-01-06 12:02,Long,6896.6,1,6896.6,2.5,0.04,2.5,0.04,-0.7,-0.01,23.5,0.94
182,Exit short,2026-01-06 13:08,Safety Net,6903.2,1,6898.9,-4.3,-0.06,0,0.00,-6.5,-0.09,19.2,0.77
182,Entry short,2026-01-06 12:20,Short,6898.9,1,6898.9,-4.3,-0.06,0,0.00,-6.5,-0.09,19.2,0.77
183,Exit long,2026-01-06 13:58,Safety Net,6901.4,1,6901.1,0.3,0.00,2,0.03,-6,-0.09,19.5,0.78
183,Entry long,2026-01-06 13:30,Long,6901.1,1,6901.1,0.3,0.00,2,0.03,-6,-0.09,19.5,0.78
184,Exit short,2026-01-06 15:00,Exit Short,6926.9,1,6919.1,-7.8,-0.11,0.2,0.00,-7.8,-0.11,11.7,0.47
184,Entry short,2026-01-06 14:53,Short,6919.1,1,6919.1,-7.8,-0.11,0.2,0.00,-7.8,-0.11,11.7,0.47
185,Exit short,2026-01-06 15:34,Safety Net,6926.6,1,6926.1,-0.5,-0.01,1,0.01,-7.3,-0.11,11.2,0.45
185,Entry short,2026-01-06 15:02,Short,6926.1,1,6926.1,-0.5,-0.01,1,0.01,-7.3,-0.11,11.2,0.45
186,Exit long,2026-01-06 16:13,Safety Net,6914.1,1,6913.6,0.5,0.01,2.5,0.04,-6.7,-0.10,11.7,0.47
186,Entry long,2026-01-06 15:57,Long,6913.6,1,6913.6,0.5,0.01,2.5,0.04,-6.7,-0.10,11.7,0.47
187,Exit short,2026-01-06 17:17,Exit Short,6925.4,1,6917.2,-8.2,-0.12,3.6,0.05,-8.2,-0.12,3.5,0.14
187,Entry short,2026-01-06 16:55,Short,6917.2,1,6917.2,-8.2,-0.12,3.6,0.05,-8.2,-0.12,3.5,0.14
188,Exit short,2026-01-06 17:35,Exit Short,6932.1,1,6923.9,-8.2,-0.12,0.5,0.01,-8.2,-0.12,-4.7,-0.19
188,Entry short,2026-01-06 17:19,Short,6923.9,1,6923.9,-8.2,-0.12,0.5,0.01,-8.2,-0.12,-4.7,-0.19
189,Exit short,2026-01-06 18:07,Safety Net,6930.1,1,6932.6,2.5,0.04,2.5,0.04,-2,-0.03,-2.2,-0.09
189,Entry short,2026-01-06 17:40,Short,6932.6,1,6932.6,2.5,0.04,2.5,0.04,-2,-0.03,-2.2,-0.09
190,Exit short,2026-01-06 18:28,Safety Net,6932.9,1,6935.6,2.7,0.04,3,0.04,-0.3,0.00,0.5,0.02
190,Entry short,2026-01-06 18:20,Short,6935.6,1,6935.6,2.7,0.04,3,0.04,-0.3,0.00,0.5,0.02
191,Exit short,2026-01-06 19:31,Safety Net,6943.9,1,6942.6,-1.3,-0.02,1.5,0.02,-3.3,-0.05,-0.8,-0.03
191,Entry short,2026-01-06 19:01,Short,6942.6,1,6942.6,-1.3,-0.02,1.5,0.02,-3.3,-0.05,-0.8,-0.03
192,Exit short,2026-01-06 20:23,Safety Net,6944.6,1,6945.6,1,0.01,3,0.04,-1,-0.01,0.2,0.01
192,Entry short,2026-01-06 19:43,Short,6945.6,1,6945.6,1,0.01,3,0.04,-1,-0.01,0.2,0.01
193,Exit short,2026-01-06 21:26,Safety Net,6943.6,1,6946.1,2.5,0.04,3.5,0.05,-1.3,-0.02,2.7,0.11
193,Entry short,2026-01-06 20:41,Short,6946.1,1,6946.1,2.5,0.04,3.5,0.05,-1.3,-0.02,2.7,0.11
194,Exit long,2026-01-06 21:44,Safety Net,6944.6,1,6943.3,1.3,0.02,1.3,0.02,-0.7,-0.01,4,0.16
194,Entry long,2026-01-06 21:28,Long,6943.3,1,6943.3,1.3,0.02,1.3,0.02,-0.7,-0.01,4,0.16
195,Exit short,2026-01-06 23:23,Safety Net,6944.5,1,6947.4,2.9,0.04,3,0.04,0,0.00,6.9,0.28
195,Entry short,2026-01-06 23:04,Short,6947.4,1,6947.4,2.9,0.04,3,0.04,0,0.00,6.9,0.28
196,Exit long,2026-01-07 00:06,Safety Net,6946.9,1,6944.1,2.8,0.04,3,0.04,-0.7,-0.01,9.7,0.39
196,Entry long,2026-01-06 23:46,Long,6944.1,1,6944.1,2.8,0.04,3,0.04,-0.7,-0.01,9.7,0.39
197,Exit short,2026-01-07 01:21,Safety Net,6943.4,1,6945.9,2.5,0.04,2.8,0.04,-1.5,-0.02,12.2,0.49
197,Entry short,2026-01-07 00:30,Short,6945.9,1,6945.9,2.5,0.04,2.8,0.04,-1.5,-0.02,12.2,0.49
198,Exit long,2026-01-07 02:41,Safety Net,6945.1,1,6944,1.1,0.02,3.9,0.06,-0.6,-0.01,13.3,0.53
