Trade #,Type,Date and time,Signal,Price GBP,Position size (qty),Position size (value),Net P&L GBP,Net P&L %,Favorable excursion GBP,Favorable excursion %,Adverse excursion GBP,Adverse excursion %,Cumulative P&L GBP,Cumulative P&L %
20,Exit short,2025-12-30 16:21,Exit Short,6913.4,1,6905.7,-7.7,-0.11,0.3,0.00,-7.7,-0.11,32.8,1.31
20,Entry short,2025-12-30 16:03,Short,6905.7,1,6905.7,-7.7,-0.11,0.3,0.00,-7.7,-0.11,32.8,1.31
21,Exit long,2025-12-31 00:12,Exit Long,6892.1,1,6900.4,-8.3,-0.12,7,0.10,-8.3,-0.12,24.5,0.98
21,Entry long,2025-12-30 17:01,Long,6900.4,1,6900.4,-8.3,-0.12,7,0.10,-8.3,-0.12,24.5,0.98
22,Exit long,2025-12-31 01:00,Exit Long,6884.6,1,6893,-8.4,-0.12,1.7,0.02,-8.4,-0.12,16.1,0.64
22,Entry long,2025-12-31 00:13,Long,6893,1,6893,-8.4,-0.12,1.7,0.02,-8.4,-0.12,16.1,0.64
23,Exit long,2025-12-31 03:01,Exit Long,6891.5,1,6883.7,7.8,0.11,7.8,0.11,-0.5,-0.01,23.9,0.96
23,Entry long,2025-12-31 01:03,Long,6883.7,1,6883.7,7.8,0.11,7.8,0.11,-0.5,-0.01,23.9,0.96
24,Exit short,2025-12-31 05:55,Exit Short,6883,1,6891.1,8.1,0.12,8.1,0.12,-1.1,-0.02,32,1.28
24,Entry short,2025-12-31 03:02,Short,6891.1,1,6891.1,8.1,0.12,8.1,0.12,-1.1,-0.02,32,1.28
25,Exit long,2025-12-31 13:22,Exit Long,6891.5,1,6883.7,7.8,0.11,7.8,0.11,-7.7,-0.11,39.8,1.59
25,Entry long,2025-12-31 05:58,Long,6883.7,1,6883.7,7.8,0.11,7.8,0.11,-7.7,-0.11,39.8,1.59
26,Exit short,2025-12-31 13:50,Exit Short,6900,1,6892.2,-7.8,-0.11,1,0.01,-7.8,-0.11,32,1.28
26,Entry short,2025-12-31 13:27,Short,6892.2,1,6892.2,-7.8,-0.11,1,0.01,-7.8,-0.11,32,1.28
27,Exit short,2025-12-31 14:33,Exit Short,6894.7,1,6902.5,7.8,0.11,7.8,0.11,-2,-0.03,39.8,1.59
27,Entry short,2025-12-31 13:55,Short,6902.5,1,6902.5,7.8,0.11,7.8,0.11,-2,-0.03,39.8,1.59
28,Exit long,2025-12-31 14:45,Exit Long,6880.7,1,6888.5,-7.8,-0.11,0.2,0.00,-7.8,-0.11,32,1.28
28,Entry long,2025-12-31 14:39,Long,6888.5,1,6888.5,-7.8,-0.11,0.2,0.00,-7.8,-0.11,32,1.28
29,Exit long,2025-12-31 14:54,Exit Long,6889.7,1,6881.6,8.1,0.12,8.1,0.12,-1.6,-0.02,40.1,1.60
29,Entry long,2025-12-31 14:49,Long,6881.6,1,6881.6,8.1,0.12,8.1,0.12,-1.6,-0.02,40.1,1.60
30,Exit long,2025-12-31 15:46,Exit Long,6874.7,1,6883,-8.3,-0.12,0.5,0.01,-8.3,-0.12,31.8,1.27
30,Entry long,2025-12-31 15:10,Long,6883,1,6883,-8.3,-0.12,0.5,0.01,-8.3,-0.12,31.8,1.27
31,Exit long,2025-12-31 15:56,Exit Long,6867.5,1,6875.7,-8.2,-0.12,0,0.00,-8.2,-0.12,23.6,0.94
31,Entry long,2025-12-31 15:47,Long,6875.7,1,6875.7,-8.2,-0.12,0,0.00,-8.2,-0.12,23.6,0.94
32,Exit long,2025-12-31 16:51,Exit Long,6877.2,1,6869.5,7.7,0.11,7.7,0.11,-1.5,-0.02,31.3,1.25
32,Entry long,2025-12-31 15:59,Long,6869.5,1,6869.5,7.7,0.11,7.7,0.11,-1.5,-0.02,31.3,1.25
33,Exit short,2025-12-31 18:48,Exit Short,6885.2,1,6877,-8.2,-0.12,5,0.07,-8.2,-0.12,23.1,0.92
33,Entry short,2025-12-31 16:54,Short,6877,1,6877,-8.2,-0.12,5,0.07,-8.2,-0.12,23.1,0.92
34,Exit short,2025-12-31 19:29,Exit Short,6876.5,1,6884.7,8.2,0.12,8.2,0.12,-3.8,-0.06,31.3,1.25
34,Entry short,2025-12-31 18:49,Short,6884.7,1,6884.7,8.2,0.12,8.2,0.12,-3.8,-0.06,31.3,1.25
35,Exit long,2026-01-01 23:00,Exit Long,6854.9,1,6870.2,-15.3,-0.22,3.8,0.06,-15.3,-0.22,16,0.64
35,Entry long,2025-12-31 19:36,Long,6870.2,1,6870.2,-15.3,-0.22,3.8,0.06,-15.3,-0.22,16,0.64
36,Exit long,2026-01-02 01:08,Exit Long,6862.1,1,6854.3,7.8,0.11,7.8,0.11,-2.7,-0.04,23.8,0.95
36,Entry long,2026-01-01 23:07,Long,6854.3,1,6854.3,7.8,0.11,7.8,0.11,-2.7,-0.04,23.8,0.95
37,Exit short,2026-01-02 02:26,Exit Short,6871.1,1,6862.8,-8.3,-0.12,1.7,0.02,-8.3,-0.12,15.5,0.62
37,Entry short,2026-01-02 01:13,Short,6862.8,1,6862.8,-8.3,-0.12,1.7,0.02,-8.3,-0.12,15.5,0.62
38,Exit short,2026-01-02 06:04,Exit Short,6878.6,1,6870.3,-8.3,-0.12,0.5,0.01,-8.3,-0.12,7.2,0.29
38,Entry short,2026-01-02 02:27,Short,6870.3,1,6870.3,-8.3,-0.12,0.5,0.01,-8.3,-0.12,7.2,0.29
39,Exit short,2026-01-02 09:01,Exit Short,6886.1,1,6878.2,-7.9,-0.11,4.4,0.06,-7.9,-0.11,-0.7,-0.03
39,Entry short,2026-01-02 06:06,Short,6878.2,1,6878.2,-7.9,-0.11,4.4,0.06,-7.9,-0.11,-0.7,-0.03
40,Exit short,2026-01-02 14:22,Exit Short,6877.7,1,6885.8,8.1,0.12,8.1,0.12,-6,-0.09,7.4,0.30
40,Entry short,2026-01-02 09:04,Short,6885.8,1,6885.8,8.1,0.12,8.1,0.12,-6,-0.09,7.4,0.30
41,Exit long,2026-01-02 14:33,Exit Long,6871.1,1,6879.3,-8.2,-0.12,6.3,0.09,-8.2,-0.12,-0.8,-0.03
41,Entry long,2026-01-02 14:24,Long,6879.3,1,6879.3,-8.2,-0.12,6.3,0.09,-8.2,-0.12,-0.8,-0.03
42,Exit long,2026-01-02 14:40,Exit Long,6867.1,1,6875.3,-8.2,-0.12,0.9,0.01,-8.2,-0.12,-9,-0.36
42,Entry long,2026-01-02 14:37,Long,6875.3,1,6875.3,-8.2,-0.12,0.9,0.01,-8.2,-0.12,-9,-0.36
43,Exit long,2026-01-02 14:47,Exit Long,6876.8,1,6868.6,8.2,0.12,8.2,0.12,-2,-0.03,-0.8,-0.03
43,Entry long,2026-01-02 14:42,Long,6868.6,1,6868.6,8.2,0.12,8.2,0.12,-2,-0.03,-0.8,-0.03
44,Exit short,2026-01-02 15:11,Exit Short,6878.1,1,6885.8,7.7,0.11,7.7,0.11,-7,-0.10,6.9,0.28
44,Entry short,2026-01-02 14:53,Short,6885.8,1,6885.8,7.7,0.11,7.7,0.11,-7,-0.10,6.9,0.28
45,Exit long,2026-01-02 15:33,Exit Long,6854.3,1,6846.6,7.7,0.11,7.7,0.11,-5.3,-0.08,14.6,0.58
45,Entry long,2026-01-02 15:27,Long,6846.6,1,6846.6,7.7,0.11,7.7,0.11,-5.3,-0.08,14.6,0.58
46,Exit long,2026-01-02 15:57,Exit Long,6842.1,1,6849.6,-7.5,-0.11,6.7,0.10,-7.5,-0.11,7.1,0.28
46,Entry long,2026-01-02 15:54,Long,6849.6,1,6849.6,-7.5,-0.11,6.7,0.10,-7.5,-0.11,7.1,0.28
47,Exit long,2026-01-02 16:15,Exit Long,6841.3,1,6832.8,8.5,0.12,8.5,0.12,-6,-0.09,15.6,0.62
47,Entry long,2026-01-02 16:08,Long,6832.8,1,6832.8,8.5,0.12,8.5,0.12,-6,-0.09,15.6,0.62
48,Exit long,2026-01-02 17:06,Exit Long,6836.6,1,6828.3,8.3,0.12,8.3,0.12,-3.2,-0.05,23.9,0.96
48,Entry long,2026-01-02 16:54,Long,6828.3,1,6828.3,8.3,0.12,8.3,0.12,-3.2,-0.05,23.9,0.96
49,Exit short,2026-01-02 17:48,Exit Short,6835.8,1,6843.3,7.5,0.11,7.5,0.11,-7.3,-0.11,31.4,1.26
49,Entry short,2026-01-02 17:20,Short,6843.3,1,6843.3,7.5,0.11,7.5,0.11,-7.3,-0.11,31.4,1.26
50,Exit long,2026-01-02 18:49,Exit Long,6826.1,1,6833.6,-7.5,-0.11,6.5,0.10,-7.5,-0.11,23.9,0.96
50,Entry long,2026-01-02 18:00,Long,6833.6,1,6833.6,-7.5,-0.11,6.5,0.10,-7.5,-0.11,23.9,0.96
51,Exit long,2026-01-02 19:05,Exit Long,6835.3,1,6827.1,8.2,0.12,8.2,0.12,-4.3,-0.06,32.1,1.28
51,Entry long,2026-01-02 18:55,Long,6827.1,1,6827.1,8.2,0.12,8.2,0.12,-4.3,-0.06,32.1,1.28
52,Exit short,2026-01-02 19:25,Exit Short,6853.3,1,6845.2,-8.1,-0.12,3.9,0.06,-8.1,-0.12,24,0.96
52,Entry short,2026-01-02 19:16,Short,6845.2,1,6845.2,-8.1,-0.12,3.9,0.06,-8.1,-0.12,24,0.96
53,Exit short,2026-01-02 19:34,Exit Short,6858.6,1,6850.8,-7.8,-0.11,2.2,0.03,-7.8,-0.11,16.2,0.65
53,Entry short,2026-01-02 19:27,Short,6850.8,1,6850.8,-7.8,-0.11,2.2,0.03,-7.8,-0.11,16.2,0.65
54,Exit short,2026-01-02 20:44,Exit Short,6848.1,1,6856.2,8.1,0.12,8.1,0.12,-5.6,-0.08,24.3,0.97
54,Entry short,2026-01-02 19:36,Short,6856.2,1,6856.2,8.1,0.12,8.1,0.12,-5.6,-0.08,24.3,0.97
55,Exit long,2026-01-02 20:59,Exit Long,6853.1,1,6846.1,7,0.10,7,0.10,-1.8,-0.03,31.3,1.25
55,Entry long,2026-01-02 20:50,Long,6846.1,1,6846.1,7,0.10,7,0.10,-1.8,-0.03,31.3,1.25
56,Exit short,2026-01-04 23:01,Exit Short,6864.8,1,6856.7,-8.1,-0.12,5.6,0.08,-8.1,-0.12,23.2,0.93
56,Entry short,2026-01-02 21:09,Short,6856.7,1,6856.7,-8.1,-0.12,5.6,0.08,-8.1,-0.12,23.2,0.93
57,Exit short,2026-01-05 06:51,Exit Short,6870,1,6861.8,-8.2,-0.12,6.2,0.09,-8.2,-0.12,15,0.60
57,Entry short,2026-01-04 23:06,Short,6861.8,1,6861.8,-8.2,-0.12,6.2,0.09,-8.2,-0.12,15,0.60
58,Exit short,2026-01-05 10:21,Exit Short,6877.5,1,6869.2,-8.3,-0.12,7.2,0.10,-8.3,-0.12,6.7,0.27
58,Entry short,2026-01-05 06:53,Short,6869.2,1,6869.2,-8.3,-0.12,7.2,0.10,-8.3,-0.12,6.7,0.27
59,Exit short,2026-01-05 13:22,Exit Short,6868.7,1,6877,8.3,0.12,8.3,0.12,-4.5,-0.07,15,0.60
59,Entry short,2026-01-05 10:24,Short,6877,1,6877,8.3,0.12,8.3,0.12,-4.5,-0.07,15,0.60
60,Exit long,2026-01-05 13:56,Exit Long,6879.2,1,6871,8.2,0.12,8.2,0.12,-1.3,-0.02,23.2,0.93
60,Entry long,2026-01-05 13:27,Long,6871,1,6871,8.2,0.12,8.2,0.12,-1.3,-0.02,23.2,0.93
61,Exit short,2026-01-05 14:19,Exit Short,6888,1,6879.7,-8.3,-0.12,1.2,0.02,-8.3,-0.12,14.9,0.60
61,Entry short,2026-01-05 13:59,Short,6879.7,1,6879.7,-8.3,-0.12,1.2,0.02,-8.3,-0.12,14.9,0.60
62,Exit short,2026-01-05 14:30,Exit Short,6895.7,1,6887.5,-8.2,-0.12,1.5,0.02,-8.2,-0.12,6.7,0.27
62,Entry short,2026-01-05 14:22,Short,6887.5,1,6887.5,-8.2,-0.12,1.5,0.02,-8.2,-0.12,6.7,0.27
63,Exit short,2026-01-05 14:46,Exit Short,6903.2,1,6895.5,-7.7,-0.11,5,0.07,-7.7,-0.11,-1,-0.04
63,Entry short,2026-01-05 14:33,Short,6895.5,1,6895.5,-7.7,-0.11,5,0.07,-7.7,-0.11,-1,-0.04
64,Exit short,2026-01-05 14:50,Exit Short,6893,1,6900.8,7.8,0.11,7.8,0.11,-1.6,-0.02,6.8,0.27
64,Entry short,2026-01-05 14:47,Short,6900.8,1,6900.8,7.8,0.11,7.8,0.11,-1.6,-0.02,6.8,0.27
65,Exit short,2026-01-05 15:24,Exit Short,6905.8,1,6897.5,-8.3,-0.12,0.7,0.01,-8.3,-0.12,-1.5,-0.06
65,Entry short,2026-01-05 15:07,Short,6897.5,1,6897.5,-8.3,-0.12,0.7,0.01,-8.3,-0.12,-1.5,-0.06
66,Exit short,2026-01-05 15:30,Exit Short,6911.8,1,6904,-7.8,-0.11,1.2,0.02,-7.8,-0.11,-9.3,-0.37
66,Entry short,2026-01-05 15:26,Short,6904,1,6904,-7.8,-0.11,1.2,0.02,-7.8,-0.11,-9.3,-0.37
67,Exit short,2026-01-05 16:49,Exit Short,6917.5,1,6909,-8.5,-0.12,4.2,0.06,-8.5,-0.12,-17.8,-0.71
67,Entry short,2026-01-05 15:31,Short,6909,1,6909,-8.5,-0.12,4.2,0.06,-8.5,-0.12,-17.8,-0.71
68,Exit short,2026-01-05 17:26,Exit Short,6907.8,1,6915.5,7.7,0.11,7.7,0.11,-1.3,-0.02,-10.1,-0.40
68,Entry short,2026-01-05 16:53,Short,6915.5,1,6915.5,7.7,0.11,7.7,0.11,-1.3,-0.02,-10.1,-0.40
69,Exit long,2026-01-05 19:41,Exit Long,6900,1,6908.3,-8.3,-0.12,4.2,0.06,-8.3,-0.12,-18.4,-0.74
69,Entry long,2026-01-05 17:30,Long,6908.3,1,6908.3,-8.3,-0.12,4.2,0.06,-8.3,-0.12,-18.4,-0.74
70,Exit long,2026-01-06 03:14,Exit Long,6907.8,1,6900,7.8,0.11,7.8,0.11,-4.2,-0.06,-10.6,-0.42
70,Entry long,2026-01-05 19:44,Long,6900,1,6900,7.8,0.11,7.8,0.11,-4.2,-0.06,-10.6,-0.42
71,Exit short,2026-01-06 08:13,Exit Short,6899.3,1,6907.1,7.8,0.11,7.8,0.11,-8,-0.12,-2.8,-0.11
71,Entry short,2026-01-06 03:17,Short,6907.1,1,6907.1,7.8,0.11,7.8,0.11,-8,-0.12,-2.8,-0.11
72,Exit long,2026-01-06 08:30,Exit Long,6889.1,1,6896.6,-7.5,-0.11,1.4,0.02,-7.5,-0.11,-10.3,-0.41
72,Entry long,2026-01-06 08:18,Long,6896.6,1,6896.6,-7.5,-0.11,1.4,0.02,-7.5,-0.11,-10.3,-0.41
73,Exit long,2026-01-06 09:17,Exit Long,6897.1,1,6888.9,8.2,0.12,8.2,0.12,-1.3,-0.02,-2.1,-0.08
73,Entry long,2026-01-06 08:33,Long,6888.9,1,6888.9,8.2,0.12,8.2,0.12,-1.3,-0.02,-2.1,-0.08
74,Exit short,2026-01-06 12:46,Exit Short,6904.1,1,6895.9,-8.2,-0.12,3.8,0.06,-8.2,-0.12,-10.3,-0.41
74,Entry short,2026-01-06 09:18,Short,6895.9,1,6895.9,-8.2,-0.12,3.8,0.06,-8.2,-0.12,-10.3,-0.41
75,Exit short,2026-01-06 13:50,Exit Short,6895.6,1,6903.9,8.3,0.12,8.3,0.12,-1.5,-0.02,-2,-0.08
75,Entry short,2026-01-06 12:52,Short,6903.9,1,6903.9,8.3,0.12,8.3,0.12,-1.5,-0.02,-2,-0.08
76,Exit long,2026-01-06 14:30,Exit Long,6906.6,1,6898.4,8.2,0.12,8.2,0.12,-2.3,-0.03,6.2,0.25
76,Entry long,2026-01-06 13:51,Long,6898.4,1,6898.4,8.2,0.12,8.2,0.12,-2.3,-0.03,6.2,0.25
77,Exit short,2026-01-06 15:00,Exit Short,6926.9,1,6919.1,-7.8,-0.11,0.2,0.00,-7.8,-0.11,-1.6,-0.06
77,Entry short,2026-01-06 14:53,Short,6919.1,1,6919.1,-7.8,-0.11,0.2,0.00,-7.8,-0.11,-1.6,-0.06
78,Exit short,2026-01-06 15:53,Exit Short,6917.9,1,6926.1,8.2,0.12,8.2,0.12,-7.3,-0.11,6.6,0.26
78,Entry short,2026-01-06 15:02,Short,6926.1,1,6926.1,8.2,0.12,8.2,0.12,-7.3,-0.11,6.6,0.26
79,Exit long,2026-01-06 17:06,Exit Long,6921.9,1,6913.6,8.3,0.12,8.3,0.12,-6.7,-0.10,14.9,0.60
79,Entry long,2026-01-06 15:57,Long,6913.6,1,6913.6,8.3,0.12,8.3,0.12,-6.7,-0.10,14.9,0.60
80,Exit short,2026-01-06 17:31,Exit Short,6930.4,1,6922.6,-7.8,-0.11,0,0.00,-7.8,-0.11,7.1,0.28
80,Entry short,2026-01-06 17:15,Short,6922.6,1,6922.6,-7.8,-0.11,0,0.00,-7.8,-0.11,7.1,0.28
81,Exit short,2026-01-06 18:46,Exit Short,6940.4,1,6932.6,-7.8,-0.11,2.7,0.04,-7.8,-0.11,-0.7,-0.03
81,Entry short,2026-01-06 17:40,Short,6932.6,1,6932.6,-7.8,-0.11,2.7,0.04,-7.8,-0.11,-0.7,-0.03
82,Exit short,2026-01-07 09:06,Exit Short,6934.4,1,6942.6,8.2,0.12,8.2,0.12,-6,-0.09,7.5,0.30
82,Entry short,2026-01-06 19:01,Short,6942.6,1,6942.6,8.2,0.12,8.2,0.12,-6,-0.09,7.5,0.30
83,Exit long,2026-01-07 13:29,Exit Long,6942.8,1,6934.7,8.1,0.12,8.1,0.12,-2.3,-0.03,15.6,0.62
83,Entry long,2026-01-07 09:08,Long,6934.7,1,6934.7,8.1,0.12,8.1,0.12,-2.3,-0.03,15.6,0.62
84,Exit short,2026-01-07 14:45,Exit Short,6952.9,1,6944.7,-8.2,-0.12,3.3,0.05,-8.2,-0.12,7.4,0.30
84,Entry short,2026-01-07 13:33,Short,6944.7,1,6944.7,-8.2,-0.12,3.3,0.05,-8.2,-0.12,7.4,0.30
85,Exit short,2026-01-07 15:00,Exit Short,6944.9,1,6952.7,7.8,0.11,7.8,0.11,-1,-0.01,15.2,0.61
85,Entry short,2026-01-07 14:48,Short,6952.7,1,6952.7,7.8,0.11,7.8,0.11,-1,-0.01,15.2,0.61
86,Exit long,2026-01-07 15:39,Exit Long,6934.9,1,6943.2,-8.3,-0.12,6,0.09,-8.3,-0.12,6.9,0.28
86,Entry long,2026-01-07 15:05,Long,6943.2,1,6943.2,-8.3,-0.12,6,0.09,-8.3,-0.12,6.9,0.28
87,Exit long,2026-01-07 16:00,Exit Long,6949.9,1,6942.2,7.7,0.11,7.7,0.11,-3,-0.04,14.6,0.58
87,Entry long,2026-01-07 15:40,Long,6942.2,1,6942.2,7.7,0.11,7.7,0.11,-3,-0.04,14.6,0.58
88,Exit short,2026-01-07 16:29,Exit Short,6943.2,1,6951.4,8.2,0.12,8.2,0.12,0,0.00,22.8,0.91
88,Entry short,2026-01-07 16:05,Short,6951.4,1,6951.4,8.2,0.12,8.2,0.12,0,0.00,22.8,0.91
89,Exit short,2026-01-07 17:08,Exit Short,6963.7,1,6955.9,-7.8,-0.11,1.5,0.02,-7.8,-0.11,15,0.60
89,Entry short,2026-01-07 16:50,Short,6955.9,1,6955.9,-7.8,-0.11,1.5,0.02,-7.8,-0.11,15,0.60
90,Exit short,2026-01-07 17:51,Exit Short,6954.4,1,6962.2,7.8,0.11,7.8,0.11,-1.5,-0.02,22.8,0.91
90,Entry short,2026-01-07 17:10,Short,6962.2,1,6962.2,7.8,0.11,7.8,0.11,-1.5,-0.02,22.8,0.91
91,Exit long,2026-01-07 18:19,Exit Long,6946.4,1,6954.2,-7.8,-0.11,2,0.03,-7.8,-0.11,15,0.60
91,Entry long,2026-01-07 17:53,Long,6954.2,1,6954.2,-7.8,-0.11,2,0.03,-7.8,-0.11,15,0.60
92,Exit long,2026-01-07 19:16,Exit Long,6940,1,6947.9,-7.9,-0.11,7.5,0.11,-7.9,-0.11,7.1,0.28
92,Entry long,2026-01-07 18:20,Long,6947.9,1,6947.9,-7.9,-0.11,7.5,0.11,-7.9,-0.11,7.1,0.28
93,Exit long,2026-01-07 20:13,Exit Long,6933.4,1,6941.7,-8.3,-0.12,3.7,0.05,-8.3,-0.12,-1.2,-0.05
93,Entry long,2026-01-07 19:19,Long,6941.7,1,6941.7,-8.3,-0.12,3.7,0.05,-8.3,-0.12,-1.2,-0.05
94,Exit long,2026-01-07 20:31,Exit Long,6923.4,1,6931.7,-8.3,-0.12,3.2,0.05,-8.3,-0.12,-9.5,-0.38
94,Entry long,2026-01-07 20:18,Long,6931.7,1,6931.7,-8.3,-0.12,3.2,0.05,-8.3,-0.12,-9.5,-0.38
95,Exit long,2026-01-07 21:10,Exit Long,6916.4,1,6924.2,-7.8,-0.11,0,0.00,-7.8,-0.11,-17.3,-0.69
95,Entry long,2026-01-07 20:34,Long,6924.2,1,6924.2,-7.8,-0.11,0,0.00,-7.8,-0.11,-17.3,-0.69
96,Exit short,2026-01-08 03:28,Exit Short,6912.9,1,6921.1,8.2,0.12,8.2,0.12,-5.9,-0.09,-9.1,-0.36
96,Entry short,2026-01-07 21:49,Short,6921.1,1,6921.1,8.2,0.12,8.2,0.12,-5.9,-0.09,-9.1,-0.36
97,Exit long,2026-01-08 05:52,Exit Long,6905,1,6913.2,-8.2,-0.12,2.1,0.03,-8.2,-0.12,-17.3,-0.69
97,Entry long,2026-01-08 03:29,Long,6913.2,1,6913.2,-8.2,-0.12,2.1,0.03,-8.2,-0.12,-17.3,-0.69
98,Exit long,2026-01-08 06:07,Exit Long,6897,1,6905.2,-8.2,-0.12,0.5,0.01,-8.2,-0.12,-25.5,-1.02
98,Entry long,2026-01-08 05:55,Long,6905.2,1,6905.2,-8.2,-0.12,0.5,0.01,-8.2,-0.12,-25.5,-1.02
99,Exit long,2026-01-08 07:23,Exit Long,6906.2,1,6898.5,7.7,0.11,7.7,0.11,-5.3,-0.08,-17.8,-0.71
99,Entry long,2026-01-08 06:10,Long,6898.5,1,6898.5,7.7,0.11,7.7,0.11,-5.3,-0.08,-17.8,-0.71
100,Exit short,2026-01-08 10:10,Exit Short,6903.4,1,6911.5,8.1,0.12,8.1,0.12,-2.9,-0.04,-9.7,-0.39
