timestamp,bid,ask,spread
2026-01-09 15:00:13.402,6939.20601,6940.593989999999,1.3879799999995157
2026-01-09 15:00:13.804,6939.10602,6940.49398,1.387960000000021
2026-01-09 15:00:13.805,6939.10602,6940.49398,1.387960000000021
2026-01-09 15:00:13.806,6939.10602,6940.49398,1.387960000000021
2026-01-09 15:00:13.807,6939.10602,6940.49398,1.387960000000021
2026-01-09 15:00:13.809,6939.10602,6940.49398,1.387960000000021
2026-01-09 15:00:13.810,6939.10602,6940.49398,1.387960000000021
2026-01-09 15:00:13.811,6939.10602,6940.49398,1.387960000000021
2026-01-09 15:00:14.658,6939.00603,6940.39397,1.3879400000005262
2026-01-09 15:00:14.659,6939.00603,6940.39397,1.3879400000005262
2026-01-09 15:00:14.660,6939.00603,6940.39397,1.3879400000005262
2026-01-09 15:00:14.661,6939.00603,6940.39397,1.3879400000005262
2026-01-09 15:00:14.662,6939.00603,6940.39397,1.3879400000005262
2026-01-09 15:00:14.663,6939.00603,6940.39397,1.3879400000005262
2026-01-09 15:00:15.271,6939.10602,6940.49398,1.387960000000021
2026-01-09 15:00:15.273,6939.10602,6940.49398,1.387960000000021
2026-01-09 15:00:15.274,6939.10602,6940.49398,1.387960000000021
2026-01-09 15:00:15.275,6939.10602,6940.49398,1.387960000000021
2026-01-09 15:00:15.276,6939.10602,6940.49398,1.387960000000021
2026-01-09 15:00:15.278,6939.10602,6940.49398,1.387960000000021
2026-01-09 15:00:16.207,6939.50598,6940.89402,1.388039999999819
2026-01-09 15:00:16.208,6939.50598,6940.89402,1.388039999999819
2026-01-09 15:00:16.209,6939.50598,6940.89402,1.388039999999819
2026-01-09 15:00:16.210,6939.50598,6940.89402,1.388039999999819
2026-01-09 15:00:16.211,6939.50598,6940.89402,1.388039999999819
2026-01-09 15:00:16.212,6939.50598,6940.89402,1.388039999999819
2026-01-09 15:00:16.666,6939.6059700000005,6940.99403,1.3880599999993137
2026-01-09 15:00:16.667,6939.6059700000005,6940.99403,1.3880599999993137
2026-01-09 15:00:16.668,6939.6059700000005,6940.99403,1.3880599999993137
2026-01-09 15:00:16.669,6939.6059700000005,6940.99403,1.3880599999993137
2026-01-09 15:00:16.670,6939.6059700000005,6940.99403,1.3880599999993137
2026-01-09 15:00:17.602,6939.905940000001,6941.29406,1.388119999999617
2026-01-09 15:00:17.603,6939.905940000001,6941.29406,1.388119999999617
2026-01-09 15:00:17.604,6939.905940000001,6941.29406,1.388119999999617
2026-01-09 15:00:17.605,6939.905940000001,6941.29406,1.388119999999617
2026-01-09 15:00:17.606,6939.905940000001,6941.29406,1.388119999999617
2026-01-09 15:00:18.098,6939.6059700000005,6940.99403,1.3880599999993137
2026-01-09 15:00:18.101,6939.6059700000005,6940.99403,1.3880599999993137
2026-01-09 15:00:18.102,6939.6059700000005,6940.99403,1.3880599999993137
2026-01-09 15:00:18.105,6939.6059700000005,6940.99403,1.3880599999993137
2026-01-09 15:00:18.106,6939.6059700000005,6940.99403,1.3880599999993137
2026-01-09 15:00:18.994,6939.705959999999,6941.09404,1.3880800000006275
2026-01-09 15:00:18.995,6939.705959999999,6941.09404,1.3880800000006275
2026-01-09 15:00:18.997,6939.705959999999,6941.09404,1.3880800000006275
2026-01-09 15:00:18.998,6939.705959999999,6941.09404,1.3880800000006275
2026-01-09 15:00:19.508,6939.40599,6940.7940100000005,1.3880200000003242
2026-01-09 15:00:19.509,6939.40599,6940.7940100000005,1.3880200000003242
2026-01-09 15:00:19.510,6939.40599,6940.7940100000005,1.3880200000003242
2026-01-09 15:00:19.512,6939.40599,6940.7940100000005,1.3880200000003242
2026-01-09 15:00:19.513,6939.40599,6940.7940100000005,1.3880200000003242
2026-01-09 15:00:19.514,6939.40599,6940.7940100000005,1.3880200000003242
2026-01-09 15:00:20.076,6939.6059700000005,6940.99403,1.3880599999993137
2026-01-09 15:00:20.077,6939.6059700000005,6940.99403,1.3880599999993137
2026-01-09 15:00:20.079,6939.6059700000005,6940.99403,1.3880599999993137
2026-01-09 15:00:20.080,6939.6059700000005,6940.99403,1.3880599999993137
2026-01-09 15:00:20.081,6939.6059700000005,6940.99403,1.3880599999993137
2026-01-09 15:00:20.082,6939.6059700000005,6940.99403,1.3880599999993137
2026-01-09 15:00:20.738,6940.10592,6941.49408,1.3881600000004255
2026-01-09 15:00:20.739,6940.10592,6941.49408,1.3881600000004255
2026-01-09 15:00:20.740,6940.10592,6941.49408,1.3881600000004255
2026-01-09 15:00:20.741,6940.10592,6941.49408,1.3881600000004255
2026-01-09 15:00:20.742,6940.10592,6941.49408,1.3881600000004255
2026-01-09 15:00:21.356,6940.40589,6941.794110000001,1.3882200000007288
2026-01-09 15:00:21.357,6940.40589,6941.794110000001,1.3882200000007288
2026-01-09 15:00:21.358,6940.40589,6941.794110000001,1.3882200000007288
2026-01-09 15:00:21.359,6940.40589,6941.794110000001,1.3882200000007288
2026-01-09 15:00:21.360,6940.40589,6941.794110000001,1.3882200000007288
2026-01-09 15:00:21.361,6940.40589,6941.794110000001,1.3882200000007288
2026-01-09 15:00:22.514,6940.90584,6942.29416,1.3883200000000215
2026-01-09 15:00:22.515,6940.90584,6942.29416,1.3883200000000215
2026-01-09 15:00:22.516,6940.90584,6942.29416,1.3883200000000215
2026-01-09 15:00:22.517,6940.90584,6942.29416,1.3883200000000215
2026-01-09 15:00:22.518,6940.90584,6942.29416,1.3883200000000215
2026-01-09 15:00:22.519,6940.90584,6942.29416,1.3883200000000215
2026-01-09 15:00:22.520,6940.90584,6942.29416,1.3883200000000215
2026-01-09 15:00:22.987,6941.105820000001,6942.49418,1.388359999999011
2026-01-09 15:00:22.989,6941.105820000001,6942.49418,1.388359999999011
2026-01-09 15:00:22.990,6941.105820000001,6942.49418,1.388359999999011
2026-01-09 15:00:22.991,6941.105820000001,6942.49418,1.388359999999011
2026-01-09 15:00:22.992,6941.105820000001,6942.49418,1.388359999999011
2026-01-09 15:00:22.993,6941.105820000001,6942.49418,1.388359999999011
2026-01-09 15:00:23.557,6941.00583,6942.39417,1.3883399999995163
2026-01-09 15:00:23.560,6941.00583,6942.39417,1.3883399999995163
2026-01-09 15:00:23.562,6941.00583,6942.39417,1.3883399999995163
2026-01-09 15:00:23.563,6941.00583,6942.39417,1.3883399999995163
2026-01-09 15:00:23.566,6941.00583,6942.39417,1.3883399999995163
2026-01-09 15:00:23.567,6941.00583,6942.39417,1.3883399999995163
2026-01-09 15:00:23.568,6941.00583,6942.39417,1.3883399999995163
2026-01-09 15:00:23.909,6940.70586,6942.094139999999,1.388279999999213
2026-01-09 15:00:23.910,6940.70586,6942.094139999999,1.388279999999213
2026-01-09 15:00:23.911,6940.70586,6942.094139999999,1.388279999999213
2026-01-09 15:00:23.912,6940.70586,6942.094139999999,1.388279999999213
2026-01-09 15:00:23.913,6940.70586,6942.094139999999,1.388279999999213
2026-01-09 15:00:23.914,6940.70586,6942.094139999999,1.388279999999213
2026-01-09 15:00:24.395,6940.10592,6941.49408,1.3881600000004255
2026-01-09 15:00:24.396,6940.10592,6941.49408,1.3881600000004255
2026-01-09 15:00:24.398,6940.10592,6941.49408,1.3881600000004255
2026-01-09 15:00:24.399,6940.10592,6941.49408,1.3881600000004255
2026-01-09 15:00:24.400,6940.10592,6941.49408,1.3881600000004255
2026-01-09 15:00:24.823,6940.20591,6941.59409,1.3881799999999203
2026-01-09 15:00:24.824,6940.20591,6941.59409,1.3881799999999203
2026-01-09 15:00:24.825,6940.20591,6941.59409,1.3881799999999203
2026-01-09 15:00:24.826,6940.20591,6941.59409,1.3881799999999203
2026-01-09 15:00:24.828,6940.20591,6941.59409,1.3881799999999203
2026-01-09 15:00:25.417,6939.905940000001,6941.29406,1.388119999999617
2026-01-09 15:00:25.418,6939.905940000001,6941.29406,1.388119999999617
2026-01-09 15:00:25.419,6939.905940000001,6941.29406,1.388119999999617
2026-01-09 15:00:25.420,6939.905940000001,6941.29406,1.388119999999617
2026-01-09 15:00:25.421,6939.905940000001,6941.29406,1.388119999999617
2026-01-09 15:00:25.422,6939.905940000001,6941.29406,1.388119999999617
2026-01-09 15:00:25.768,6939.6059700000005,6940.99403,1.3880599999993137
2026-01-09 15:00:25.769,6939.6059700000005,6940.99403,1.3880599999993137
2026-01-09 15:00:25.770,6939.6059700000005,6940.99403,1.3880599999993137
2026-01-09 15:00:25.771,6939.6059700000005,6940.99403,1.3880599999993137
2026-01-09 15:00:26.715,6939.705959999999,6941.09404,1.3880800000006275
2026-01-09 15:00:26.716,6939.705959999999,6941.09404,1.3880800000006275
2026-01-09 15:00:26.717,6939.705959999999,6941.09404,1.3880800000006275
2026-01-09 15:00:26.718,6939.705959999999,6941.09404,1.3880800000006275
2026-01-09 15:00:26.719,6939.705959999999,6941.09404,1.3880800000006275
2026-01-09 15:00:26.720,6939.705959999999,6941.09404,1.3880800000006275
2026-01-09 15:00:26.721,6939.705959999999,6941.09404,1.3880800000006275
2026-01-09 15:00:27.165,6939.10602,6940.49398,1.387960000000021
2026-01-09 15:00:27.166,6939.10602,6940.49398,1.387960000000021
2026-01-09 15:00:27.167,6939.10602,6940.49398,1.387960000000021
2026-01-09 15:00:27.168,6939.10602,6940.49398,1.387960000000021
2026-01-09 15:00:27.169,6939.10602,6940.49398,1.387960000000021
2026-01-09 15:00:27.706,6938.7060599999995,6940.09394,1.387880000000223
2026-01-09 15:00:27.707,6938.7060599999995,6940.09394,1.387880000000223
2026-01-09 15:00:27.708,6938.7060599999995,6940.09394,1.387880000000223
2026-01-09 15:00:27.709,6938.7060599999995,6940.09394,1.387880000000223
2026-01-09 15:00:27.710,6938.7060599999995,6940.09394,1.387880000000223
2026-01-09 15:00:27.711,6938.7060599999995,6940.09394,1.387880000000223
2026-01-09 15:00:28.556,6939.10602,6940.49398,1.387960000000021
2026-01-09 15:00:28.557,6939.10602,6940.49398,1.387960000000021
2026-01-09 15:00:28.558,6939.10602,6940.49398,1.387960000000021
2026-01-09 15:00:28.559,6939.10602,6940.49398,1.387960000000021
2026-01-09 15:00:29.478,6939.705959999999,6941.09404,1.3880800000006275
2026-01-09 15:00:29.479,6939.705959999999,6941.09404,1.3880800000006275
2026-01-09 15:00:29.480,6939.705959999999,6941.09404,1.3880800000006275
2026-01-09 15:00:29.481,6939.705959999999,6941.09404,1.3880800000006275
2026-01-09 15:00:30.097,6939.50598,6940.89402,1.388039999999819
2026-01-09 15:00:30.098,6939.50598,6940.89402,1.388039999999819
2026-01-09 15:00:30.099,6939.50598,6940.89402,1.388039999999819
2026-01-09 15:00:30.100,6939.50598,6940.89402,1.388039999999819
2026-01-09 15:00:30.101,6939.50598,6940.89402,1.388039999999819
2026-01-09 15:00:31.937,6939.6059700000005,6940.99403,1.3880599999993137
2026-01-09 15:00:31.939,6939.6059700000005,6940.99403,1.3880599999993137
2026-01-09 15:00:31.940,6939.6059700000005,6940.99403,1.3880599999993137
2026-01-09 15:00:31.961,6939.6059700000005,6940.99403,1.3880599999993137
2026-01-09 15:00:31.965,6939.6059700000005,6940.99403,1.3880599999993137
2026-01-09 15:00:31.982,6939.6059700000005,6940.99403,1.3880599999993137
2026-01-09 15:00:32.004,6939.6059700000005,6940.99403,1.3880599999993137
2026-01-09 15:00:32.320,6939.40599,6940.7940100000005,1.3880200000003242
2026-01-09 15:00:32.321,6939.40599,6940.7940100000005,1.3880200000003242
2026-01-09 15:00:32.322,6939.40599,6940.7940100000005,1.3880200000003242
2026-01-09 15:00:32.323,6939.40599,6940.7940100000005,1.3880200000003242
2026-01-09 15:00:32.324,6939.40599,6940.7940100000005,1.3880200000003242
2026-01-09 15:00:32.325,6939.40599,6940.7940100000005,1.3880200000003242
2026-01-09 15:00:32.326,6939.40599,6940.7940100000005,1.3880200000003242
2026-01-09 15:00:32.603,6939.6059700000005,6940.99403,1.3880599999993137
2026-01-09 15:00:32.604,6939.6059700000005,6940.99403,1.3880599999993137
2026-01-09 15:00:32.606,6939.6059700000005,6940.99403,1.3880599999993137
2026-01-09 15:00:32.609,6939.6059700000005,6940.99403,1.3880599999993137
2026-01-09 15:00:32.611,6939.6059700000005,6940.99403,1.3880599999993137
2026-01-09 15:00:32.619,6939.6059700000005,6940.99403,1.3880599999993137
2026-01-09 15:00:32.620,6939.6059700000005,6940.99403,1.3880599999993137
2026-01-09 15:00:32.918,6939.40599,6940.7940100000005,1.3880200000003242
2026-01-09 15:00:32.919,6939.40599,6940.7940100000005,1.3880200000003242
2026-01-09 15:00:32.920,6939.40599,6940.7940100000005,1.3880200000003242
2026-01-09 15:00:32.921,6939.40599,6940.7940100000005,1.3880200000003242
2026-01-09 15:00:32.922,6939.40599,6940.7940100000005,1.3880200000003242
2026-01-09 15:00:32.923,6939.40599,6940.7940100000005,1.3880200000003242
2026-01-09 15:00:32.924,6939.40599,6940.7940100000005,1.3880200000003242
2026-01-09 15:00:33.261,6939.20601,6940.593989999999,1.3879799999995157
2026-01-09 15:00:33.263,6939.20601,6940.593989999999,1.3879799999995157
2026-01-09 15:00:33.264,6939.20601,6940.593989999999,1.3879799999995157
2026-01-09 15:00:33.266,6939.20601,6940.593989999999,1.3879799999995157
2026-01-09 15:00:33.267,6939.20601,6940.593989999999,1.3879799999995157
2026-01-09 15:00:33.269,6939.20601,6940.593989999999,1.3879799999995157
2026-01-09 15:00:33.272,6939.20601,6940.593989999999,1.3879799999995157
2026-01-09 15:00:33.530,6938.906040000001,6940.29396,1.3879199999992125
2026-01-09 15:00:33.532,6938.906040000001,6940.29396,1.3879199999992125
2026-01-09 15:00:33.535,6938.906040000001,6940.29396,1.3879199999992125
2026-01-09 15:00:33.536,6938.906040000001,6940.29396,1.3879199999992125
2026-01-09 15:00:33.537,6938.906040000001,6940.29396,1.3879199999992125
2026-01-09 15:00:33.538,6938.906040000001,6940.29396,1.3879199999992125
2026-01-09 15:00:33.786,6938.60607,6939.993930000001,1.3878600000007282
2026-01-09 15:00:33.787,6938.60607,6939.993930000001,1.3878600000007282
2026-01-09 15:00:33.788,6938.60607,6939.993930000001,1.3878600000007282
2026-01-09 15:00:33.789,6938.60607,6939.993930000001,1.3878600000007282
2026-01-09 15:00:33.790,6938.60607,6939.993930000001,1.3878600000007282
2026-01-09 15:00:33.791,6938.60607,6939.993930000001,1.3878600000007282
2026-01-09 15:00:33.792,6938.60607,6939.993930000001,1.3878600000007282
2026-01-09 15:00:33.979,6939.10602,6940.49398,1.387960000000021
2026-01-09 15:00:33.980,6939.10602,6940.49398,1.387960000000021
2026-01-09 15:00:33.981,6939.10602,6940.49398,1.387960000000021
2026-01-09 15:00:33.982,6939.10602,6940.49398,1.387960000000021
2026-01-09 15:00:33.983,6939.10602,6940.49398,1.387960000000021
2026-01-09 15:00:33.984,6939.10602,6940.49398,1.387960000000021
2026-01-09 15:00:33.985,6939.10602,6940.49398,1.387960000000021
2026-01-09 15:00:34.774,6939.40599,6940.7940100000005,1.3880200000003242
2026-01-09 15:00:34.775,6939.40599,6940.7940100000005,1.3880200000003242
2026-01-09 15:00:34.777,6939.40599,6940.7940100000005,1.3880200000003242
2026-01-09 15:00:34.778,6939.40599,6940.7940100000005,1.3880200000003242
2026-01-09 15:00:34.780,6939.40599,6940.7940100000005,1.3880200000003242
2026-01-09 15:00:34.781,6939.40599,6940.7940100000005,1.3880200000003242
2026-01-09 15:00:34.782,6939.40599,6940.7940100000005,1.3880200000003242
2026-01-09 15:00:35.231,6939.10602,6940.49398,1.387960000000021
2026-01-09 15:00:35.232,6939.10602,6940.49398,1.387960000000021
2026-01-09 15:00:35.233,6939.10602,6940.49398,1.387960000000021
2026-01-09 15:00:35.234,6939.10602,6940.49398,1.387960000000021
2026-01-09 15:00:35.235,6939.10602,6940.49398,1.387960000000021
2026-01-09 15:00:35.770,6938.906040000001,6940.29396,1.3879199999992125
2026-01-09 15:00:35.772,6938.906040000001,6940.29396,1.3879199999992125
2026-01-09 15:00:35.773,6938.906040000001,6940.29396,1.3879199999992125
2026-01-09 15:00:35.774,6938.906040000001,6940.29396,1.3879199999992125
2026-01-09 15:00:35.775,6938.906040000001,6940.29396,1.3879199999992125
2026-01-09 15:00:35.776,6938.906040000001,6940.29396,1.3879199999992125
2026-01-09 15:00:36.219,6938.7060599999995,6940.09394,1.387880000000223
2026-01-09 15:00:36.220,6938.7060599999995,6940.09394,1.387880000000223
2026-01-09 15:00:36.221,6938.7060599999995,6940.09394,1.387880000000223
2026-01-09 15:00:36.222,6938.7060599999995,6940.09394,1.387880000000223
2026-01-09 15:00:36.223,6938.7060599999995,6940.09394,1.387880000000223
2026-01-09 15:00:36.882,6938.10612,6939.49388,1.3877599999996164
2026-01-09 15:00:36.884,6938.10612,6939.49388,1.3877599999996164
2026-01-09 15:00:36.885,6938.10612,6939.49388,1.3877599999996164
2026-01-09 15:00:36.886,6938.10612,6939.49388,1.3877599999996164
2026-01-09 15:00:36.887,6938.10612,6939.49388,1.3877599999996164
2026-01-09 15:00:36.888,6938.10612,6939.49388,1.3877599999996164
2026-01-09 15:00:37.309,6937.60617,6938.99383,1.3876600000003236
2026-01-09 15:00:37.310,6937.60617,6938.99383,1.3876600000003236
2026-01-09 15:00:37.311,6937.60617,6938.99383,1.3876600000003236
2026-01-09 15:00:37.312,6937.60617,6938.99383,1.3876600000003236
2026-01-09 15:00:37.314,6937.60617,6938.99383,1.3876600000003236
2026-01-09 15:00:37.315,6937.60617,6938.99383,1.3876600000003236
2026-01-09 15:00:37.887,6937.406190000001,6938.79381,1.3876199999995151
2026-01-09 15:00:37.888,6937.406190000001,6938.79381,1.3876199999995151
2026-01-09 15:00:37.890,6937.406190000001,6938.79381,1.3876199999995151
2026-01-09 15:00:37.892,6937.406190000001,6938.79381,1.3876199999995151
2026-01-09 15:00:38.220,6937.60617,6938.99383,1.3876600000003236
2026-01-09 15:00:38.221,6937.60617,6938.99383,1.3876600000003236
2026-01-09 15:00:38.222,6937.60617,6938.99383,1.3876600000003236
2026-01-09 15:00:38.223,6937.60617,6938.99383,1.3876600000003236
2026-01-09 15:00:38.224,6937.60617,6938.99383,1.3876600000003236
2026-01-09 15:00:38.225,6937.60617,6938.99383,1.3876600000003236
2026-01-09 15:00:38.571,6937.50618,6938.893819999999,1.3876399999990099
2026-01-09 15:00:38.572,6937.50618,6938.893819999999,1.3876399999990099
2026-01-09 15:00:38.573,6937.50618,6938.893819999999,1.3876399999990099
