time,open,high,low,close,VWAP,VWAP Upper,VWAP Lower,VWAP Upper (2),VWAP Lower (2),VWAP Upper (3),VWAP Lower (3),VWAP Upper (4),VWAP Lower (4),VWAP Upper (5),VWAP Lower (5),Plot,E50,E200,E20,Volume,%D,%D,%D,%D
1765440360,6831.8,6833.2,6831.2,6831.4,6842.9691972108,6867.361465594137,6818.576928827463,6881.27268115651,6804.665713265091,6890.800910993751,6795.1374834278495,,,,,,6833.930962618958,6833.67391681246,6834.280288814522,106,18.75593542260137,18.51851851851771,20.940170940169573,68.0569049271326
1765440420,6831.7,6832.2,6830.5,6830.7,6842.930271927012,6867.296807355577,6818.563736498447,6881.1933470921795,6804.667196761844,6890.711524993963,6795.14901886006,,,,,,6833.623251893343,6833.557292623736,6834.251760616797,94,18.196264640709362,17.695473251028783,16.358024691357855,61.58866485429812
1765440480,6830.5,6832.7,6830.2,6832.7,6842.895192751822,6867.237987338036,6818.552398165608,6881.120987375486,6804.669398128158,6890.629891510725,6795.160493992918,,,,,,6833.535323141596,6833.523673305159,6834.239395990368,86,22.410256410257876,20.98765432098821,21.913580246913725,57.199351877199
1765440540,6831.9,6831.9,6828.9,6829.3,6842.853599631715,6867.173299516587,6818.533899746843,6881.043128357178,6804.664070906252,6890.543011124706,6795.164188138724,,,,,,6833.131959032872,6833.358039057897,6834.200038253393,94,17.826484018268903,16.28001628001905,16.839641839643715,49.60249173028903
1765440600,6829.4,6829.4,6826.4,6826.4,6842.79137426385,6867.091679372411,6818.49106915529,6880.950447129637,6804.632301398064,6890.442753812668,6795.139994715032,,,,,,6832.490820077361,6833.085174781117,6834.137886554163,118,14.27092846271254,12.987835210059606,12.210012210014295,40.97653753181585
1765440660,6826.5,6828.2,6826.4,6827.7,6842.734766873968,6867.020123715014,6818.449410032921,6880.870366288424,6804.599167459512,6890.356833804458,6795.112699943477,,,,,,6832.034551498565,6832.873991456367,6834.086588653333,104,8.199033037875852,5.300009724790902,12.542600545476049,35.99035695798093
1765440720,6827.8,6829.4,6826.4,6829.4,6842.681791128382,6866.950194836296,6818.413387420469,6880.790768825966,6804.572813430799,6890.270614024369,6795.092968232396,,,,,,6831.783641832035,6832.737756497293,6834.04924531745,102,21.078431372549346,12.925717350496589,10.366142478213007,33.99641118277698
1765440780,6829.3,6830.7,6829.3,6830,6842.634020438771,6866.877075769122,6818.39096510842,6880.703193262213,6804.564847615328,6890.173136750632,6795.09490412691,,,,,,6831.613771181364,6832.630393497399,6834.016980414523,108,38.72549019608007,23.834808259588602,17.02586206896617,31.37466861894477
1765440840,6829.7,6830.4,6827.4,6827.8,6842.579628278617,6866.799809541769,6818.359447015465,6880.6128816684095,6804.546374888824,6890.073889974328,6795.085366582905,,,,,,6831.250554878377,6832.440966301423,6833.967442721976,114,39.21568627451321,24.76190476190764,20.043103448277595,28.001412498913737
1765440900,6828.7,6830.2,6827.9,6829.7,6842.522527415505,6866.7176056882045,6818.327449142805,6880.516361265603,6804.528693565406,6889.967563715877,6795.077491115132,,,,,,6831.102882985198,6832.333477426858,6833.933439194311,122,41.970121381890344,31.8474662592343,24.353448275863666,25.50272863473917
1765440960,6829.4,6831.4,6829.4,6830.2,6842.4790700079275,6866.64853987908,6818.309600136775,6880.432690664971,6804.525449350884,6889.87388983339,6795.0842501824645,,,,,,6831.016894129465,6832.249811645413,6833.903690674834,104,44.428882664180115,39.56582633053483,26.077586206898488,24.233136158250332
1765441020,6829.9,6830.4,6828.9,6829.7,6842.4437901756555,6866.595318960123,6818.292261391188,6880.369237720014,6804.518342631297,6889.803428651447,6795.084151699864,,,,,,6830.891475640945,6832.149819031867,6833.870195131609,80,57.5661375661395,50.98039215686406,25.431034482760186,23.77521145087971
1765441080,6829.8,6830.4,6829.7,6829.7,6842.415735500908,6866.551691604584,6818.279779397232,6880.316729069962,6804.514741931855,6889.7448369229605,6795.086634078856,,,,,,6830.778001770379,6832.053747697284,6833.836966485142,66,62.105820105822794,50.98039215686406,29.525862068966173,21.620039037086666
1765441140,6829.9,6830.2,6826.9,6827.5,6842.3626772353,6866.477319528413,6818.248034942187,6880.230201461204,6804.495153009396,6889.6499836069515,6795.0753708636485,,,,,,6830.465811125581,6831.875169356214,6833.786472728288,112,49.33333333333807,37.74509803921825,24.784482758621884,20.775862068966784
1765441200,6827.8,6828.3,6825.4,6826.7,6842.302491236429,6866.401942707237,6818.203039765621,6880.146161124183,6804.458821348675,6889.560009354967,6795.044973117891,,,,,,6830.107162446954,6831.672221538323,6833.730006810134,114,36.555555555560204,27.50470051034391,19.174192665573322,21.80760810071293
1765441260,6826.9,6829.9,6826.9,6829.9,6842.25063913471,6866.329552886696,6818.171725382724,6880.062058385875,6804.439219883544,6889.4678840702445,6795.033394199175,,,,,,6830.087432690101,6831.6027226544675,6833.699488827583,110,39.55555555555899,31.87617512758709,20.990695128627074,24.258347016968862
1765441320,6829.7,6831.2,6828.7,6828.7,6842.208244635918,6866.263332622547,6818.1531566492895,6879.982249989921,6804.434239281915,6889.378768734698,6795.037720537139,,,,,,6829.9552962434245,6831.488890393508,6833.65965226322,102,50.55555555555758,43.40709518791821,20.426245210728883,24.291187739464906
1765441380,6828.9,6830.9,6828.4,6830.2,6842.168483276634,6866.202431920216,6818.134534633052,6879.909293256009,6804.427673297259,6889.297554444908,6795.03941210836,,,,,,6829.978601363098,6831.438345672194,6833.6320853129155,94,70.00000000000203,64.13768879522446,27.579365079365367,24.997263273126464
1765441440,6830.4,6830.7,6829.4,6830,6842.131046640475,6866.143278224086,6818.118815056863,6879.837754049115,6804.424339231835,6889.217532011463,6795.044561269487,,,,,,6829.980639328517,6831.3819399595595,6833.603144394087,92,70.5555555555596,69.1452991453031,34.12698412698459,27.441160372195725
1765441500,6830.4,6830.4,6827.7,6828.3,6842.086396948097,6866.077496521485,6818.095297374709,6879.759920496934,6804.41287339926,6889.131443767788,6795.041350128406,,,,,,6829.820578440087,6831.261079568989,6833.560888263457,102,68.88888888889453,68.33333333333938,30.952380952382587,26.897920087576427
1765441560,6828.4,6828.8,6826.7,6827.4,6842.05193790686,6866.031030114918,6818.072845698802,6879.706606139826,6804.397269673894,6889.073439033599,6795.030436780121,,,,,,6829.590047160079,6831.1096646839305,6833.511797520322,72,53.71647509578971,52.77777777778283,28.37301587301722,25.2093596059124
1765441620,6827.5,6830.2,6827,6830.2,6842.001829248012,6865.959192530146,6818.044465965878,6879.622376276988,6804.381282219036,6888.980721309071,6795.022937186953,,,,,,6829.648137906738,6831.07399155907,6833.485408695459,112,55.747126436784036,53.88888888889293,28.373015873017223,26.17405582922928
1765441680,6830.4,6831.2,6829.2,6829.2,6841.965827779435,6865.901124112146,6818.030531446724,6879.551722801894,6804.379932756976,6888.901447931859,6795.030207627011,,,,,,6829.605458106096,6831.000501694009,6833.451262012627,92,60.919540229885236,58.888888888890904,26.78571428571532,26.34510125889539
1765441740,6829,6830.2,6826.5,6826.5,6841.921727203622,6865.838739041158,6818.004715366086,6879.478909854753,6804.364544552492,6888.82149260379,6795.021961803454,,,,,,6829.30970019123,6830.824011431499,6833.395873470694,98,49.42528735632238,53.88888888889292,23.21428571428649,26.269841269842278
1765441800,6826.3,6826.7,6824.9,6825.5,6841.860155401178,6865.765362577167,6817.95494822519,6879.398801044724,6804.321509757633,6888.736772597844,6794.983538204513,,,,,,6828.946871601589,6830.615226669479,6833.332958144234,116,25.013683634375482,30.39682539683025,20.39106991397223,25.696110505271967
1765441860,6825.7,6826.2,6824.5,6825.4,6841.815701855196,6865.713808892333,6817.917594818058,6879.343198061951,6804.28820564844,6888.678396123333,6794.953007587058,,,,,,6828.6090743062,6830.410707976558,6833.269747322368,82,7.652215114901825,13.763326226014945,12.533927056828617,22.7913486005099
1765441920,6825.5,6826.4,6824.9,6825.3,6841.761740354093,6865.649761549931,6817.873719158254,6879.273398638183,6804.2500820700025,6888.604656917807,6794.918823790378,,,,,,6828.293924372276,6830.210288055909,6833.20624335964,102,11.6323146173904,11.63231461739039,6.475725998627751,20.764893574054938
1765441980,6825.2,6826.2,6825.2,6825.7,6841.7135273581525,6865.592170546678,6817.834884169627,6879.210459240134,6804.216595476171,6888.5380542356515,6794.8890004806535,,,,,,6828.046883955869,6830.0334140145005,6833.14643265558,92,14.427860696515992,14.427860696515983,6.515408538309295,17.844258653419846
1765442040,6825.5,6825.7,6824.4,6824.9,6841.667982299157,6865.5399574731155,6817.796007125199,6879.154443314513,6804.181521283802,6888.47943361684,6794.856530981475,,,,,,6827.747180721976,6829.8321036609905,6833.080724028842,84,12.40122914837597,12.401229148375961,6.2894880174285,14.561112061449531
1765442100,6824.7,6826.2,6824.2,6825.9,6841.623094395951,6865.487831719806,6817.758357072095,6879.0981897248175,6804.147999067084,6888.420352741949,6794.825836049953,,,,,,6827.571258748455,6829.677903517422,6833.02350710431,84,16.516367741124625,16.516367741124615,7.702531495689673,13.49140881783273
1765442160,6826,6827.4,6824.9,6826.4,6841.584029778281,6865.439336288444,6817.728723268117,6879.044315782522,6804.123743774039,6888.362794888054,6794.805264668507,,,,,,6827.459710296221,6829.549358281445,6832.970730155272,78,21.022408963583633,21.022408963583626,10.206557260584283,13.498310129081762
1765442220,6826.3,6828.7,6826.2,6828.4,6841.542975633371,6865.3835006098125,6817.702450656929,6878.980050010439,6804.105901256302,6888.292755079362,6794.793196187379,,,,,,6827.54926169658,6829.504285407663,6832.934309994672,90,41.90476190475916,38.571428571425976,15.76211281613984,12.732264580427277
1765442280,6828.2,6829.9,6828.2,6828.7,6841.514012943941,6865.33930235514,6817.688723532743,6878.927162722463,6804.1008631654195,6888.233916398713,6794.79410948917,,,,,,6827.658855820716,6829.472744803441,6832.9005704728015,72,60.125313283206985,51.90476190476017,23.36572244180843,12.977261129771552
1765442340,6828.5,6829.5,6828.4,6829,6841.477708928628,6865.284206945496,6817.67121091176,6878.861350345742,6804.094067511514,6888.16076363358,6794.794654223676,,,,,,6827.78658383779,6829.454205791541,6832.86949022999,90,77.71929824561583,64.28571428571429,29.376921387790826,15.58250612632072
1765442400,6829.2,6830.2,6828.2,6829.9,6841.4533179531545,6865.246449506837,6817.660186399472,6878.815969846047,6804.090666060262,6888.110161859205,6794.796474047104,,,,,,6827.987861567524,6829.471687917363,6832.845828953257,62,86.05263157894916,71.42857142857143,37.26641414141402,19.254925641753392
1765442460,6830.1,6830.1,6828.7,6828.9,6841.434808202962,6865.217338056981,6817.652278348943,6878.780812114352,6804.088804291572,6888.070862838578,6794.798753567346,,,,,,6828.074731894427,6829.449268783349,6832.814388085104,48,85.84795321637421,72.38095238095151,42.544191919191626,21.994056076536094
1765442520,6829,6829.4,6826.9,6827.5,6841.409355940862,6865.180725465351,6817.637986416373,6878.737834647287,6804.080877234437,6888.02352586779,6794.795186013934,,,,,,6828.019995523529,6829.372826870276,6832.77204236331,60,76.1111111111101,67.85714285714214,43.18813131313141,23.792767831769552
1765442580,6827.4,6828.2,6826.9,6827.7,6841.3766843999865,6865.13559944423,6817.617769355743,6878.685605680401,6804.067763119572,6887.966431869558,6794.786936930415,,,,,,6827.989519759383,6829.30722581654,6832.731627683124,74,63.88888888888889,60.1587301587303,43.81944444444407,25.440110826938735
1765442640,6827.4,6827.9,6826.2,6826.4,6841.337541697111,6865.083279453532,6817.591803940691,6878.6257705177395,6804.049312876483,6887.901449328841,6794.773634065381,,,,,,6827.8381369251565,6829.19321696099,6832.681176466525,86,47.21174004192941,50,38.05555555555506,26.666666666665787
1765442700,6826.2,6826.2,6825.7,6826.2,6841.3131379452525,6865.052979522243,6817.573296368262,6878.59210792162,6804.034167968885,6887.865483537631,6794.760792352874,,,,,,6827.682123884665,6829.075835903696,6832.629533626155,50,32.58211041229878,42.77777777777677,30.555555555555564,26.884057971013743
1765442760,6826.7,6829.2,6826.4,6828.2,6841.274671853749,6864.9986053422335,6817.550738365265,6878.528661159884,6804.020682547614,6887.795822678823,6794.753521028675,,,,,,6827.731445419459,6829.041489397669,6832.5942385375,90,31.656184486372847,45.55555555555455,33.15359477124133,28.188405797100813
1765442820,6828.5,6828.9,6827.7,6828.7,6841.249278701978,6864.961348216245,6817.537209187712,6878.4846378611,6804.0139195428565,6887.74716501511,6794.751392388846,,,,,,6827.823688712844,6829.028097656584,6832.563208748356,62,44.44444444444445,58.333333333333336,36.666666666666174,28.40579710144877
1765442880,6828.9,6829.3,6828.2,6828.4,6841.223291856984,6864.921906434591,6817.524677279378,6878.437522560882,6804.009061153087,6887.69479388026,6794.751789833709,,,,,,6827.878575502097,6829.003466375933,6832.530035770282,66,60.7407407407394,70.55555555555455,44.191919191918934,28.188405797100813
1765442940,6828.2,6828.7,6827.4,6828.7,6841.200094336656,6864.888385394471,6817.5118032788405,6878.39811388838,6804.002074784931,6887.6513525828395,6794.748836090472,,,,,,6827.95680640666,6828.99156573374,6832.499517556973,56,64.94949494949078,72.23270440251504,54.26136363636377,27.971014492752857
1765443000,6828.4,6833,6828.2,6832.7,6841.171505629252,6864.838294700778,6817.504716557727,6878.335760343131,6804.007250915373,6887.580599824196,6794.762411434309,,,,,,6828.408539129835,6829.136994528495,6832.501115026638,86,74.69074304690248,79.19617472214895,66.64438502673761,29.99999999999934
1765443060,6833.2,6834.3,6833.2,6833.7,6841.1566398547775,6864.803528653897,6817.509751055658,6878.289644922145,6804.02363478741,6887.526710859302,6794.786568850253,,,,,,6828.912487784136,6829.315935919534,6832.510667894951,64,85.698494984887,86.8705933267998,76.92394239423821,33.47826086956464
1765443120,6833.8,6836.4,6833.8,6836.4,6841.1435883822605,6864.767720417718,6817.519456346803,6878.240858219189,6804.046318545332,6887.469034795539,6794.818141968982,,,,,,6829.625584185646,6829.593742354063,6832.541658589015,69,96.30455559095043,96.30455559095043,88.28757875787484,39.92753623188314
1765443180,6836.7,6836.9,6835.7,6835.9,6841.1321192671985,6864.730188949628,6817.534049584769,6878.188463065389,6804.075775469008,6887.406459035088,6794.857779499309,,,,,,6830.223147596537,6829.841046575472,6832.568418281533,76,94.69822812845933,94.69822812845933,95.69407482086655,45.869565217390175
1765443240,6835.7,6835.9,6834.2,6834.7,6841.1143584964275,6864.681692114794,6817.547024878061,6878.122437069019,6804.106279923836,6887.328426763694,6794.900290229161,,,,,,6830.6495144921055,6830.031593768591,6832.585402996421,94,90.03968253968308,90.47619047619088,92.21563888672274,51.88405797101342
1765443300,6834.2,6834.9,6833.9,6834.4,6841.097297967278,6864.6386477711,6817.5559481634555,6878.064573831093,6804.130022103463,6887.260413598211,6794.934182336345,,,,,,6831.006703588096,6830.202903816881,6832.599861936688,82,81.26775271512167,83.03571428571456,88.77952755905531,57.826086956520456
1765443360,6834.3,6834.4,6832.7,6833.9,6841.077704289776,6864.593614881636,6817.561793697916,6878.0050326410565,6804.150375938496,6887.190935216002,6794.9644733635505,,,,,,6831.282255627325,6830.347887980925,6832.610221602531,84,73.71762740183851,77.08333333333353,82.87401574803161,61.95652173912896
1765443420,6833.7,6835.2,6833.4,6834.4,6841.0622386679,6864.554951296092,6817.569526039707,6877.953138966859,6804.17133836894,6887.1299798372465,6794.994497498553,,,,,,6831.579183662818,6830.506794334615,6832.624482784981,74,71.92982456140352,76.1904761904758,79.92125984251976,66.25120772946704
1765443480,6834.3,6836.4,6834.3,6836.4,6841.051689750691,6864.5247992822715,6817.578580219111,6877.911807062001,6804.191572439382,6887.080990472774,6795.022389028609,,,,,,6832.038309028264,6830.73790043914,6832.654566587492,60,78.78604557370436,82.14285714285687,83.26771653543283,72.45015371102188
1765443540,6836.7,6838.2,6836.7,6837.4,6841.044608957424,6864.495522633571,6817.593695281277,6877.869871839499,6804.21934607535,6887.030384994244,6795.058832920605,,,,,,6832.548946263667,6830.999159245448,6832.692378805918,64,84.46387651469207,88.81154156577823,86.76040494938083,78.61785557437582
1765443600,6837,6837.2,6835.7,6836.4,6841.031380176428,6864.450629707969,6817.612130644887,6877.806920456426,6804.255839896429,6886.955064804685,6795.10769554817,,,,,,6832.915713286175,6831.2109569220975,6832.721921604278,94,82.32671543016146,90.69646220069853,89.4516310461185,81.17272099880641
1765443660,6836.7,6837.9,6836.2,6837.4,6841.018495450938,6864.401610499724,6817.635380402152,6877.737293300985,6804.299697600891,6886.871322616917,6795.165668284959,,,,,,6833.342788211301,6831.45366449378,6832.759197129343,106,79.39393939393608,89.71542163632414,92.9443194600665,83.71723445636331
1765443720,6837.7,6837.9,6835.9,6836.7,6841.007710109623,6864.361741822135,6817.653678397111,6877.680838033177,6804.334582186069,6886.803506670876,6795.21191354837,,,,,,6833.662522667368,6831.659403141082,6832.79059794903,86,75.15151515151295,87.34567901234477,91.24999999999902,83.80522617479006
1765443780,6836.6,6837.7,6835.7,6837.2,6840.996197764821,6864.320738968001,6817.671656561641,6877.623016372941,6804.369379156701,6886.7341652804325,6795.258230249209,,,,,,6833.9994252704755,6831.876681449276,6832.825732626727,88,79.9999999999989,89.56790123456746,90.89285714285649,84.61267959093936
1765443840,6837.4,6837.4,6836.4,6837.4,6840.9877560916475,6864.289463825481,6817.686048357814,6877.578719017432,6804.396793165863,6886.6809486009615,6795.2945635823335,,,,,,6834.32328953043,6832.093282176755,6832.862180972331,68,79.99999999999889,87.18855218855117,92.67857142857076,86.43255536733685
1765443900,6837.3,6839.4,6836.2,6839.4,6840.979853679182,6864.253545655752,6817.706161702613,6877.526823111139,6804.432884247226,6886.618109039486,6795.341598318879,,,,,,6834.806785765627,6832.379820130607,6832.91427514785,82,89.09090909090799,91.81818181818073,94.10714285714252,89.04125101951101
1765443960,6839.5,6839.9,6838.9,6839.3,6840.975471811878,6864.21710886077,6817.733834762987,6877.4721049902155,6804.478838633541,6886.550869462439,6795.400074161318,,,,,,6835.234710930806,6832.651199733328,6832.965157417589,92,91.58008658008838,92.37373737373873,95.83030027297595,91.63009990716965
1765444020,6839.2,6840.8,6839.2,6840.3,6840.972598292654,6864.180076445175,6817.765120140133,6877.415591329033,6804.529605256274,6886.481012482362,6795.464184102946,,,,,,6835.717119413586,6832.951152684963,6833.023602378405,98,93.16059757236542,95.1646090535005,96.86300251049748,93.77333953233713
1765444080,6840.7,6840.9,6839.7,6839.7,6840.970783620121,6864.1469767251865,6817.794590515056,6877.364649355419,6804.576917884824,6886.417849787084,6795.5237174531585,,,,,,6836.096441374197,6833.215813363984,6833.076800765828,90,85.46828988005863,90.28656027301332,96.49516675344074,93.81235241566151
1765444140,6839.2,6839.4,6838.7,6839.4,6840.966761397631,6864.118948492702,6817.81457430256,6877.322930195359,6804.610592599903,6886.366753279371,6795.566769515891,,,,,,6836.411066005226,6833.458330486965,6833.127184823471,70,79.42433383609934,86.96677707517875,94.2496577714048,93.48557739427582
1765444200,6839.2,6840.7,6838.7,6840.7,6840.964038805971,6864.091454456564,6817.836623155377,6877.281308694793,6804.646768917149,6886.315455433305,6795.612622178636,,,,,,6836.81953590949,6833.742317526691,6833.187525980256,72,81.4102564102581,88.13550135501487,94.90567058653828,94.65153120094843
1765444260,6840.4,6841.2,6840,6840.4,6840.963106651581,6864.060905404946,6817.865307898216,6877.233868756475,6804.692344546687,6886.256446394509,6795.669766908653,,,,,,6837.160532489538,6834.00340311388,6833.244995892765,86,84.25407925407893,89.14881583598405,94.48221204649548,94.75237153708291
1765444320,6840.5,6840.7,6839.4,6839.4,6840.9614241559675,6864.037987465571,6817.884860846364,6877.1988399780785,6804.724008333857,6886.213122520892,6795.709725791043,,,,,,6837.373815109582,6834.215034364316,6833.2940397501925,62,81.86946386946268,84.33728590250193,93.63156040859428,94.76497657909961
1765444380,6839.7,6839.7,6838.9,6838.9,6840.960338580338,6864.0294255430035,6817.891251617673,6877.186014201398,6804.7346629592785,6886.19737629619,6795.723300864487,,,,,,6837.519166051527,6834.398758506892,6833.338708756167,22,67.81818181817829,71.28678085199496,92.49471644945349,94.12632111691462
1765444440,6839.2,6841.4,6839.2,6840.9,6840.959242127736,6864.009194405079,6817.909289850392,6877.154870313251,6804.76361394222,6886.158757921588,6795.759726333883,,,,,,6837.8411502370955,6834.65370915368,6833.398958088787,56,66.49382716049098,72.22753854332574,92.0673734610115,94.40705201392471
1765444500,6841.4,6841.9,6840.4,6840.7,6840.959693545525,6863.982359516808,6817.937027574241,6877.112473703556,6804.806913387493,6886.105702598588,6795.813684492461,,,,,,6838.113421643086,6834.890818598634,6833.457133721546,80,65.99382716049338,76.68501654919272,91.47913816689439,93.7290859122299
1765444560,6840.9,6841.2,6840.7,6840.9,6840.959683233851,6863.9701005755205,6817.949265892182,6877.093229215691,6804.826137252011,6886.081673489781,6795.8376929779215,,,,,,6838.3788100580305,6835.126472771236,6833.516439428944,36,70.91049382716066,85.2480664025661,92.58298711388085,93.54627976591266
1765444620,6840.7,6842.4,6840.7,6842.4,6840.961110128522,6863.943730575872,6817.978489681172,6877.051006299751,6804.871213957293,6886.028592411997,6795.8936278450465,,,,,,6838.7617805286945,6835.411709133148,6833.58722477214,82,77.08333333333393,88.17204301075333,95.96534005505758,93.84748458518976
1765444680,6842.2,6842.9,6841.7,6842.4,6840.9638671530265,6863.922944090712,6818.004790215341,6877.016792656736,6804.9109416493175,6885.985182085519,6795.942552220534,,,,,,6839.1082776212,6835.685759755378,6833.657446088697,70,85.6150793650786,92.13609372492355,95.96534005505757,94.29866778029677
1765444740,6842.7,6843,6842.4,6842.9,6840.966926058612,6863.905957514799,6818.0278946024255,6876.988373892156,6804.945478225069,6885.948933054729,6795.9849190624955,,,,,,6839.4693940382285,6835.96867113752,6833.7310919365955,60,95.21873790166167,96.73724401249281,97.58553726688949,95.14367988374926
1765444800,6842.8,6843.9,6842.7,6843.7,6840.97020995836,6863.893365320522,6818.047054596198,6876.966727363005,6804.973692553715,6885.921084926349,6796.019334990371,,,,,,6839.87230889173,6836.271860504676,6833.810525466981,48,93.88540456832955,95.45519273044265,98.85402186870768,95.16191752015156
1765444860,6843.9,6845.7,6843.9,6845.7,6840.974024490273,6863.886282902461,6818.061766078085,6876.953430278162,6804.994618702384,6885.903531220423,6796.044517760123,,,,,,6840.427327092518,6836.641591465277,6833.9052623158495,34,97.85365853658368,97.94275491949743,98.85402186870768,95.63250575544579
1765444920,6845.9,6846.7,6845.7,6846.7,6840.9810572816095,6863.879206704055,6818.082907859164,6876.938307546544,6805.023807016675,6885.882897164687,6796.079217398532,,,,,,6841.024724512278,6837.036038858796,6834.007212416918,46,98.66666666666788,98.71794871794985,99.5807660547542,96.69132928485767
1765444980,6846.9,6847,6846.2,6846.2,6840.988280839128,6863.873158029983,6818.103403648272,6876.924689552892,6805.051872125363,6885.86409470557,6796.112466972685,,,,,,6841.517607892061,6837.395409883941,6834.104366102839,44,95.95959595959526,96.78714859437686,98.78630758912452,97.69339326834583
1765445040,6846,6846.7,6845.7,6846.4,6840.995579739743,6863.865787127831,6818.125372351656,6876.908952278849,6805.082207200638,6885.84262703982,6796.148532439666,,,,,,6841.982597616627,6837.748531064964,6834.202339281303,48,92.78499278499025,94.31801279190633,98.35680751173645,97.72093304802743
1765445100,6846.2,6846.4,6845.2,6845.2,6841.003137380563,6863.856649135568,6818.149625625559,6876.890292558344,6805.115982202782,6885.817445587642,6796.188829173484,,,,,,6842.289016891234,6838.040745533004,6834.289970044001,54,83.26118326118005,86.91060538449851,96.17234149231878,97.60942546551165
1765445160,6844.9,6844.9,6843.4,6843.4,6841.00899337055,6863.841891137737,6818.176095603364,6876.863778145585,6805.154208595516,6885.782878835892,6796.235107905209,,,,,,6842.394824806354,6838.250912374847,6834.362559924129,64,64.66007786762101,75.30864197530602,91.58050475762454,96.5954498485029
1765445220,6843.2,6843.2,6841.7,6842.2,6841.011920376065,6863.821768178067,6818.202072574063,6876.830509502646,6805.193331249484,6885.740606300303,6796.283234451827,,,,,,6842.376270062892,6838.405778556225,6834.425009645849,70,37.64600179694289,57.26495726495574,86.39702291418303,94.49018669060808
1765445280,6842.3,6843.7,6841.7,6843.2,6841.015732484075,6863.800041396776,6818.231423571374,6876.794217573551,6805.237247394599,6885.694338242574,6796.337126725575,,,,,,6842.454720533093,6838.593787240295,6834.4949298877145,78,23.270440251570392,45.4804454804445,82.25430949078577,93.09089970308574
1765445340,6843.4,6844.4,6843.2,6843.7,6841.019757155245,6863.787995305824,6818.251519004667,6876.773006126075,6805.266508184415,6885.666849153645,6796.372665156846,,,,,,6842.57331857756,6838.79403087793,6834.568277059924,50,25.15723270440166,42.83494283494222,80.0504776378628,91.69672277139495
1765445400,6843.4,6845.2,6843,6845.2,6841.025268382776,6863.773738975201,6818.27679779035,6876.747476109944,6805.303060655608,6885.63359743511,6796.416939330442,,,,,,6842.82347871303,6839.045245353305,6834.652991983749,62,44.025157232702895,53.82395382395283,81.49546122570364,91.00877192982384
1765445460,6844.9,6845.4,6844.7,6844.9,6841.030140658325,6863.765543341551,6818.2947379750985,6876.731827684329,6805.328453632321,6885.612844357464,6796.447436959185,,,,,,6843.021242645123,6839.274843574744,6834.734641450014,42,54.716981132072455,59.80832584605872,83.94658153396634,90.08771929824474
1765445520,6844.7,6845.4,6844.4,6844.8,6841.037488492519,6863.752320250899,6818.322656734138,6876.7068727381,6805.368104246937,6885.579853893718,6796.495123091319,,,,,,6843.190648107492,6839.491516375735,6834.814843510174,66,62.80503144654072,63.43216531895688,84.9473664633232,89.12280701754307
1765445580,6845.2,6845.4,6844.9,6845.2,6841.041270981834,6863.746215073239,6818.336326890429,6876.695128500369,6805.387413463299,6885.5642472860745,6796.518294677593,,,,,,6843.382014954397,6839.715378478648,6834.8975937610885,32,65.61514786565122,61.6352201257852,86.1888111888104,88.68421052631501
1765445640,6845,6845.3,6843.7,6843.7,6841.047225410305,6863.733359470587,6818.361091350023,6876.671545301841,6805.422905518769,6885.533316419139,6796.5611344014715,,,,,,6843.4122992444545,6839.871638146152,6834.967732456219,60,63.50737972014995,54.08805031446585,83.56643356643282,87.4999999999993
1765445700,6843.9,6844.2,6843.4,6843.9,6841.050696354881,6863.72286835285,6818.378524356913,6876.6530914454415,6805.448301264321,6885.509408632148,6796.591984077615,,,,,,6843.458746935459,6840.029613120812,6835.038905902783,44,62.66053287330001,48.42767295597205,81.8181818181811,86.88675875208307
1765445760,6843.8,6844.4,6843.7,6844.2,6841.0555018310815,6863.710024257134,6818.400979405029,6876.630181578243,6805.48082208392,6885.47960440092,6796.631399261243,,,,,,6843.5293424654155,6840.19315770431,6835.111902668498,56,60.36036036036169,42.13836477987164,80.51727684080498,87.15115212989386
1765445820,6844,6846.4,6843.9,6846.2,6841.0613507799535,6863.700551902741,6818.422149657166,6876.611971293081,6805.510730266826,6885.455409231669,6796.667292328238,,,,,,6843.783690802043,6840.428720147278,6835.200254041658,50,73.71489136195221,59.55974842767082,82.08932683805172,88.88082843332849
1765445880,6845.9,6847.9,6845.7,6847.9,6841.069209700427,6863.694534386784,6818.44388501407,6876.598039871972,6805.540379528881,6885.43605732758,6796.702362073273,,,,,,6844.175720249467,6840.721711514051,6835.301447236545,48,87.22840487546638,79.05660377358437,87.85855760728273,90.54749509999522
1765445940,6847.7,6848.4,6846.9,6848.4,6841.080455710622,6863.689116915718,6818.471794505526,6876.5831190092495,6805.577792411995,6885.41462729249,6796.746284128754,,,,,,6844.578032606661,6841.022820866441,6835.405818174899,60,98.03921568627608,96.66666666666669,93.27813802686373,91.9948635210479
1765446000,6848.2,6848.7,6846.7,6847.2,6841.092500142149,6863.683469527417,6818.501530756881,6876.567381754953,6805.617618529345,6885.391979171073,6796.793021113225,,,,,,6844.827743786978,6841.265063185404,6835.499795719322,64,90.56603773584938,92.85714285714288,95.54058146577795,92.13216329221504
