timestamp,bid,ask,spread
2026-01-09 09:00:00.855,6915.908340000001,6917.29166,1.383319999999003
2026-01-09 09:00:00.878,6915.908340000001,6917.29166,1.383319999999003
2026-01-09 09:00:00.880,6915.908340000001,6917.29166,1.383319999999003
2026-01-09 09:00:00.881,6915.908340000001,6917.29166,1.383319999999003
2026-01-09 09:00:00.882,6915.908340000001,6917.29166,1.383319999999003
2026-01-09 09:00:00.883,6915.908340000001,6917.29166,1.383319999999003
2026-01-09 09:00:00.884,6915.908340000001,6917.29166,1.383319999999003
2026-01-09 09:00:01.430,6915.70836,6917.09164,1.3832800000000134
2026-01-09 09:00:01.431,6915.70836,6917.09164,1.3832800000000134
2026-01-09 09:00:01.432,6915.70836,6917.09164,1.3832800000000134
2026-01-09 09:00:01.433,6915.70836,6917.09164,1.3832800000000134
2026-01-09 09:00:01.434,6915.70836,6917.09164,1.3832800000000134
2026-01-09 09:00:01.435,6915.70836,6917.09164,1.3832800000000134
2026-01-09 09:00:01.436,6915.70836,6917.09164,1.3832800000000134
2026-01-09 09:00:01.900,6915.908340000001,6917.29166,1.383319999999003
2026-01-09 09:00:01.902,6915.908340000001,6917.29166,1.383319999999003
2026-01-09 09:00:01.903,6915.908340000001,6917.29166,1.383319999999003
2026-01-09 09:00:01.904,6915.908340000001,6917.29166,1.383319999999003
2026-01-09 09:00:01.906,6915.908340000001,6917.29166,1.383319999999003
2026-01-09 09:00:01.907,6915.908340000001,6917.29166,1.383319999999003
2026-01-09 09:00:01.909,6915.908340000001,6917.29166,1.383319999999003
2026-01-09 09:00:02.279,6916.10832,6917.49168,1.3833599999998114
2026-01-09 09:00:02.281,6916.10832,6917.49168,1.3833599999998114
2026-01-09 09:00:02.283,6916.10832,6917.49168,1.3833599999998114
2026-01-09 09:00:02.284,6916.10832,6917.49168,1.3833599999998114
2026-01-09 09:00:02.285,6916.10832,6917.49168,1.3833599999998114
2026-01-09 09:00:02.286,6916.10832,6917.49168,1.3833599999998114
2026-01-09 09:00:02.291,6916.10832,6917.49168,1.3833599999998114
2026-01-09 09:00:09.473,6915.908340000001,6917.29166,1.383319999999003
2026-01-09 09:00:09.474,6915.908340000001,6917.29166,1.383319999999003
2026-01-09 09:00:09.475,6915.908340000001,6917.29166,1.383319999999003
2026-01-09 09:00:09.476,6915.908340000001,6917.29166,1.383319999999003
2026-01-09 09:00:09.477,6915.908340000001,6917.29166,1.383319999999003
2026-01-09 09:00:10.627,6915.60837,6916.99163,1.3832600000005186
2026-01-09 09:00:10.628,6915.60837,6916.99163,1.3832600000005186
2026-01-09 09:00:10.629,6915.60837,6916.99163,1.3832600000005186
2026-01-09 09:00:10.630,6915.60837,6916.99163,1.3832600000005186
2026-01-09 09:00:10.631,6915.60837,6916.99163,1.3832600000005186
2026-01-09 09:00:10.633,6915.60837,6916.99163,1.3832600000005186
2026-01-09 09:00:11.567,6915.70836,6917.09164,1.3832800000000134
2026-01-09 09:00:11.568,6915.70836,6917.09164,1.3832800000000134
2026-01-09 09:00:11.569,6915.70836,6917.09164,1.3832800000000134
2026-01-09 09:00:11.570,6915.70836,6917.09164,1.3832800000000134
2026-01-09 09:00:12.023,6915.908340000001,6917.29166,1.383319999999003
2026-01-09 09:00:12.024,6915.908340000001,6917.29166,1.383319999999003
2026-01-09 09:00:12.025,6915.908340000001,6917.29166,1.383319999999003
2026-01-09 09:00:12.026,6915.908340000001,6917.29166,1.383319999999003
2026-01-09 09:00:12.027,6915.908340000001,6917.29166,1.383319999999003
2026-01-09 09:00:15.824,6915.60837,6916.99163,1.3832600000005186
2026-01-09 09:00:15.826,6915.60837,6916.99163,1.3832600000005186
2026-01-09 09:00:15.827,6915.60837,6916.99163,1.3832600000005186
2026-01-09 09:00:15.828,6915.60837,6916.99163,1.3832600000005186
2026-01-09 09:00:15.829,6915.60837,6916.99163,1.3832600000005186
2026-01-09 09:00:15.830,6915.60837,6916.99163,1.3832600000005186
2026-01-09 09:00:16.437,6915.4083900000005,6916.79161,1.3832199999997101
2026-01-09 09:00:16.442,6915.4083900000005,6916.79161,1.3832199999997101
2026-01-09 09:00:16.443,6915.4083900000005,6916.79161,1.3832199999997101
2026-01-09 09:00:16.444,6915.4083900000005,6916.79161,1.3832199999997101
2026-01-09 09:00:16.445,6915.4083900000005,6916.79161,1.3832199999997101
2026-01-09 09:00:16.446,6915.4083900000005,6916.79161,1.3832199999997101
2026-01-09 09:00:16.825,6915.60837,6916.99163,1.3832600000005186
2026-01-09 09:00:16.827,6915.60837,6916.99163,1.3832600000005186
2026-01-09 09:00:16.828,6915.60837,6916.99163,1.3832600000005186
2026-01-09 09:00:16.829,6915.60837,6916.99163,1.3832600000005186
2026-01-09 09:00:16.830,6915.60837,6916.99163,1.3832600000005186
2026-01-09 09:00:17.309,6915.70836,6917.09164,1.3832800000000134
2026-01-09 09:00:17.311,6915.70836,6917.09164,1.3832800000000134
2026-01-09 09:00:17.312,6915.70836,6917.09164,1.3832800000000134
2026-01-09 09:00:17.313,6915.70836,6917.09164,1.3832800000000134
2026-01-09 09:00:17.314,6915.70836,6917.09164,1.3832800000000134
2026-01-09 09:00:18.558,6915.60837,6916.99163,1.3832600000005186
2026-01-09 09:00:18.559,6915.60837,6916.99163,1.3832600000005186
2026-01-09 09:00:18.560,6915.60837,6916.99163,1.3832600000005186
2026-01-09 09:00:18.561,6915.60837,6916.99163,1.3832600000005186
2026-01-09 09:00:18.562,6915.60837,6916.99163,1.3832600000005186
2026-01-09 09:00:18.563,6915.60837,6916.99163,1.3832600000005186
2026-01-09 09:00:18.564,6915.60837,6916.99163,1.3832600000005186
2026-01-09 09:00:19.001,6915.908340000001,6917.29166,1.383319999999003
