timestamp,open,high,low,close,volume,fast,fast_d,med_fast,med_fast_d,med_slow,med_slow_d,slow,slow_d
2026-01-02 20:07:00,6854.8,6855.6,6853.8,6854.3,117,42.857142857142854,50.47619047619221,42.857142857142854,47.916666666668284,43.1818181818174,49.62121212121246,71.37404580152652,78.37624663012376
2026-01-02 20:08:00,6855.3,6856.8,6854.8,6855.1,91,54.285714285716885,48.09523809523983,54.285714285716885,48.09523809523983,45.081967213115426,46.687158469945665,73.92996108949468,78.26924273907323
2026-01-02 20:09:00,6854.8,6855.8,6854.6,6855.8,72,44.44444444444444,47.19576719576807,64.28571428571429,53.80952380952468,42.857142857142854,44.14386842665544,76.65369649805432,78.14455714025988
2026-01-02 20:10:00,6856.3,6857.8,6855.8,6857.6,108,84.4444444444485,61.05820105820328,90.0000000000026,69.52380952381127,60.000000000001734,47.780232063019355,83.33333333333394,78.46684074983634
2026-01-02 20:11:00,6857.8,6858.1,6856.6,6857.8,64,88.88888888888889,72.59259259259395,92.85714285714286,82.38095238095325,61.904761904761905,52.46096799375548,80.95238095238095,78.35765895557168
2026-01-02 20:12:00,6857.6,6859.1,6857.1,6857.8,89,75.47169811320495,82.93501048218079,83.3333333333314,88.73015873015895,61.904761904761905,56.6666666666671,80.48780487804878,78.59942189951691
2026-01-02 20:13:00,6858.1,6858.3,6855.8,6856.6,94,52.8301886792469,72.39692522711358,67.9487179487187,81.37973137973098,50.47619047619221,58.571428571429436,74.6341463414643,77.28607812387743
2026-01-02 20:14:00,6856.8,6857.3,6854.3,6854.5,85,13.207547169807436,47.169811320753105,13.207547169807436,54.829866150619175,30.476190476188744,51.19047619047619,64.39024390243814,75.6442944333131
2026-01-02 20:15:00,6854.3,6855.1,6853.6,6854.3,103,12.72727272726942,26.2550028587746,12.72727272726942,31.294512615265187,28.571428571428573,42.85714285714286,63.41463414634146,74.2000435622329
2026-01-02 20:16:00,6854.1,6855.3,6853.8,6855.3,69,30.909090909087602,18.947970268721495,30.909090909087602,18.947970268721487,38.095238095238095,36.904761904761905,68.29268292682927,73.74629298699124
2026-01-02 20:17:00,6855.6,6855.7,6854.3,6854.8,86,21.818181818178513,21.81818181817852,21.818181818178513,21.818181818178513,33.333333333333336,32.61904761904719,65.85365853658537,73.19425426049712
2026-01-02 20:18:00,6854.6,6856.3,6854.3,6856.1,77,45.45454545454545,32.72727272727053,45.45454545454545,32.727272727270524,45.71428571428745,36.428571428571864,72.1951219512204,73.02077034666969
2026-01-02 20:19:00,6856.3,6859.1,6856.3,6858.6,67,90.9090909090909,52.72727272727163,90.9090909090909,52.72727272727162,69.52380952381125,46.66666666666754,84.3902439024399,73.79442508710825
2026-01-02 20:20:00,6858.3,6859.3,6857.8,6858.6,102,87.71929824561684,74.69431153641774,87.71929824561684,74.69431153641773,74.48979591836782,55.765306122449964,82.88770053476017,73.74986180725088
2026-01-02 20:21:00,6858.7,6859.3,6857.3,6857.8,98,73.68421052631496,84.10419989367425,73.68421052631496,84.10419989367423,69.8924731182782,64.90509106868618,75.30864197530836,73.18548790954362
2026-01-02 20:22:00,6857.6,6858.1,6856.6,6857.6,98,70.17543859649346,77.19298245614176,70.17543859649346,77.19298245614175,70.00000000000202,70.97651964011483,71.42857142857231,72.27956456459597
2026-01-02 20:23:00,6857.8,6857.8,6855.6,6857.1,68,61.40350877193178,68.42105263158008,61.40350877193178,68.42105263158007,64.44444444444646,69.70667837027364,65.18518518518653,71.33466844896819
2026-01-02 20:24:00,6856.6,6856.6,6855.3,6855.8,86,36.36363636363637,55.98086124402055,38.59649122806822,56.72514619883115,51.13636363636258,63.86832029977232,54.54545454545392,70.35018951326978
2026-01-02 20:25:00,6855.6,6855.8,6853.6,6853.8,71,3.5087719298214823,33.758639021796554,3.5087719298214823,34.50292397660716,28.40909090909032,53.49747474747535,39.39393939393856,67.94812003802949
2026-01-02 20:26:00,6854.1,6854.3,6852.6,6854.3,71,25.373134328356183,21.748514207271352,25.373134328356183,22.492799162081962,34.09090909090838,44.520202020201936,43.1818181818174,65.43703356352829
2026-01-02 20:27:00,6854.6,6856.1,6854.1,6856.1,99,52.23880597015067,27.040237409442785,52.23880597015067,27.040237409442778,57.831325301205744,42.86692223439176,56.8181818181826,64.53348589168802
2026-01-02 20:28:00,6855.6,6857.1,6855.3,6856.1,62,52.23880597015067,43.28358208955252,52.23880597015067,43.28358208955251,57.831325301205744,44.540662650602556,53.27868852459096,62.64184254902508
2026-01-02 20:29:00,6855.8,6856.1,6854.8,6854.8,66,32.83582089552056,45.771144278607316,32.83582089552056,45.7711442786073,42.168674698794256,47.98055859802853,33.333333333333336,57.53615149211441
2026-01-02 20:30:00,6855.1,6856.6,6853.3,6853.8,135,21.818181818178513,35.630936227949924,17.9104477611918,34.32835820895434,31.25,47.27033132530144,23.80952380952381,51.62833381959077
2026-01-02 20:31:00,6853.6,6855.1,6852.6,6855.1,59,48.07692307692476,34.24364193020795,37.31343283582191,29.353233830844758,47.500000000002274,44.68750000000057,36.19047619047792,47.71651724110774
2026-01-02 20:32:00,6854.8,6855.1,6852.6,6852.6,47,0.0,23.298368298367762,0.0,18.40796019900457,16.250000000002274,34.2921686746997,12.380952380954113,41.81175533634591
2026-01-02 20:33:00,6852.3,6854.1,6852.1,6852.8,85,13.999999999996362,20.69230769230705,9.72222222221994,15.678551686013952,18.75,28.437500000001137,14.285714285714286,36.72180824639869
2026-01-02 20:34:00,6853.1,6853.1,6852.1,6852.8,56,13.999999999996362,9.333333333330918,9.72222222221994,6.48148148147996,18.75,25.312500000001137,14.285714285714286,32.69583422042472
2026-01-02 20:35:00,6853.1,6856.3,6852.6,6856.1,70,80.0,35.999999999997584,66.66666666666667,28.703703703702185,60.000000000002274,28.43750000000114,45.71428571428745,33.327868852459616
2026-01-02 20:36:00,6856.0,6856.6,6854.6,6856.1,76,80.0,57.9999999999988,70.17543859649346,48.85477582846003,60.000000000002274,39.37500000000114,45.71428571428745,33.58111560570662
2026-01-02 20:37:00,6855.8,6856.3,6854.1,6854.3,65,48.88888888888485,69.6296296296283,43.99999999999636,60.2807017543855,37.5,44.06250000000114,28.571428571428573,30.756440281031217
2026-01-02 20:38:00,6854.1,6854.6,6853.6,6853.8,86,37.777777777773736,55.55555555555287,33.99999999999636,49.39181286549539,31.25,47.18750000000114,23.80952380952381,27.809523809524507
2026-01-02 20:39:00,6853.6,6854.3,6852.6,6852.8,65,15.555555555551514,34.07407407407004,13.999999999996362,30.66666666666303,18.75,36.87500000000057,14.285714285714286,25.904761904762598
2026-01-02 20:40:00,6852.6,6853.1,6851.3,6852.6,77,24.52830188679504,25.953878406706774,22.413793103450708,23.471264367814474,16.250000000002274,25.937500000000572,13.265306122450589,24.850340136055276
2026-01-02 20:41:00,6852.7,6852.8,6851.6,6851.8,70,9.433962264150619,16.505939902165736,8.620689655172143,15.01149425287307,6.25,18.125000000000572,5.3763440860214,21.768926925609627
2026-01-02 20:42:00,6852.1,6852.3,6850.8,6851.1,74,5.172413793106422,13.044892648017372,5.172413793106422,12.068965517243091,3.5294117647080223,11.194852941177578,3.15789473684402,20.846621161198616
2026-01-02 20:43:00,6850.8,6851.1,6850.1,6850.8,52,10.76923076922797,8.458535608828347,10.76923076922797,8.187444739168845,7.608695652172086,8.4095268542206,6.862745098037554,20.10432424243094
2026-01-02 20:44:00,6850.6,6850.6,6848.1,6848.6,64,5.882352941176471,7.27466583450363,5.882352941176471,7.2746658345036215,4.464285714285786,5.463098282791478,4.166666666666667,19.09241948052618
2026-01-02 20:45:00,6848.1,6849.6,6847.8,6848.3,92,5.882352941176471,7.511312217193647,5.681818181818064,7.444467297407502,4.3478260869565215,4.987554804530608,4.065040650406444,14.92749497413808
2026-01-02 20:46:00,6848.1,6848.8,6846.6,6847.3,129,8.749999999997726,6.838235294116899,6.999999999998181,6.188057040997573,5.511811023620694,5.483154619258776,5.185185185183838,10.874584921227719
2026-01-02 20:47:00,6847.1,6847.1,6843.6,6843.8,86,1.8691588785030047,5.50050393989241,1.5384615384601392,4.740093240092128,1.2738853503173275,3.899452043795086,1.2499999999988631,8.142442064084747
2026-01-02 20:48:00,6843.6,6845.1,6842.8,6843.1,93,2.9126213592250156,4.5105934125752585,2.1739130434795504,3.5707915273126236,1.8181818181829206,3.2379260697693693,1.7857142857153492,5.9400611117039
2026-01-02 20:49:00,6843.3,6845.6,6843.1,6845.1,132,23.00000000000182,9.260593412576624,16.666666666667766,6.793013749535819,13.939393939395043,5.6358180328789995,13.690476190477124,5.880537302180185
2026-01-02 20:50:00,6846.1,6852.6,6844.8,6852.6,151,100.0,41.97087378640895,72.59259259259395,30.477724100913758,59.3939393939405,19.106350125458953,59.3939393939405,10.493400629329177
2026-01-02 20:51:00,6852.3,6852.3,6847.6,6848.1,134,54.08163265306208,59.027210884354645,44.915254237288984,44.72483783218357,32.121212121213226,26.818181818182925,32.121212121213226,13.167887432848357
2026-01-02 20:52:00,6848.8,6850.1,6848.3,6849.1,86,64.28571428571495,72.78911564625902,54.78260869565376,57.430151841845564,38.18181818181928,35.909090909092015,38.18181818181928,16.670279777345886
2026-01-02 20:53:00,6849.3,6850.8,6848.1,6848.3,123,56.12244897959079,58.16326530612261,53.39805825242624,51.03197372845633,33.333333333333336,40.75757575757659,33.333333333333336,19.317338600875463
2026-01-02 20:54:00,6848.8,6849.1,6846.1,6846.8,141,40.81632653061149,53.74149659863908,40.0,49.393555649359996,24.242424242424242,31.969696969697527,24.242424242424242,21.32491435845122
2026-01-02 20:55:00,6847.1,6848.8,6845.1,6845.1,143,23.46938775510346,40.13605442176859,23.46938775510346,38.95581533584323,13.939393939395043,27.42424242424298,13.939393939395043,22.312349687350082
2026-01-02 20:56:00,6844.8,6845.8,6844.3,6845.3,94,25.51020408163218,29.931972789115722,25.51020408163218,29.65986394557855,15.151515151515152,21.66666666666695,15.151515151515152,23.30898268398321
2026-01-02 20:57:00,6845.6,6846.8,6844.8,6846.8,123,38.94736842105072,29.308986752595462,40.81632653061149,29.931972789115715,24.242424242424242,19.393939393939675,24.242424242424242,25.608225108225746
2026-01-02 20:58:00,6847.1,6849.3,6846.1,6849.3,105,60.24096385542037,41.56617878603443,66.32653061224367,44.21768707482912,39.39393939393939,23.18181818181846,39.39393939393939,29.369047619048153
2026-01-02 20:59:00,6849.8,6855.3,6849.8,6854.3,209,90.9090909090909,63.36580772852068,92.0,66.38095238095173,69.6969696969697,37.121212121212125,69.6969696969697,34.96969696969741
